name,platform,r-date,score,user score,developer,genre,players,critics,users
Little Nightmares II,PlayStation4,"February 11, 2021",82,8.5,TarsierStudios,"Action Adventure,Linear",No Online Multiplayer,69,258
Control,PlayStation4,"August 27, 2019",82,7.2,RemedyEntertainment,"Action Adventure,General",No Online Multiplayer,63,2135
College Hoops 2K6,Xbox,"November 21, 2005",82,7.4,2KSports,"Sports,Traditional,Basketball,Sim",2  Online,17,8
Life is Strange 2: Episode 4 - Faith,PC,"August 22, 2019",82,5.0,DONTNODEntertainment,"Action Adventure,General",No Online Multiplayer,11,39
Marvel vs. Capcom 2,Xbox360,"July 29, 2009",82,8.1,BackboneEntertainment,"Action,Fighting,Fighting,2D,2D",2  Online,39,38
Dominions 3: The Awakening,PC,"September 29, 2006",82,7.7,IllwinterDesignGroup,"Strategy,Turn-Based,Fantasy,General,Fantasy",1 Player,8,48
eFootball PES 2020,PlayStation4,"September 10, 2019",82,7.5,Konami,"Sports,Team,Soccer,Sim",Up to 22 ,54,994
NyxQuest: Kindred Spirits,Wii,"August 10, 2009",82,8.2,OvertheTopGames,"Action,Platformer,Platformer,2D,2D",1-2 ,21,33
Dishonored: Death of the Outsider,PlayStation4,"September 15, 2017",82,7.2,ArkaneStudios,"Action Adventure,General",No Online Multiplayer,47,208
Streets of Rage 4,PlayStation4,"April 30, 2020",82,8.1,"SeavenStudio,GuardCrushGames,Lizardcube","Action,Beat-'Em-Up,2D",2 ,45,356
Prince of Persia Classic,Xbox360,"June 13, 2007",82,7.1,Gameloft,"Action,Adventure,Platformer,General,2D",1 Player,25,22
Star Fox Adventures,GameCube,"September 22, 2002",82,7.9,RareLtd.,"Action Adventure,Sci-Fi",1 Player,39,192
Two Point Hospital,PlayStation4,"February 25, 2020",82,7.1,TwoPointStudios,"Simulation,Strategy,Management,Virtual,Career,Business / Tycoon",No Online Multiplayer,21,53
SteamWorld Dig,3DS,"August 8, 2013",82,7.9,Image&Form,"Action,Action Adventure,Platformer,General,Platformer,2D,2D",1 Player,31,139
Bulletstorm,PC,"February 21, 2011",82,7.8,"EpicGames,PeopleCanFly","General,Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,34,893
