name,platform,r-date,score,user score,developer,genre,players,critics,users
Bloodborne,PlayStation4,"March 24, 2015",92,8.9,FromSoftware,"Fantasy,Role-Playing,Action Adventure,General,Action RPG",Up to 5 ,100,11562
Eternal Darkness: Sanity's Requiem,GameCube,"June 23, 2002",92,8.7,SiliconKnights,"Action Adventure,Horror",1 Player,41,236
Warcraft III: Reign of Chaos,PC,"July 3, 2002",92,9.2,BlizzardEntertainment,"Strategy,Real-Time,Fantasy,General,Fantasy",No info,40,2213
SSX 3,GameCube,"October 20, 2003",92,8.7,EACanada,"Sports,Alternative,Snowboarding",1-2 ,27,54
The Sims,PC,"February 4, 2000",92,8.0,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,38,724
Banjo-Kazooie,Nintendo64,"May 31, 1998",92,9.1,RareLtd.,"Action,Platformer,3D",1 Player,19,526
Sid Meier's Gettysburg!,PC,"September 30, 1997",92,7.4,FiraxisGames,"Strategy,Real-Time,Wargame,Real-Time,General",1-8 ,7,40
Celeste,Switch,"January 25, 2018",92,8.6,MattMakesGamesInc.,"Action,Platformer,2D",No Online Multiplayer,36,968
Rock Band 2,Wii,"December 18, 2008",92,7.2,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Music,Music",4  Online,10,53
Forza Motorsport,Xbox,"May 3, 2005",92,7.6,MicrosoftGameStudios,"Driving,Racing,GT / Street",8  Online,73,238
Madden NFL 2004,Xbox,"August 12, 2003",92,7.6,EATiburon,"Sports,Traditional,Football,Sim",1-4 ,27,52
Super Street Fighter IV,PlayStation3,"April 27, 2010",92,7.8,Capcom,"Action,Fighting,Fighting,3D,2D,3D",Up to 8 ,58,225
Forza Horizon 5,XboxSeriesX,"November 5, 2021",92,8.6,PlaygroundGames,"Racing,Simulation,Automobile",No info,100,2621
World Soccer Winning Eleven 7 International,PC,"April 9, 2004",92,6.9,KCET,"Sports,Traditional,Team,Soccer,Sim,Sim",1-2 ,7,85
Advance Wars,GameBoyAdvance,"September 9, 2001",92,8.8,IntelligentSystems,"Strategy,Turn-Based,Modern",1-4 ,28,139
Vagrant Story,PlayStation,"May 15, 2000",92,9.0,SquareSoft,"Role-Playing,Action RPG",1 Player,19,227
What Remains of Edith Finch,XboxOne,"July 19, 2017",92,7.9,GiantSparrow,"Adventure,3D,First-Person",No Online Multiplayer,12,257
Team Fortress 2,PC,"October 10, 2007",92,9.0,ValveSoftware,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern",Up to 32 ,17,7005
System Shock 2,PC,"August 11, 1999",92,9.1,"LookingGlassStudios,IrrationalGames","Action Adventure,Sci-Fi,Sci-Fi,Survival",1 Player,20,673
Tom Clancy's Splinter Cell: Chaos Theory,PC,"March 28, 2005",92,8.7,UbisoftMontreal,"Action Adventure,Modern,General,Modern",No Online Multiplayer,36,545
Final Fantasy XII,PlayStation2,"October 31, 2006",92,7.6,SquareEnix,"Role-Playing,Console-style RPG",1 Player,64,1474
Undertale,PlayStation4,"August 15, 2017",92,7.1,"tobyfox,8-4","Role-Playing,Japanese-Style",No Online Multiplayer,18,852
Madden NFL 2003,GameCube,"August 12, 2002",92,7.6,EASports,"Sports,Traditional,Football,Sim",1-4 ,13,19
The Witcher 3: Wild Hunt,PlayStation4,"May 19, 2015",92,9.2,CDProjektRedStudio,"Action RPG,Role-Playing,Action RPG",No Online Multiplayer,79,17105
Super Mario World: Super Mario Advance 2,GameBoyAdvance,"February 9, 2002",92,9.0,Nintendo,"Action,Platformer,2D",No info,28,202
ESPN NFL 2K5,Xbox,"July 20, 2004",92,8.1,VisualConcepts,"Sports,Traditional,Football,Sim",1-4 ,42,131
Super Smash Bros. Melee,GameCube,"December 2, 2001",92,9.1,HALLabs,"Action,Fighting,3D",1-4 ,38,927
Madden NFL 2003,Xbox,"August 12, 2002",92,7.3,EATiburon,"Sports,Traditional,Football,Sim",1-4 ,16,20
Virtua Tennis,Dreamcast,"June 8, 2000",92,8.3,Hitmaker,"Sports,Traditional,Tennis",No info,23,18
Rome: Total War,PC,"September 22, 2004",92,9.0,CreativeAssembly,"Strategy,Real-Time,Historic,General,Historic",No Online Multiplayer,58,1412
Forza Motorsport 3,Xbox360,"October 27, 2009",92,8.1,Turn10,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 8 ,90,562
Demon's Souls,PlayStation5,"November 12, 2020",92,8.0,"JapanStudio,BluepointGames","Role-Playing,Action RPG",Up to 6 ,100,2960
Okami HD,PC,"December 12, 2017",92,7.9,Capcom,"Action Adventure,General",No Online Multiplayer,10,213
Undertale,PC,"September 15, 2015",92,8.4,tobyfox,"Role-Playing,General,Japanese-Style",No Online Multiplayer,43,4821
Batman: Arkham Asylum,Xbox360,"August 25, 2009",92,8.7,RocksteadyStudios,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,78,1320
Super Mario Sunshine,GameCube,"August 25, 2002",92,8.4,Nintendo,"Action,Platformer,3D",1 Player,61,877
SSX 3,Xbox,"October 20, 2003",92,8.3,EACanada,"Sports,Alternative,Snowboarding",1-2 ,27,31
SoulCalibur II,Xbox,"August 27, 2003",92,8.8,Namco,"Action,Fighting,3D",1-2 ,39,66
Tony Hawk's Pro Skater,PlayStation,"August 31, 1999",92,8.7,NeversoftEntertainment,"Sports,Alternative,Skateboarding",1-2 ,18,117
Thief: The Dark Project,PC,"November 30, 1998",92,9.0,LookingGlassStudios,"Action Adventure,Fantasy,General,Fantasy",1 Player,18,427
Fire Emblem: Awakening,3DS,"February 4, 2013",92,9.0,IntelligentSystems,"Strategy,Turn-Based,Fantasy,Fantasy,Tactics",No Online Multiplayer,72,1531
Age of Empires II: The Age of Kings,PC,"September 30, 1999",92,9.1,EnsembleStudios,"Strategy,Real-Time,Historic,Historic,Command",Up to 8 ,21,1267
Final Fantasy X,PlayStation2,"December 17, 2001",92,8.9,SquareSoft,"Role-Playing,Console-style RPG",1 Player,53,1784
Prince of Persia: The Sands of Time,GameCube,"November 18, 2003",92,8.1,Ubisoft,"Action Adventure,Fantasy",1 Player,33,63
The Walking Dead: A Telltale Games Series,Xbox360,"April 27, 2012",92,8.6,TelltaleGames,"Miscellaneous,Adventure,Compilation,Compilation,Point-and-Click",No Online Multiplayer,12,1251
Unreal Tournament (1999),PC,"November 30, 1999",92,9.0,EpicGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-32 ,21,640
Sid Meier's Alpha Centauri,PC,"February 12, 1999",92,8.8,FiraxisGames,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,4X",No info,19,254
Wave Race 64,Nintendo64,"November 1, 1996",92,8.3,Nintendo,"Driving,Racing,Snow / Water",1-2 ,13,111
Divinity: Original Sin II - Definitive Edition,PlayStation4,"August 31, 2018",92,7.9,LarianStudiosGames,"Role-Playing,Western-Style",Up to 4 ,46,465
Galactic Civilizations II: Twilight of the Arnor,PC,"April 30, 2008",92,8.2,Stardock,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,4X",1 Player,19,139
Super Smash Bros. for Wii U,WiiU,"November 21, 2014",92,8.9,BandaiNamcoGames,"Action,Fighting,Fighting,3D,2D,2D,3D",Up to 8 ,77,2064
Guitar Hero II,PlayStation2,"November 7, 2006",92,8.4,HarmonixMusicSystems,"Miscellaneous,Rhythm,Music",1-2 ,69,158
Final Fantasy VII,PlayStation,"September 3, 1997",92,9.1,SquareSoft,"Role-Playing,Console-style RPG",1 Player,20,2294
Rock Band,PlayStation3,"November 20, 2007",92,8.1,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Music,Music",4  Online,35,126
Chrono Trigger,DS,"November 25, 2008",92,9.1,TOSE,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,57,730
Bayonetta 2,Switch,"February 16, 2018",92,8.5,"Nintendo,PlatinumGames","Action Adventure,Linear",No Online Multiplayer,31,491
Journey,PlayStation3,"March 13, 2012",92,8.8,ThatGameCompany,"Action,Adventure,General,Platformer,Platformer,3D,3D",No Online Multiplayer,78,1550
Xenoblade Chronicles,Wii,"April 6, 2012",92,9.1,MonolithSoft,"Role-Playing,Action RPG,Console-style RPG,Action RPG",No Online Multiplayer,59,1388
Conker's Bad Fur Day,Nintendo64,"March 4, 2001",92,9.0,RareLtd.,"Action,Platformer,3D",No info,19,390
Medal of Honor,PlayStation,"October 31, 1999",92,8.7,DreamworksInteractive,"Action,Shooter,First-Person,Historic",1-2 ,17,177
PaRappa the Rapper,PlayStation,"October 31, 1997",92,7.5,NanaOn-Sha,"Miscellaneous,Rhythm,Music",1 Player,15,88
Rock Band 2,Xbox360,"September 14, 2008",92,8.2,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Music,Music",1-4 ,69,166
Mario Kart 8 Deluxe,Switch,"April 28, 2017",92,8.6,Nintendo,"Other,Racing,Arcade,Automobile",Up to 12 ,95,2246
The ICO & Shadow of the Colossus Collection,PlayStation3,"September 27, 2011",92,8.7,BluepointGames,"Miscellaneous,Action Adventure,Fantasy,Compilation,Compilation",No Online Multiplayer,58,672
Rayman Origins,Wii,"November 15, 2011",92,8.6,UBlartMontpellier,"Action,Action Adventure,Platformer,Fantasy,Platformer,2D,2D",1-4 ,13,186
Metroid Prime 2: Echoes,GameCube,"November 15, 2004",92,8.9,RetroStudios,"Action,Shooter,First-Person,Sci-Fi",1-4 ,60,430
Out of the Park Baseball 17,PC,"March 22, 2016",92,3.3,OutOfTheParkDevelopments,"Sports,Baseball,Sim,Team",No info,8,238
Metroid Fusion,GameBoyAdvance,"November 17, 2002",92,9.1,Nintendo,"Action Adventure,Sci-Fi",1 Player,44,360
The Witcher 3: Wild Hunt - Blood and Wine,PC,"May 30, 2016",92,9.3,CDProjektRedStudio,"Role-Playing,Action RPG",No Online Multiplayer,50,3465
Final Fantasy VI Advance,GameBoyAdvance,"February 5, 2007",92,8.7,TOSE,"Role-Playing,Console-style RPG",1-2 ,25,444
Rayman Legends,WiiU,"September 3, 2013",92,8.7,UbisoftMontpellier,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,35,555
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,XboxOne,"December 4, 2020",92,8.3,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,16,116
