name,platform,r-date,score,user score,developer,genre,players,critics,users
Pokemon Art Academy,3DS,"October 24, 2014",76,7.7,HeadstrongGames,"Miscellaneous,General,Edutainment",No Online Multiplayer,22,23
Green Day: Rock Band,PlayStation3,"June 8, 2010",76,6.2,"HarmonixMusicSystems,DemiurgeStudios","Action,Miscellaneous,Rhythm,Music,Music",No info,41,25
Call of Cthulhu: Dark Corners of the Earth,PC,"April 26, 2006",76,7.6,HeadfirstProductions,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,17,232
LEGO Star Wars III: The Clone Wars,PC,"March 22, 2011",76,7.6,Traveller'sTales,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,14,93
Tony Hawk's Downhill Jam,DS,"October 24, 2006",76,6.6,VicariousVisions,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",4  Online,34,10
Crysis 3,PC,"February 19, 2013",76,6.7,Crytek,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,47,1505
The Disney Afternoon Collection,XboxOne,"April 18, 2017",76,5.8,"Capcom,DigitalEclipse","Miscellaneous,Compilation",No info,16,6
Tethered,PlayStation4,"October 25, 2016",76,7.4,"SecretSorcery,SECRETSORCERYLIMITED,SecretSorceryTowers","Action,Strategy,General",No info,14,41
Imperator: Rome,PC,"April 25, 2019",76,4.9,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",Online Multiplayer,32,210
Pacific Fighters,PC,"October 26, 2004",76,7.5,"1C,1CEntertainment","Simulation,Flight,WWII,WWII,Combat",1-32 ,20,27
Save me Mr Tako: Definitive Edition,Switch,"May 5, 2021",76,tbd,ChristopheGalati,"Action,Platformer,2D",No Online Multiplayer,13,0
Tropico 6,PlayStation4,"September 27, 2019",76,6.9,LimbicEntertainment,"Strategy,Management,Government",Up to 4 ,9,39
Hob,PC,"September 26, 2017",76,7.5,RunicGames,"Action,Action Adventure,General,Open-World",No Online Multiplayer,29,118
Master X Master,PC,"June 21, 2017",76,7.6,NCSOFT,"Strategy,Real-Time,MOBA",No info,12,22
Chime Sharp,PlayStation4,"February 21, 2017",76,2.9,ChilledMouse,"Puzzle,General",No Online Multiplayer,9,16
Suikoden Tierkreis,DS,"March 17, 2009",76,7.7,Konami,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",1-2 ,24,58
Disney's Extreme Skate Adventure,Xbox,"September 3, 2003",76,7.3,ToysforBob,"Sports,Alternative,Skateboarding",1-2 ,15,8
Devil May Cry 4: Special Edition,XboxOne,"June 23, 2015",76,8.7,Capcom,"Fantasy,Action Adventure,General,Linear",No info,31,171
Total War: Rome II,PC,"September 2, 2013",76,4.3,CreativeAssembly,"Strategy,Real-Time,Historic,General,Historic",No info,71,3940
Solatorobo: Red the Hunter,DS,"September 27, 2011",76,8.5,CyberConnect2,"Role-Playing,Action RPG,Action RPG",No info,40,33
Wolfenstein: The Old Blood,PC,"May 5, 2015",76,7.7,MachineGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,30,600
Bone: The Great Cow Race,PC,"April 12, 2006",76,6.9,TelltaleGames,"Adventure,3D,Fantasy,Third-Person",1 Player,24,13
Sniper Elite VR,PlayStation4,"July 8, 2021",76,6.3,"Rebellion,JustAddWater,CoatsinkSoftware","Action,Shooter,Light Gun",No Online Multiplayer,11,4
