name,platform,r-date,score,user score,developer,genre,players,critics,users
Deponia Doomsday,PC,"March 1, 2016",76,7.1,DaedalicEntertainment,"Adventure,Point-and-Click",No Online Multiplayer,29,117
Dr. Mario Express,DS,"April 20, 2009",76,7.3,"Arika,Nintendo","Miscellaneous,Puzzle,Puzzle,General,Puzzle,Matching,General",1 Player,7,9
Ever Oasis,3DS,"June 23, 2017",76,8.1,GREZZO,"Role-Playing,Action RPG",No Online Multiplayer,54,104
Final Fantasy IX,Switch,"February 13, 2019",76,7.4,"SquareSoft,SquareEnix","Role-Playing,Japanese-Style",No Online Multiplayer,19,86
Rocketbirds: Hardboiled Chicken,PlayStationVita,"February 12, 2013",76,7.2,RatloopAsiaPteLtd,"Action,Adventure,General,General,Platformer,2D",2 ,18,40
Hyper Light Drifter,XboxOne,"July 26, 2016",76,6.9,HeartMachine,"Role-Playing,Action RPG",No info,8,24
Final Fantasy Fables: Chocobo's Dungeon,Wii,"July 8, 2008",76,8.0,h.a.n.d.Inc.,"Role-Playing,Action RPG,Action RPG,Roguelike",2  Online,34,24
Phantasy Star Collection,GameBoyAdvance,"November 24, 2002",76,8.2,DigitalEclipse,"Role-Playing,Console-style RPG",1 Player,20,9
Beach Spikers: Virtua Beach Volleyball,GameCube,"August 12, 2002",76,8.3,SegaAM2,"Sports,Traditional,Volleyball",1-4 ,31,14
High Heat Major League Baseball 2002,PlayStation2,"March 26, 2001",76,7.3,3DO,"Sports,Traditional,Baseball,Sim",1-2 ,17,7
The Final Station,PC,"August 30, 2016",76,7.5,"tinyBuild,DoMyBestGames","Action Adventure,General,Linear",No Online Multiplayer,24,73
EA Sports UFC 2,XboxOne,"March 15, 2016",76,5.7,EASports,"Sports,General,Individual,Combat,Boxing / Martial Arts",2 ,42,93
Pillars of Eternity: The White March - Part 1,PC,"August 25, 2015",76,7.6,ObsidianEntertainment,"Role-Playing,Western-Style",No Online Multiplayer,22,149
MVP 06 NCAA Baseball,PlayStation2,"January 18, 2006",76,8.6,EACanada,"Sports,Traditional,Baseball,Sim",2  Online,27,20
Room to Grow,PC,"February 25, 2021",76,tbd,MischkaKamener,"Puzzle,General",No Online Multiplayer,8,0
The Survivalists,PlayStation4,"October 9, 2020",76,6.6,Team17,"Action Adventure,Survival",Up to 4 ,9,5
Bombslinger,Switch,"April 11, 2018",76,7.1,Mode4,"Puzzle,Action",No Online Multiplayer,8,13
Skylanders SuperChargers,XboxOne,"September 20, 2015",76,5.1,VicariousVisions,"Action,Platformer,3D",No info,15,23
Brave Story: New Traveler,PSP,"July 31, 2007",76,7.7,GameRepublic,"Role-Playing,General,General,Japanese-Style",1 Player,30,34
ATV Offroad Fury Pro,PSP,"October 26, 2006",76,7.5,"ClimaxGroup,ClimaxStudios","Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",4  Online,32,6
Fallout 3: The Pitt,Xbox360,"March 24, 2009",76,7.4,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,Western-Style",1 Player,30,69
Neo Cab,PC,"October 3, 2019",76,5.3,ChanceAgency,"Adventure,General",No Online Multiplayer,17,25
