name,platform,r-date,score,user score,developer,genre,players,critics,users
World of Warcraft: Cataclysm,PC,"December 7, 2010",90,5.8,BlizzardEntertainment,"Role-Playing,Miscellaneous,Massively Multiplayer Online,Massively Multiplayer,Board / Card Game,Fantasy,Fantasy",Massively Multiplayer,53,1226
Half-Life 2,Xbox,"November 15, 2005",90,8.5,ValveSoftware,"Action,Shooter,First-Person,Sci-Fi",1 Player,35,159
NCAA Football 2003,Xbox,"July 20, 2002",90,7.3,EASports,"Sports,Traditional,Football,Sim",1-4 ,14,15
Rayman 2: The Great Escape,Nintendo64,"October 31, 1999",90,8.8,UbisoftMontpellier,"Action,Platformer,3D",1 Player,12,103
Bayonetta,Xbox360,"January 5, 2010",90,8.1,PlatinumGames,"Action,Action Adventure,Beat-'Em-Up,Fantasy,Beat-'Em-Up,Linear",No Online Multiplayer,86,737
Diablo III: Ultimate Evil Edition,PlayStation4,"August 19, 2014",90,7.9,BlizzardEntertainment,"Action RPG,Role-Playing,Action RPG",Up to 4 ,63,1491
Overwatch,PlayStation4,"May 23, 2016",90,6.4,BlizzardEntertainment,"Action,Shooter,First-Person,Tactical",Up to 12 ,31,2242
Far Cry 3,PlayStation3,"December 4, 2012",90,8.6,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 4 ,32,1301
ICO,PlayStation2,"September 24, 2001",90,8.8,SCEJapanStudio,"Action Adventure,Fantasy",1 Player,59,484
Tom Clancy's Ghost Recon Advanced Warfighter,Xbox360,"March 9, 2006",90,7.9,UbisoftParis,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1-16 ,78,232
FIFA Soccer 12,PlayStation3,"September 27, 2011",90,7.2,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,44,365
World of Goo,PC,"October 12, 2008",90,8.4,2DBoy,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,26,745
Mario & Luigi: Superstar Saga,GameBoyAdvance,"November 17, 2003",90,8.9,AlphadreamCorporation,"Role-Playing,Console-style RPG",1-4 ,42,246
Shovel Knight,PlayStation4,"April 21, 2015",90,7.7,YachtClubGames,"Action,Platformer,2D",No info,18,439
Tony Hawk's Underground,PlayStation2,"October 27, 2003",90,8.7,NeversoftEntertainment,"Sports,Alternative,Skateboarding",1-8 ,38,161
Marvel vs. Capcom 2,Dreamcast,"June 29, 2000",90,8.8,Capcom,"Action,Fighting,2D",No info,22,93
Ape Escape,PlayStation,"May 31, 1999",90,8.4,SCEI,"Action,Platformer,3D",1 Player,19,90
Syphon Filter,PlayStation,"January 31, 1999",90,8.7,Eidetic,"Action,Shooter,Third-Person,Modern",1 Player,19,174
Mario & Luigi: Bowser's Inside Story,DS,"September 14, 2009",90,8.8,AlphadreamCorporation,"Role-Playing,Action RPG,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,58,398
Trials Evolution,Xbox360,"April 18, 2012",90,8.0,"Ubisoft,RedLynx","Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",No info,77,280
Grand Theft Auto IV: The Lost and Damned,Xbox360,"February 17, 2009",90,8.0,RockstarNorth,"Action Adventure,Modern,Modern,Open-World",No info,79,365
FIFA Soccer 12,Xbox360,"September 27, 2011",90,6.8,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,69,348
Monster Hunter: World - Iceborne,XboxOne,"September 6, 2019",90,8.2,Capcom,"Role-Playing,Action RPG",No info,9,74
Factorio,PC,"August 14, 2020",90,9.1,WubeSoftwareLTD.,"Strategy,Management,Business / Tycoon",Online Multiplayer,8,498
Spelunky,PC,"August 8, 2013",90,7.4,"DerekYu,Mossmouth","Action,Platformer,Platformer,2D,2D",No Online Multiplayer,9,573
FIFA Soccer 10,Xbox360,"October 20, 2009",90,7.4,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 20 ,63,143
Ratchet & Clank: Going Commando,PlayStation2,"November 11, 2003",90,8.9,InsomniacGames,"Action,Platformer,3D",1 Player,46,381
NBA Street Vol. 2,PlayStation2,"April 28, 2003",90,8.7,ElectronicArts,"Sports,Traditional,Basketball,Arcade",1-4 ,31,84
Tennis 2K2,Dreamcast,"October 24, 2001",90,7.9,Hitmaker,"Sports,Traditional,Tennis",No info,13,22
Black & White,PC,"March 26, 2001",90,7.8,LionheadStudios,"Strategy,Real-Time,Fantasy,General,Fantasy",No info,34,382
Fallout 3,PlayStation3,"October 28, 2008",90,7.9,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,Western-Style",No Online Multiplayer,57,1102
The Legend of Zelda: The Wind Waker HD,WiiU,"September 20, 2013",90,9.0,"Nintendo,HexaDrive","Action Adventure,Fantasy,Fantasy,Open-World",No Online Multiplayer,70,1337
Ori and the Blind Forest: Definitive Edition,Switch,"September 27, 2019",90,8.6,MoonStudios,"Action,Platformer,2D",No Online Multiplayer,20,368
ESPN NFL 2K5,PlayStation2,"July 20, 2004",90,8.6,VisualConcepts,"Sports,Traditional,Football,Sim",1-2 ,37,108
Portal,PC,"October 10, 2007",90,9.2,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,27,5842
Tetris Effect,PC,"July 23, 2019",90,6.6,EnhanceGames,"Puzzle,Stacking",No Online Multiplayer,11,117
The Legend of Zelda: Phantom Hourglass,DS,"October 1, 2007",90,7.9,Nintendo,"Action Adventure,Fantasy,Fantasy,Open-World",2 ,57,571
MVP Baseball 2004,PlayStation2,"March 9, 2004",90,8.5,EASports,"Sports,Traditional,Baseball,Sim",1-2 ,28,55
Tony Hawk's Pro Skater 3,GameBoyAdvance,"March 4, 2002",90,6.2,VicariousVisions,"Sports,Alternative,Skateboarding",No info,20,9
Dance Dance Revolution,PlayStation,"May 9, 2001",90,8.4,Konami,"Miscellaneous,Rhythm,Dancing",1-2 ,8,104
NHL 2001,PC,"September 28, 2000",90,6.5,EASports,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",1-8 ,22,49
Advance Wars: Dual Strike,DS,"August 22, 2005",90,8.8,IntelligentSystems,"Strategy,Turn-Based,Modern,Modern,Tactics",No Online Multiplayer,49,204
Rayman Legends,PlayStation4,"February 18, 2014",90,8.4,UbisoftMontpellier,"Platformer,2D,Action,Platformer,2D",No Online Multiplayer,16,978
MLB 11: The Show,PlayStation3,"March 8, 2011",90,8.0,SCEASanDiegoStudios,"Sports,Traditional,Team,Baseball,Sim,Sim",Up to 4 ,30,87
NieR: Automata - Become as Gods Edition,XboxOne,"June 26, 2018",90,9.1,PlatinumGames,"Role-Playing,Action RPG",No Online Multiplayer,30,639
Jak and Daxter: The Precursor Legacy,PlayStation2,"December 3, 2001",90,8.8,NaughtyDog,"Action,Platformer,3D",1 Player,35,515
Star Wars Rogue Leader: Rogue Squadron II,GameCube,"November 9, 2001",90,8.6,Factor5,"Simulation,Sci-Fi,Small Spaceship",1 Player,45,109
Microsoft Flight Simulator,XboxSeriesX,"July 27, 2021",90,8.1,AsoboStudio,"Simulation,Flight,Civilian",Online Multiplayer,34,497
Bastion,Switch,"September 13, 2018",90,7.7,SupergiantGames,"Role-Playing,Action RPG",No Online Multiplayer,7,126
Monster Hunter: World,XboxOne,"January 26, 2018",90,7.1,Capcom,"Role-Playing,Action RPG",Up to 4 ,17,456
Stephen's Sausage Roll,PC,"April 18, 2016",90,5.5,increpare,"Puzzle,Action,General",No Online Multiplayer,9,95
Velocity 2X,PlayStationVita,"September 2, 2014",90,7.2,FuturLab,"Shooter,Scrolling,Action,General,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical",No info,10,155
Burnout Revenge,PlayStation2,"September 13, 2005",90,8.9,CriterionGames,"Driving,Racing,Arcade",6  Online,52,183
Tony Hawk's Pro Skater 3,PC,"March 28, 2002",90,8.3,GearboxSoftware,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",Up to 8 ,15,123
NBA 2K2,GameCube,"March 20, 2002",90,7.3,VisualConcepts,"Sports,Traditional,Basketball,Sim",1-4 ,13,4
NCAA Football 2002,PlayStation2,"July 23, 2001",90,8.4,EASports,"Sports,Traditional,Football,Sim",1-8 ,18,24
Unreal Tournament,Dreamcast,"March 13, 2001",90,8.5,SecretLevel,"Action,Shooter,First-Person,Sci-Fi",No info,17,25
