name,platform,r-date,score,user score,developer,genre,players,critics,users
Thunderstrike: Operation Phoenix,PlayStation2,"October 15, 2001",65,8.2,CoreDesignLtd.,"Action,Simulation,Shooter,Flight,Third-Person,Helicopter,Modern",1 Player,15,6
Yoshi's New Island,3DS,"March 14, 2014",64,6.2,Arzest,"Action,Platformer,2D",No info,71,194
Alpha Protocol,PlayStation3,"June 1, 2010",64,7.0,ObsidianEntertainment,"Role-Playing,Console-style RPG,Console-style RPG,Western-Style",No Online Multiplayer,49,128
Dynasty Warriors: Gundam Reborn,PlayStation3,"July 1, 2014",64,7.7,OmegaForce,"Action,Beat-'Em-Up,3D",2 ,35,29
F1 2015,XboxOne,"July 21, 2015",64,6.2,Codemasters,"Racing,Simulation,Automobile",No info,13,26
Monopoly Streets,PlayStation3,"October 26, 2010",64,5.4,ElectronicArts,"Miscellaneous,Board Games,Board Games,Board / Card Game",Up to 4 ,11,12
Danger Zone,PC,"May 29, 2017",64,tbd,ThreeFieldsEntertainment,"Racing,General,Arcade,Automobile",No Online Multiplayer,7,0
Diner Dash: Sizzle & Serve,DS,"May 23, 2007",64,7.3,"ClimaxGroup,PlayFirst,ClimaxStudios","Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General,Action",2  Online,17,6
Mario Party 7,GameCube,"November 7, 2005",64,7.8,Hudson,"Miscellaneous,Party",1-8 ,25,85
Secret Files 2: Puritas Cordis,PC,"October 29, 2009",64,6.8,"FusionsphereSystems,AnimationArts","Adventure,General,General",No Online Multiplayer,14,26
Spyro: A Hero's Tail,Xbox,"November 3, 2004",64,7.2,EurocomEntertainmentSoftware,"Action,Platformer,3D",1 Player,17,15
Onimusha Tactics,GameBoyAdvance,"November 11, 2003",64,8.2,Capcom,"Strategy,Turn-Based,Fantasy",1 Player,21,11
Moonglow Bay,PC,"October 26, 2021",64,tbd,Bunnyhug,"Strategy,General,Management,Business / Tycoon",No Online Multiplayer,7,0
AO Tennis 2,Switch,"February 11, 2020",64,6.4,BigAntStudios,"Sports,Individual,Tennis",Online Multiplayer,7,40
Bloo Kid 2,3DS,"May 7, 2015",64,tbd,winterworks,"Action,Platformer,2D",No info,8,0
Naval War: Arctic Circle,PC,"April 10, 2012",64,5.8,TurboTapeGames,"Strategy,Real-Time,Military,General",Online Multiplayer,15,22
Go Vacation,Wii,"October 11, 2011",64,8.4,NamcoBandaiGames,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,28,26
Transformers: Revenge of the Fallen - Autobots,DS,"June 23, 2009",64,4.2,VicariousVisions,"Action,Adventure,Shooter,Beat-'Em-Up,Sci-Fi,Sci-Fi,Third-Person,3D,Arcade",No info,11,5
Gear.Club Unlimited,Switch,"November 21, 2017",64,6.4,EdenGamesMobile,"Action,General,Racing,Simulation,Automobile",No Online Multiplayer,35,63
Crystal Quest,Xbox360,"February 5, 2006",64,7.6,StainlessGames,"Action,Shooter,Shooter,Static,Shoot-'Em-Up,Top-Down",4  Online,13,5
Atari Classics Evolved,PSP,"December 19, 2007",64,6.0,StainlessGames,"Miscellaneous,Compilation,Compilation",2  Online,17,5
Dusk Diver,PlayStation4,"October 29, 2019",64,7.2,JFiGames,"Action,Role-Playing,General,Action RPG",No Online Multiplayer,7,11
Dragon Ball Z Budokai HD Collection,PlayStation3,"November 6, 2012",64,7.7,Pyramid,"Miscellaneous,Compilation,Compilation",No Online Multiplayer,12,60
Conduit 2,Wii,"April 19, 2011",64,7.7,HighVoltageSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 12 ,51,64
Defiance,PC,"April 2, 2013",64,6.6,TrionWorlds,"Role-Playing,Massively Multiplayer Online,Sci-Fi,Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Massively Multiplayer,40,661
Battles of Prince of Persia,DS,"December 6, 2005",64,7.7,UbisoftMontreal,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",1-2 ,16,16
Star Wars Jedi Knight II: Jedi Outcast,Switch,"September 24, 2019",64,6.0,"Aspyr,Aspire","Action Adventure,Linear",No Online Multiplayer,11,29
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,PlayStation4,"September 20, 2016",64,tbd,"ArcSystemWorks,NowProduction","Strategy,Turn-Based,General",No info,11,0
Master of Orion 3,PC,"February 25, 2003",64,4.2,QuicksilverSoftware,"Strategy,Turn-Based,Sci-Fi,4X",No Online Multiplayer,24,78
Fallout: New Vegas - Honest Hearts,Xbox360,"May 17, 2011",64,7.2,ObsidianEntertainment,"Role-Playing,First-Person,First-Person,Western-Style",No info,19,79
Cloudpunk,PlayStation4,"October 15, 2020",64,6.9,IONLANDS,"Simulation,Vehicle,Civilian",No Online Multiplayer,16,17
Cargo! The Quest for Gravity,PC,"April 21, 2011",64,6.5,Ice-PickLodge,"Miscellaneous,Action Adventure,Fantasy,General,General,Fantasy",No info,18,31
theHunter: Call of the Wild,PC,"February 16, 2017",64,7.0,ExpansiveWorlds,"Sports,Individual,Nature,Hunting",No info,13,84
StarDrone,PlayStation3,"April 5, 2011",64,5.0,Beatshapers,"Action,General,General,Arcade",No info,15,5
Fallout: Brotherhood of Steel,PlayStation2,"January 14, 2004",64,4.0,Interplay,"Role-Playing,Action RPG",1-2 ,31,59
Mission: Impossible: Operation Surma,PlayStation2,"December 8, 2003",64,7.8,ParadigmEntertainment,"Action Adventure,Modern",1 Player,30,13
Heroes of Might and Magic IV: The Gathering Storm,PC,"September 26, 2002",64,7.7,3DO,"Strategy,Turn-Based,Fantasy,General",1-8 ,9,38
ESPN Winter X-Games Snowboarding 2002,PlayStation2,"January 14, 2002",64,8.1,Konami,"Sports,Alternative,Snowboarding",1-2 ,14,9
Silent Scope 2: Dark Silhouette,PlayStation2,"September 18, 2001",64,tbd,KCET,"Action,Shooter,Rail",1-2 ,17,0
Heroes of Might and Magic: Quest for the Dragon Bone Staff,PlayStation2,"April 18, 2001",64,6.2,NewWorldComputing,"Role-Playing,PC-style RPG",1 Player,12,19
Jagged Alliance 2: Unfinished Business,PC,"November 30, 2000",64,7.7,Sir-TechSoftwareInc.,"Strategy,Turn-Based,Modern,Tactics",1 Player,20,53
Harry Potter and the Half-Blood Prince,Xbox360,"June 30, 2009",64,4.0,EABrightLight,"Action Adventure,Fantasy,General,Fantasy",No info,38,26
Metroid Prime: Federation Force,3DS,"August 19, 2016",64,5.5,"NextLevelGames,Nintendo","Action,Shooter,First-Person,Arcade",Up to 4 ,56,267
Worms: A Space Oddity,Wii,"March 18, 2008",64,4.3,Team17,"Strategy,Turn-Based,Fantasy,Fantasy,Artillery",1-4 ,26,13
Shadow of the Beast,PlayStation4,"May 17, 2016",64,7.3,HeavySpectrum,"Sci-Fi,Action Adventure,General",No Online Multiplayer,60,167
Warhammer Age of Sigmar: Storm Ground,PC,"May 27, 2021",64,4.6,GasketGames,"Strategy,Turn-Based,General,Tactics",2 ,13,5
Extreme Exorcism,XboxOne,"September 23, 2015",64,tbd,GoldenRubyGames,"Action,Platformer,2D",No info,10,0
Ravaged,PC,"October 17, 2012",64,6.0,2DawnGames,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,21,74
Pokemon Quest,Switch,"May 29, 2018",64,6.3,GameFreak,"Role-Playing,Action RPG",No Online Multiplayer,12,133
Vesta,Switch,"January 19, 2018",64,6.2,FinalBossGames,"Action Adventure,General",No Online Multiplayer,7,6
Oh...Sir!,PC,"October 25, 2016",64,7.3,VileMonarch,"Miscellaneous,Party / Minigame",No info,8,4
Blade Arcus from Shining: Battle Arena,PC,"July 28, 2016",64,tbd,StudioSaizensen,"Action,Fighting,2D",Online Multiplayer,8,0
The Silver Case,PlayStation4,"April 18, 2017",64,8.0,GrasshopperManufacture,"General,Adventure,Visual Novel",No info,22,37
League of Evil,Switch,"August 31, 2017",64,6.1,RatalaikaGames,"Action,General,Platformer,2D",No Online Multiplayer,10,9
Tokyo Twilight Ghost Hunters,PlayStation3,"March 10, 2015",64,6.4,TOYBOX,"Role-Playing,Strategy,Turn-Based,General",No Online Multiplayer,11,17
Apache: Air Assault,PC,"November 19, 2010",64,7.3,GaijinEntertainment,"Simulation,Flight,Helicopter,Helicopter,Combat",1 Player,7,23
Phantasy Star Portable,PSP,"March 3, 2009",64,7.7,AlfaSystem,"Role-Playing,Action RPG,Action RPG",1-4 ,38,23
The Crew 2,PlayStation4,"June 26, 2018",64,5.5,UbisoftIvoryTower,"Racing,Simulation,Automobile",Up to 8 ,53,346
Stonefly,PC,"June 1, 2021",64,tbd,FlightSchoolStudio,"Action Adventure,General",No Online Multiplayer,12,0
Omen of Sorrow,PlayStation4,"November 6, 2018",64,5.0,AOneGames,"Action,Fighting,2D",2 ,13,69
Californium,PC,"February 17, 2016",64,6.0,NovaProduction,"Adventure,3D,First-Person",No Online Multiplayer,11,8
Legions of Steel,PC,"July 16, 2015",64,4.4,"Slitherine,SlitherineGroup","Strategy,Turn-Based,General,Tactics",No info,12,11
Arcania: Gothic 4,Xbox360,"October 19, 2010",64,5.1,Spellbound,"Role-Playing,General,General,Action RPG",1 Player,21,72
King's Bounty II,PC,"August 24, 2021",64,4.7,"1CEntertainment,1C-Entertainment","Strategy,Turn-Based,Tactics",No Online Multiplayer,43,108
Aliens vs. Predator,Xbox360,"February 16, 2010",64,7.3,Rebellion,"Action,General,Shooter,First-Person,Sci-Fi,Arcade",Up to 18 ,64,260
Samurai Warriors: State of War,PSP,"March 7, 2006",64,6.4,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",Up to 4 ,30,9
Dragon Star Varnir,Switch,"August 3, 2021",64,tbd,CompileHeart,"Role-Playing,Japanese-Style",No Online Multiplayer,9,0
Robinson: The Journey,PlayStation4,"November 8, 2016",64,6.6,Crytek,"Action Adventure,General",No Online Multiplayer,46,93
Saints Row: Gat Out of Hell,PlayStation4,"January 20, 2015",64,5.6,VolitionInc.,"Action Adventure,General,Modern,Open-World",2 ,45,159
Urban Trial Freestyle,PlayStation3,"February 12, 2013",64,6.4,TateMultimedia,"Driving,Racing,Arcade,Arcade,Automobile",1 Player,22,24
The Testament of Sherlock Holmes,Xbox360,"September 25, 2012",64,7.7,Frogwares,"Adventure,General,General",No Online Multiplayer,24,32
Driver: San Francisco,Wii,"September 6, 2011",64,6.6,UbisoftReflections,"Driving,Racing,Mission-based,Arcade,Mission-based,Automobile",No info,7,15
Puzzlegeddon,Xbox360,"December 16, 2009",64,tbd,Tecmo,"Miscellaneous,Puzzle,Action,Puzzle,Action",1-6 ,13,0
Sonic Rivals,PSP,"November 16, 2006",64,7.7,BackboneEntertainment,"Driving,Racing,Arcade,On-foot,Other,On-foot",1-2 ,25,63
Microsoft Flight,PC,"February 29, 2012",64,3.5,MicrosoftGameStudios,"Simulation,Flight,Modern Jet,Modern Jet,Combat",No info,21,106
