name,platform,r-date,score,user score,developer,genre,players,critics,users
Might & Magic: Clash of Heroes,DS,"December 1, 2009",86,7.6,CapyGames,"Role-Playing,General,General",No info,39,73
Madden NFL 06,Xbox,"August 8, 2005",86,6.8,EASports,"Sports,Traditional,Football,Sim",4  Online,39,42
F1 2020,PlayStation4,"July 6, 2020",86,7.8,Codemasters,"Racing,Simulation,Automobile",Up to 20 ,44,187
Donkey Kong Country: Tropical Freeze,Switch,"May 4, 2018",86,8.6,RetroStudios,"Action,Platformer,2D",No Online Multiplayer,75,668
Monster Boy and the Cursed Kingdom,Switch,"December 4, 2018",86,8.2,FDGEntertainment,"Action Adventure,General",No Online Multiplayer,22,134
BlazBlue: Calamity Trigger,Xbox360,"June 30, 2009",86,8.5,ArcSystemWorks,"Action,Fighting,Fighting,2D,2D",Up to 6 ,51,74
Resident Evil 5,PC,"September 15, 2009",86,7.2,Capcom,"Action Adventure,Horror,Horror,Survival",Up to 4 ,30,973
Saints Row IV,PC,"August 19, 2013",86,7.4,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",No info,45,1869
Need for Speed: Most Wanted U,WiiU,"March 19, 2013",86,7.5,CriterionGames,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 6 ,36,178
DmC: Devil May Cry Definitive Edition,XboxOne,"March 10, 2015",86,8.0,"NinjaTheory,QLOC","Fantasy,Action Adventure,General,Linear",No Online Multiplayer,20,282
Mercenaries,Xbox,"January 10, 2005",86,8.7,PandemicStudios,"Action Adventure,Modern",1 Player,65,58
Final Fantasy X / X-2 HD Remaster,PlayStationVita,"March 18, 2014",86,8.4,Virtuos,"Miscellaneous,Compilation",No Online Multiplayer,14,406
Guitar Hero: Metallica,PlayStation3,"March 29, 2009",86,8.1,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",No info,44,59
EverQuest: Omens of War,PC,"September 13, 2004",86,8.0,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,8,8
Golden Sun: The Lost Age,GameBoyAdvance,"April 14, 2003",86,8.9,CamelotSoftwarePlanning,"Role-Playing,Console-style RPG",1-2 ,29,199
Steel Beasts,PC,"September 24, 2000",86,7.7,eSimGames,"Simulation,Tank,Tank,Vehicle,Combat",1-8 ,13,20
Test Drive V-Rally,Dreamcast,"July 2, 2000",86,8.8,EdenStudios,"Driving,Racing,Rally / Offroad",No info,12,12
