name,platform,r-date,score,user score,developer,genre,players,critics,users
State of Emergency,Xbox,"March 26, 2003",67,6.5,VISEntertainment,"Action,Beat-'Em-Up",1-4 ,21,12
Joy Ride Turbo,Xbox360,"May 23, 2012",67,8.1,BigPark,"Driving,Racing,Arcade,Arcade,Automobile",Up to 8 ,20,24
City of Gangsters,PC,"August 9, 2021",67,6.8,SomaSim,"Strategy,General,Management,Business / Tycoon",No Online Multiplayer,8,5
Hotel Sowls,Switch,"July 30, 2020",67,tbd,StudioSott,"Adventure,General,Point-and-Click",No Online Multiplayer,8,0
Dreamfall Chapters,PlayStation4,"May 5, 2017",67,6.9,RedThreadGames,"Fantasy,Adventure,3D,Third-Person",No Online Multiplayer,25,41
Spaceball: Revolution,Wii,"September 14, 2009",67,tbd,VirtualToys,"Miscellaneous,Puzzle,Puzzle,General,General",1-2 ,10,0
Shenmue III,PlayStation4,"November 19, 2019",67,7.7,YsNet,"Action Adventure,Open-World",No Online Multiplayer,78,1105
RAGE 2,PlayStation4,"May 14, 2019",67,6.0,"idSoftware,AvalancheStudios","Action,Shooter,First-Person,Arcade",No Online Multiplayer,43,635
Harvest Moon DS,DS,"September 12, 2006",67,7.3,TOSE,"Strategy,Breeding/Constructing,Management,Breeding/Constructing,Business / Tycoon",No Online Multiplayer,21,43
Outlaw Tennis,PlayStation2,"July 26, 2005",67,tbd,Hypnotix,"Sports,Traditional,Tennis",4  Online,15,0
Worms Forts: Under Siege,Xbox,"March 15, 2005",67,7.8,Team17,"Strategy,Turn-Based,Fantasy",1-4 ,15,8
Big Rumble Boxing: Creed Champions,PlayStation4,"September 3, 2021",67,tbd,Survios,"Sports,Individual,Combat,Boxing / Martial Arts",No info,8,0
Shiness: The Lightning Kingdom,XboxOne,"April 18, 2017",67,7.4,"SeavenStudio,Enigami","Role-Playing,Action RPG",No Online Multiplayer,8,10
Ride 2,PC,"October 7, 2016",67,7.4,MilestoneS.r.l,"Racing,Simulation,Automobile",Online Multiplayer,7,25
Battle Fantasia,PlayStation3,"December 22, 2009",67,6.1,ArcSystemWorks,"Action,Fighting,Fighting,2D,2D",2 ,9,9
Aliens: Fireteam Elite,PlayStation5,"August 24, 2021",67,6.2,ColdIronStudios,"Action,Shooter,Third-Person,Tactical",Up to 3 ,26,40
Mafia III,XboxOne,"October 7, 2016",67,5.0,Hangar13,"Action Adventure,Open-World",No Online Multiplayer,21,424
