name,platform,r-date,score,user score,developer,genre,players,critics,users
Mega Man X8,PlayStation2,"December 7, 2004",68,8.8,"ValuewaveCo.,Ltd.","Action,Platformer,2D",1 Player,23,147
Deliver Us The Moon,PC,"October 10, 2019",68,7.8,KeokeNInteractive,"Adventure,General",No Online Multiplayer,14,110
Fortune Street,Wii,"December 5, 2011",68,7.6,MarvelousAQL,"Miscellaneous,Board Games,Board Games,Board / Card Game",No info,42,32
Top Spin 3,Wii,"June 23, 2008",68,5.7,PamDevelopment,"Sports,Traditional,Individual,Tennis,Tennis",1-4 ,18,29
Minecraft: Story Mode - Episode 4: A Block and a Hard Place,PC,"December 22, 2015",68,6.0,TelltaleGames,"Action Adventure,Adventure,Point-and-Click,Linear",No info,8,27
BloodRayne: Betrayal,Xbox360,"September 7, 2011",68,7.3,WayForward,"Action,Action Adventure,Shooter,Fantasy,General,Fantasy,Third-Person,Fantasy",No Online Multiplayer,35,26
The Evil Within,PC,"October 13, 2014",68,6.6,TangoGameworks,"Horror,Action Adventure,Horror,Survival",No Online Multiplayer,18,1104
JETT: The Far Shore,PlayStation5,"October 5, 2021",68,7.0,"Superbrothers,PineScentedSoftware","Action Adventure,Open-World",No info,27,13
Rango,Xbox360,"March 1, 2011",68,8.3,BehaviourInteractive,"Action Adventure,Historic,General,Historic",No Online Multiplayer,25,12
Little Red Riding Hood's Zombie BBQ,DS,"November 6, 2008",68,7.7,EnjoyUpGames,"Action,Shooter,Shooter,Rail,Rail",1 Player,15,10
Go! Go! Break Steady,Xbox360,"July 23, 2008",68,7.4,LittleBoyGames,"Action,Miscellaneous,Rhythm,Music,Music",2  Online,16,5
The Blind Prophet,PC,"February 5, 2020",68,7.5,ARSGOETIA,"Adventure,General,Point-and-Click",No Online Multiplayer,10,13
The Long Journey Home,PC,"May 30, 2017",68,7.2,DaedalicStudioWest,"Action Adventure,General",No Online Multiplayer,25,30
Spider-Man: Battle for New York,DS,"November 14, 2006",68,6.8,TorusGames,"Action,Platformer,Platformer,2D,2D",1-2 ,13,10
Tom Clancy's Splinter Cell Pandora Tomorrow,GameBoyAdvance,"March 24, 2004",68,6.7,Ubisoft,"Action Adventure,Modern",1 Player,19,7
Harry Potter: Quidditch World Cup,GameCube,"October 28, 2003",68,8.1,ElectronicArts,"Sports,Alternative,Other",1-2 ,16,13
NBA Jam,Xbox,"September 23, 2003",68,8.1,Acclaim,"Sports,Traditional,Basketball,Arcade",1-2 ,17,8
Line of Sight: Vietnam,PC,"March 5, 2003",68,7.2,Nfusion,"Action,Shooter,Shooter,First-Person,Historic,Arcade",1-32 ,8,9
Driven,GameBoyAdvance,"November 28, 2001",68,tbd,CrawfishInteractive,"Driving,Racing,Formula One",No info,10,0
Batman: Vengeance,PlayStation2,"October 15, 2001",68,7.0,Ubisoft,"Action Adventure,Fantasy",1 Player,19,12
Starship Troopers: Terran Ascendancy,PC,"November 7, 2000",68,7.7,BlueTongueEntertainment,"Action,Strategy,Real-Time,Shooter,First-Person,Sci-Fi,Tactics,Sci-Fi",1 Player,19,55
Break 'Em All,DS,"June 20, 2006",68,tbd,Warashi,"Action,General,General,Arcade",No Online Multiplayer,22,0
The Simpsons Game,PlayStation2,"October 30, 2007",68,7.8,ElectronicArts,"Action,Platformer,3D",1-2 ,10,46
MotoGP 08,Xbox360,"October 28, 2008",68,6.1,MilestoneS.r.l,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",Up to 12 ,20,14
Justice League Heroes,PlayStation2,"October 17, 2006",68,8.3,SnowblindStudios,"Role-Playing,Action RPG",1-2 ,37,41
Biomutant,XboxOne,"May 25, 2021",68,7.2,Experiment101,"Role-Playing,Action RPG",No Online Multiplayer,33,189
Chronicle of Innsmouth: Mountains of Madness,PC,"March 23, 2021",68,7.6,Psychodev,"Adventure,General,Point-and-Click",No Online Multiplayer,8,5
Citizens Unite!: Earth x Space,Switch,"January 28, 2021",68,tbd,EdenIndustries,"Miscellaneous,Compilation",No Online Multiplayer,7,0
Root Letter,PlayStation4,"November 8, 2016",68,6.9,Kadokawa,"Adventure,Visual Novel",No Online Multiplayer,16,25
Lord of Magna: Maiden Heaven,3DS,"June 2, 2015",68,7.5,MarvelousInc.,"Strategy,Turn-Based,General,Fantasy",No Online Multiplayer,16,42
