name,platform,r-date,score,user score,developer,genre,players,critics,users
Impact Winter,XboxOne,"April 5, 2018",71,tbd,MojoBones,"Adventure,General",No Online Multiplayer,8,0
Chambara,PlayStation4,"July 26, 2016",71,6.0,teamok,"Action,General",No info,10,6
Starpoint Gemini 2,XboxOne,"December 11, 2015",71,7.1,LittleGreenMen,"Strategy,Real-Time,General",No info,12,20
Sublevel Zero,PC,"October 8, 2015",71,7.1,SigtrapGames,"Simulation,Space,Combat",No Online Multiplayer,13,8
Star Wars: The Force Unleashed II,Wii,"October 26, 2010",71,7.8,"LucasArts,RedFlyStudio","Action,General,General",No info,10,35
Digimon World DS,DS,"November 7, 2006",71,7.8,Bec,"Role-Playing,General,General,Trainer",2  Online,8,46
Madden NFL 06,GameBoyAdvance,"August 8, 2005",71,tbd,ExientEntertainment,"Sports,Traditional,Football,Sim",1-6 ,7,0
Doki-Doki Universe,PlayStation4,"December 10, 2013",71,6.3,"SCEA,HumanatureStudios","General,Miscellaneous,General",No info,28,101
Major League Baseball 2K6,Xbox,"April 3, 2006",71,5.7,KushGames,"Sports,Traditional,Baseball,Sim",2  Online,21,12
Battle Worlds: Kronos,PC,"November 4, 2013",71,7.0,KINGArt,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,General,Tactics",No info,15,72
Ace Combat: Joint Assault,PSP,"August 31, 2010",71,7.4,ProjectAces,"Action,Simulation,Flight,Flight,Combat",Up to 8 ,30,17
Black Mirror II: Reigning Evil,PC,"February 8, 2011",71,7.6,CranberryStudios,"Adventure,3D,Modern,Third-Person,Modern",No info,14,63
Rampage Puzzle Attack,GameBoyAdvance,"November 29, 2001",71,8.0,NinaiGames,"Action,General",No info,11,5
Psychonauts in The Rhombus of Ruin,PlayStation4,"February 21, 2017",71,7.0,DoubleFineProductions,"Action,General",No Online Multiplayer,36,37
Through the Darkest of Times,PC,"January 30, 2020",71,6.1,PaintbucketGames,"Strategy,General",No Online Multiplayer,24,11
Gods Eater Burst,PSP,"March 15, 2011",71,8.0,"Shift,BandaiNamcoGames","Role-Playing,Action Adventure,Action RPG,Sci-Fi,Action RPG",Up to 4 ,30,40
