name,platform,r-date,score,user score,developer,genre,players,critics,users
The Elder Scrolls V: Skyrim - Dragonborn,Xbox360,"December 4, 2012",82,8.2,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,Western-Style",No info,38,189
Galak-Z: The Dimensional,PlayStation4,"August 4, 2015",82,7.1,17-Bit,"General,Shooter,Scrolling,Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical",No info,42,139
Sportsfriends,PlayStation4,"May 6, 2014",82,6.3,DieGuteFabrik,"Sports,Miscellaneous,General,Party,Party / Minigame",No info,21,87
Dragon Age II,PC,"March 8, 2011",82,4.6,BioWare,"Role-Playing,PC-style RPG,Action RPG",No Online Multiplayer,45,4950
Dragon Age II,PlayStation3,"March 8, 2011",82,4.4,BioWare,"Role-Playing,PC-style RPG,Action RPG",No Online Multiplayer,52,1235
Final Fantasy V Pixel Remaster,PC,"November 10, 2021",82,8.4,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,13,7
Tales of Arise,PlayStation4,"September 10, 2021",82,8.5,BandaiNamcoGames,"Role-Playing,Japanese-Style",No info,11,88
The Ramp,PC,"August 3, 2021",82,tbd,Hyperparadise,"Sports,Individual,Skate / Skateboard",No Online Multiplayer,8,0
Sky: Children of the Light,Switch,"June 29, 2021",82,6.6,ThatGameCompany,"Action Adventure,General",No Online Multiplayer,13,22
Judgment,PlayStation5,"April 23, 2021",82,8.3,RyugaGotokuStudios,"Action Adventure,Open-World",No Online Multiplayer,31,68
Gears 5: Hivebusters,XboxOne,"December 15, 2020",82,8.1,TheCoalition,"Action,Shooter,Third-Person,Arcade",No info,13,121
Batbarian: Testament of the Primordials,PC,"October 15, 2020",82,8.7,UnspeakablePixels,"Action Adventure,General",No Online Multiplayer,8,10
Under Night In-Birth Exe:Late[cl-r],Switch,"February 20, 2020",82,7.6,French-Bread,"Action,Fighting,2D",Up to 8 ,9,31
AVICII Invector,XboxOne,"December 10, 2019",82,7.7,WiredProductions,"Action,Rhythm,Music",No Online Multiplayer,12,12
