name,platform,r-date,score,user score,developer,genre,players,critics,users
Magicka 2,PlayStation4,"May 26, 2015",72,6.3,PiecesInteractive,"Fantasy,Action Adventure,General",Up to 4 ,18,97
Resident Evil 5,Switch,"October 29, 2019",72,6.6,Capcom,"Action Adventure,Survival",Up to 4 ,18,56
Cities: Skylines - Snowfall,PC,"February 18, 2016",72,6.7,ColossalOrder,"Strategy,Management,Government",No info,16,30
Rail Simulator,PC,"January 16, 2008",72,6.9,KujuEntertainment,"Simulation,Train,Vehicle,Train",1 Player,13,24
Dragon Ball Z: Budokai Tenkaichi,PlayStation2,"October 18, 2005",72,8.3,Spike,"Action,Fighting,3D",1-2 ,29,93
Marvel vs. Capcom: Infinite,PlayStation4,"September 19, 2017",72,4.6,Capcom,"Action,Fighting,2D",Up to 8 ,73,248
Pac 'n Roll,DS,"August 23, 2005",72,8.4,Namco,"Action,Platformer,Platformer,3D,3D",1 Player,35,5
Dead Rising 2: Off the Record,Xbox360,"October 11, 2011",72,7.5,CapcomVancouver,"Action Adventure,Horror,Horror,Open-World",1-2 ,48,70
MouseCraft,PlayStation4,"July 8, 2014",72,5.7,CrunchingKoalas,"Miscellaneous,Puzzle,Action,General",No info,12,48
Leisure Suit Larry: Wet Dreams Don't Dry,PC,"November 7, 2018",72,6.7,CrazyBunch,"Adventure,Point-and-Click",No Online Multiplayer,18,59
Zanki Zero: Last Beginning,PlayStation4,"April 9, 2019",72,5.9,SpikeChunsoft,"Role-Playing,General",No Online Multiplayer,26,35
Dead Rising 4: Frank's Big Package,PlayStation4,"December 5, 2017",72,5.8,CapcomVancouver,"Action Adventure,Open-World",Up to 4 ,40,65
The Cave,WiiU,"January 22, 2013",72,7.2,DoubleFineProductions,"Action,Platformer,Platformer,2D,2D",No info,8,50
Heavy Rain: Move Edition,PlayStation3,"September 22, 2010",72,8.1,QuanticDream,"Miscellaneous,Adventure,3D,Compilation,Modern,Third-Person",No Online Multiplayer,7,114
Puzzle Quest: Galactrix,PlayStation3,"May 7, 2009",72,tbd,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",2  Online,13,0
Thrillville: Off the Rails,PSP,"October 9, 2007",72,1.5,FrontierDevelopments,"Strategy,General,General",2  Online,7,28
Uru: The Path of the Shell,PC,"July 7, 2004",72,7.0,CyanWorlds,"Adventure,3D,First-Person,Fantasy,Fantasy",1 Player,9,8
Shrek 2,Xbox,"April 28, 2004",72,5.6,"Luxoflux,Inc.","Action,Platformer,3D",1-4 ,31,14
Hunter: The Reckoning Redeemer,Xbox,"October 28, 2003",72,7.2,HighVoltageSoftware,"Action,Beat-'Em-Up",1-4 ,26,6
Spyro: Attack of the Rhynocs,GameBoyAdvance,"October 27, 2003",72,6.7,DigitalEclipse,"Action,Platformer,2D",1-2 ,13,21
Jurassic Park: Operation Genesis,PC,"March 10, 2003",72,8.7,BlueTongueEntertainment,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",No Online Multiplayer,15,76
The Scorpion King: Sword of Osiris,GameBoyAdvance,"March 31, 2002",72,tbd,WayForward,"Action,Platformer,2D",No info,14,0
James Bond 007: Agent Under Fire,PlayStation2,"November 13, 2001",72,7.9,EARedwoodShores,"Action,Shooter,First-Person,Modern",1-4 ,27,59
Hidden & Dangerous,Dreamcast,"July 9, 2000",72,8.3,IllusionSoftworks,"Action,General",No info,14,6
Dragon Ball: Fusions,3DS,"November 22, 2016",72,8.1,Ganbarion,"Role-Playing,Trainer",No Online Multiplayer,37,68
Turnip Boy Commits Tax Evasion,PC,"April 22, 2021",72,6.4,YukonWainczak,"Action Adventure,General",No Online Multiplayer,13,9
Shank 2,PC,"February 7, 2012",72,6.4,KleiEntertainment,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,12,135
Death's Gambit,PlayStation4,"August 14, 2018",72,7.2,WhiteRabbitInteractive,"Role-Playing,Action RPG",No Online Multiplayer,31,77
Wattam,PlayStation4,"December 17, 2019",72,6.5,Funomena,"Action,Action Adventure,Adventure,General,3D,Linear,Third-Person",No Online Multiplayer,33,38
