name,platform,r-date,score,user score,developer,genre,players,critics,users
PixelJunk Monsters: Ultimate HD,PlayStationVita,"July 30, 2013",84,7.6,DoubleEleven,"Strategy,Real-Time,Fantasy,Fantasy,Defense",No info,18,43
Rift,PC,"March 1, 2011",84,7.3,TrionWorlds,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Online Multiplayer,59,584
Telling Lies,PC,"August 23, 2019",84,6.2,"SamBarlow,FuriousBee","Adventure,General",No Online Multiplayer,34,57
Zero Escape: Virtue's Last Reward,PlayStationVita,"October 23, 2012",84,8.8,ChunSoft,"Adventure,General,General,Visual Novel",No Online Multiplayer,32,273
Hitman - Episode 2: Sapienza,PlayStation4,"April 26, 2016",84,7.0,IoInteractive,"Action Adventure,General",No info,37,126
Project CARS 2,PC,"September 21, 2017",84,7.2,SlightlyMadStudios,"Racing,Simulation,Automobile",Online Multiplayer,25,215
BioShock: The Collection,PlayStation4,"September 13, 2016",84,8.5,2KGames,"Action,Miscellaneous,Shooter,Compilation,First-Person,Arcade",No Online Multiplayer,39,728
Swords & Soldiers,Wii,"June 8, 2009",84,7.6,RonimoGames,"Strategy,General,General",No info,26,10
The Wolf Among Us: Episode 5 - Cry Wolf,PC,"July 8, 2014",84,8.7,TelltaleGames,"Fantasy,Action Adventure,Adventure,General,Fantasy,Point-and-Click",No info,33,406
Might & Magic: Clash of Heroes,Xbox360,"April 13, 2011",84,8.2,CapyGames,"Role-Playing,General,General",No info,30,33
Child of Eden,Xbox360,"June 14, 2011",84,7.9,QEntertainment,"Action,Shooter,Shooter,Third-Person,Rail,Rail,Fantasy",No info,81,95
Shift 2: Unleashed,PC,"March 29, 2011",84,6.1,SlightlyMadStudios,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",No info,24,288
Ape Out,Switch,"February 28, 2019",84,6.4,GabeCuzzillo,"Action,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,31,92
The End Is Nigh,PC,"July 12, 2017",84,7.5,"EdmundMcMillen,TylerGlaiel","Action,Platformer,2D",No Online Multiplayer,15,61
Sid Meier's Civilization IV: Warlords,PC,"July 24, 2006",84,8.1,FiraxisGames,"Strategy,Turn-Based,Historic,Historic,4X",No Online Multiplayer,37,96
