name,platform,r-date,score,user score,developer,genre,players,critics,users
Karaoke Revolution Presents: American Idol,PlayStation2,"January 2, 2007",78,8.4,BlitzGames,"Miscellaneous,Rhythm,Music",1-8 ,23,9
Crash Commando,PlayStation3,"December 18, 2008",78,8.0,Epos,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",12  Online,22,31
Dragon's Dogma: Dark Arisen,PlayStation4,"October 3, 2017",78,8.2,Capcom,"Role-Playing,Action RPG",No Online Multiplayer,24,200
Mushroom 11,PC,"October 15, 2015",78,7.1,Untame,"Action,Platformer,2D",No info,20,21
A Way Out,PC,"March 23, 2018",78,7.8,Hazelight,"Action,Action Adventure,General,Linear",2 ,16,592
Dragon's Dogma: Dark Arisen,Switch,"April 23, 2019",78,8.3,Capcom,"Role-Playing,Action RPG",No Online Multiplayer,39,110
MLB The Show 21,PlayStation5,"April 16, 2021",78,4.2,SonyInteractiveEntertainmentSanDiegoStudio,"Sports,Team,Baseball,Sim",Up to 8 ,36,160
Killzone: Mercenary,PlayStationVita,"September 10, 2013",78,8.8,GuerillaCambridge,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 8 ,86,612
My Friend Pedro,Switch,"June 20, 2019",78,7.8,DeadToastEntertainment,"Action,Platformer,2D",No Online Multiplayer,49,111
WarioWare Gold,3DS,"August 3, 2018",78,8.1,Nintendo,"Miscellaneous,Party / Minigame",No Online Multiplayer,45,89
Dragon's Dogma,PlayStation3,"May 22, 2012",78,8.4,Capcom,"Action,Role-Playing,General,Action RPG,Action RPG",No Online Multiplayer,38,467
Remnant: From the Ashes,PC,"August 19, 2019",78,6.7,GunfireGames,"Action,Shooter,Third-Person,Arcade",Up to 3 ,42,414
Tropico 4: Modern Times,PC,"March 29, 2012",78,7.6,"Haemimont,HaemimontGames","Strategy,Tycoon,Management,Tycoon,Government",No info,11,67
Don't Starve: Console Edition,PlayStation4,"January 7, 2014",78,7.1,KleiEntertainment,"Action Adventure,Fantasy,General,Fantasy,Sandbox",No info,36,392
NFL Blitz,Xbox360,"January 4, 2012",78,6.4,EATiburon,"Sports,Traditional,Team,Football,Arcade,Arcade",No info,20,14
Call of Duty 2: Big Red One,Xbox,"November 1, 2005",78,5.2,Treyarch,"Action,Shooter,First-Person,Historic",16  Online,46,33
Unbound: Worlds Apart,PC,"July 28, 2021",78,7.6,AlienPixelStudios,"Action Adventure,Open-World",No Online Multiplayer,13,19
Shady Part of Me,PC,"December 10, 2020",78,6.4,DouzeDixiemes,"Adventure,General",No Online Multiplayer,14,10
Super Monkey Ball Deluxe,PlayStation2,"March 15, 2005",78,7.7,Sega,"Miscellaneous,Party",1-4 ,25,19
Mega Man ZX Advent,DS,"October 23, 2007",78,8.8,IntiCreates,"Action,Platformer,Platformer,2D,2D",2  Online,27,89
