name,platform,r-date,score,user score,developer,genre,players,critics,users
The Lord of the Rings: The Fellowship of the Ring,GameBoyAdvance,"September 25, 2002",51,6.0,PocketStudios,"Role-Playing,Console-style RPG",1 Player,18,12
Jaws Unleashed,Xbox,"May 23, 2006",51,6.4,AppaloosaInteractive,"Action,General",1 Player,29,10
Daylight,PC,"April 29, 2014",51,4.3,ZombieStudios,"Horror,Action Adventure,Horror,Survival",No info,59,197
Spy Hunter: Nowhere to Run,PlayStation2,"September 5, 2006",51,6.5,TerminalReality,"Driving,Mission-based",1 Player,21,8
Restricted Area (2005),PC,"May 31, 2005",51,6.5,MasterCreating,"Role-Playing,Action RPG,Action RPG",2  Online,24,17
NanoBreaker,PlayStation2,"February 15, 2005",51,6.9,KCET,"Action Adventure,Sci-Fi",1 Player,38,12
Redout: Space Assault,PlayStation4,"January 22, 2021",51,tbd,34BigThings,"Simulation,Space,Combat",No Online Multiplayer,9,0
Extinction,PC,"April 9, 2018",51,2.0,IronGalaxyStudios,"Action Adventure,General",No Online Multiplayer,18,30
NBA Live 09 All-Play,Wii,"October 7, 2008",51,5.9,EASports,"Sports,Traditional,Team,Basketball,Sim,Sim",1-4 ,11,14
Brooktown High,PSP,"May 22, 2007",51,tbd,BackboneEntertainment,"Simulation,General,General,Virtual,Virtual Life",No Online Multiplayer,25,0
Murdered: Soul Suspect,XboxOne,"June 3, 2014",51,7.1,AirtightGames,"Action,Action Adventure,General,Horror,Survival",No Online Multiplayer,17,168
Wing Commander Arena,Xbox360,"July 25, 2007",51,5.5,GaiaIndustries,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",16  Online,14,8
Disney Planes,WiiU,"August 6, 2013",51,5.3,BehaviourInteractive,"Simulation,Adventure,Flight,General,General,Civilian",No info,10,9
Knights Contract,PlayStation3,"February 22, 2011",51,6.9,GameRepublic,"Action Adventure,Adventure,Fantasy,Third-Person,General,Fantasy,Fantasy",No Online Multiplayer,37,15
Shadow the Hedgehog,GameCube,"November 15, 2005",51,6.3,SonicTeam,"Action,Platformer,3D",1-2 ,22,204
