name,platform,r-date,score,user score,developer,genre,players,critics,users
Skylanders Giants,Xbox360,"October 21, 2012",80,6.4,ToysforBob,"Action,Platformer,Platformer,3D,3D",No info,35,45
Tales From The Borderlands: Episode 1 - Zer0 Sum,PlayStation4,"November 25, 2014",80,7.8,TelltaleGames,"Miscellaneous,General,Adventure,General",No Online Multiplayer,15,164
Call of Duty: Black Ops,Wii,"November 9, 2010",80,6.1,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Tactical,Historic,Arcade",No info,25,101
Mega Man Legacy Collection,XboxOne,"August 25, 2015",80,8.4,DigitalEclipse,"Miscellaneous,Compilation",No Online Multiplayer,30,83
Dragonshard,PC,"October 2, 2005",80,7.6,LiquidEntertainment,"Strategy,Real-Time,Fantasy,General,Fantasy",8  Online,24,60
This War of Mine: Complete Edition,Switch,"November 27, 2018",80,8.3,11bitstudios,"Strategy,Miscellaneous,Real-Time,Board / Card Game,General",No Online Multiplayer,15,32
Northgard,PC,"March 7, 2018",80,7.7,ShiroGames,"Strategy,Turn-Based,4X",Up to 6 ,13,60
Icewind Dale: Enhanced Edition,PC,"October 30, 2014",80,7.4,"BlackIsleStudios,Beamdog,OverhaulGames","Role-Playing,PC-style RPG,Western-Style",No info,13,137
Puyo Puyo Tetris 2,Switch,"December 8, 2020",80,8.5,Sega,"Puzzle,Matching",Up to 4 ,27,20
Fall Guys: Ultimate Knockout,PC,"August 4, 2020",80,7.2,Mediatonic,"Miscellaneous,Party / Minigame",Up to 60 ,25,388
Yo-kai Watch 3,3DS,"February 8, 2019",80,8.3,Level5,"Role-Playing,Trainer",Up to 4 ,26,63
Hyper Light Drifter,PlayStation4,"July 26, 2016",80,7.8,HeartMachine,"Role-Playing,Action RPG",No info,11,91
TOEM,Switch,"September 17, 2021",80,7.2,SomethingWeMade,"Adventure,General",No info,22,5
Gravity Rush 2,PlayStation4,"January 20, 2017",80,8.1,SCEJapanStudio,"Action,Action Adventure,Platformer,Open-World,3D",No Online Multiplayer,94,636
Rogue Aces,Switch,"April 12, 2018",80,7.6,InfiniteStateGames,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,12,17
Far Cry 4,PC,"November 17, 2014",80,6.9,UbisoftMontreal,"Action,Shooter,First-Person,Modern,Arcade",No info,17,1677
Castlevania: The Dracula X Chronicles,PSP,"October 23, 2007",80,8.2,Konami,"Action,Miscellaneous,Platformer,Platformer,Compilation,2D,2D",No Online Multiplayer,43,89
Blaster Master Zero III,Switch,"July 29, 2021",80,tbd,IntiCreates,"Action Adventure,General",No Online Multiplayer,10,0
NHL 19,PlayStation4,"September 14, 2018",80,5.2,EASports,"Sports,Team,Ice Hockey,Sim",Up to 12 ,29,117
