name,platform,r-date,score,user score,developer,genre,players,critics,users
King of Clubs,Wii,"August 4, 2008",35,tbd,OxygenInteractive,"Sports,Traditional,Individual,Golf,Arcade,Arcade",No Online Multiplayer,11,0
Langrisser Re:Incarnation -TENSEI-,3DS,"April 19, 2016",35,4.2,"NCS,extremeCo.,Ltd.","Strategy,Turn-Based,Tactics",No info,9,20
ShellShock 2: Blood Trails,PlayStation3,"February 24, 2009",35,4.8,Rebellion,"Action,Shooter,Shooter,First-Person,Third-Person,Historic,Historic,Historic,Arcade",No info,18,29
Fireburst,Xbox360,"June 14, 2013",35,3.5,exDream,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",No info,8,8
Rambo: The Video Game,PC,"February 21, 2014",34,1.6,Teyon,"Action,General",No Online Multiplayer,22,323
Jekyll & Hyde (2001),PC,"October 9, 2001",34,7.2,InUtero,"Action,General,General",No info,10,5
The Expendables 2 Videogame,PlayStation3,"July 31, 2012",34,4.0,ZootFly,"Action,General,Shooter,Third-Person,Shoot-'Em-Up,Modern,Top-Down",No info,18,52
David Beckham Soccer,GameBoyAdvance,"October 7, 2002",34,4.2,YoyoEntertainment,"Sports,Traditional,Soccer,Arcade",No info,8,5
Shadow Harvest: Phantom Ops,PC,"April 5, 2011",34,2.3,BlackLionStudios,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",No info,12,34
Takedown: Red Sabre,PC,"September 20, 2013",34,3.0,SerellanLLC,"Action,Shooter,General,Shooter,First-Person,Modern,Tactical",No info,17,169
Destroy All Humans! Path of the Furon,Xbox360,"December 1, 2008",34,6.4,Sandblast,"Action Adventure,Sci-Fi,Sci-Fi,General",1-2 ,27,54
The Walking Dead: Survival Instinct,PlayStation3,"March 19, 2013",34,3.7,TerminalReality,"Action,Action Adventure,Shooter,Shooter,Survival,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,14,204
Past Cure,XboxOne,"February 23, 2018",34,6.0,Phantom8,"Action,Action Adventure,General,Survival",No Online Multiplayer,8,24
March of the Penguins,DS,"November 27, 2006",34,7.4,"SkyworksTechnologies,SkyRiverStudios","Puzzle,Action,General,General",1 Player,8,27
Agony,XboxOne,"May 29, 2018",34,4.3,MadmindStudio,"Action Adventure,General,Survival",No Online Multiplayer,11,73
Transformers: Dark of the Moon - Stealth Force Edition,Wii,"June 14, 2011",34,2.1,BehaviourInteractive,"Action,General,General",1 Player,14,7
You Are Empty,PC,"June 1, 2007",34,5.8,"DigitalSprayStudios,MandelArtPlains","Action,Shooter,Shooter,First-Person,Historic,Arcade",No Online Multiplayer,14,83
Astro Boy: The Video Game,DS,"October 20, 2009",34,5.7,Art,"Action,General,Platformer,2D",No info,9,6
Bomberman: Act Zero,Xbox360,"August 29, 2006",34,2.1,Hudson,"Miscellaneous,Puzzle,Action,General,Puzzle,Action",Up to 8 ,41,48
Fantasy Hero: Unsigned Legacy,Switch,"January 25, 2018",34,3.7,ArcSystemWorks,"Role-Playing,Action RPG",No Online Multiplayer,7,7
The Shield: The Game,PC,"January 22, 2007",34,3.5,PointofView,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",1 Player,7,8
Girl Fight,Xbox360,"September 25, 2013",34,5.5,"MicroProse,KungFuFactory","Action,Fighting,Fighting,3D,3D",No info,9,19
Fast & Furious Crossroads,PC,"August 7, 2020",34,1.7,SlightlyMadStudios,"Action Adventure,Racing,Simulation,Arcade,Linear,Automobile",Up to 9 ,10,65
McFarlane's Evil Prophecy,PlayStation2,"June 15, 2004",34,3.0,Konami,"Action,General",1-4 ,28,6
Chicago Enforcer,Xbox,"February 23, 2005",33,2.6,TouchdownEntertainment,"Action,Shooter,First-Person,Historic",8  Online,9,5
Shrek: Super Party,Xbox,"November 29, 2002",33,7.6,MassMedia,"Miscellaneous,Party",1-4 ,9,16
AMY,PlayStation3,"January 17, 2012",33,3.1,LexisNumerique,"Action Adventure,Horror,Horror,Survival",No info,29,82
Kick-Ass,PlayStation3,"April 29, 2010",33,2.8,FrozenCodebase,"Action,Fighting,Fighting,3D,3D",No info,9,20
Superman Returns,DS,"November 20, 2006",33,4.5,EATiburon,"Action,Action Adventure,Beat-'Em-Up,Beat-'Em-Up,Open-World,2D",No Online Multiplayer,8,15
The Incredible Hulk,PC,"June 10, 2008",33,4.5,EdgeofReality,"Action,Action Adventure,General,General",1 Player,11,42
Mike Tyson Heavyweight Boxing,PlayStation2,"June 23, 2002",33,3.5,Codemasters,"Sports,Traditional,Boxing",1-2 ,13,12
Farming Simulator,Xbox360,"November 19, 2013",33,6.2,GiantsSoftware,"Simulation,General,General,Virtual,Career",No Online Multiplayer,12,30
X Rebirth,PC,"November 15, 2013",33,3.2,Egosoft,"Simulation,Sci-Fi,Space,Large Spaceship,Large Spaceship,Civilian",No info,24,1309
Dawn of Fear,PlayStation4,"February 3, 2020",33,4.1,Brok3nsite,"Action Adventure,Survival",No Online Multiplayer,12,36
Van Helsing,GameBoyAdvance,"May 6, 2004",33,6.3,Saffire,"Action,General",1 Player,11,6
Yu Yu Hakusho: Spirit Detective,GameBoyAdvance,"December 2, 2003",33,7.1,SensorySweep,"Action Adventure,Sci-Fi",1 Player,8,18
Demonworld: Dark Armies,PC,"January 13, 2002",33,6.2,Ikarion,"Strategy,Real-Time,Historic,General,Historic",1-4 ,8,5
Dragon Booster,DS,"December 7, 2005",33,7.0,KonamiComputerEntertainmentHawaii,"Action,Shooter,Shooter,Rail,Rail",1-2 ,14,10
