name,platform,r-date,score,user score,developer,genre,players,critics,users
Persona Dancing: Endless Night Collection,PlayStation4,"December 4, 2018",75,6.8,Atlus,"Miscellaneous,Compilation",No Online Multiplayer,19,22
Valentino Rossi The Game,PlayStation4,"June 17, 2016",75,7.4,"Milestone,MilestoneS.r.l","Racing,Simulation,Automobile",Up to 12 ,19,62
GRID Autosport,PlayStation3,"June 24, 2014",75,6.5,Codemasters,"Driving,Racing,Simulation,GT / Street,Automobile",Up to 12 ,35,68
Star Trek: Bridge Crew,PlayStation4,"May 30, 2017",75,7.0,"Ubisoft,RedStormEntertainment","Action Adventure,General",Up to 4 ,42,64
The Sims 2,Xbox,"October 24, 2005",75,7.2,Maxis,"Miscellaneous,Virtual Life",1-2 ,31,10
Attack on Titan 2,PlayStation4,"March 20, 2018",75,7.5,OmegaForce,"Action,General",Up to 8 ,50,72
Scarface: The World Is Yours,PlayStation2,"October 8, 2006",75,8.7,RadicalEntertainment,"Action Adventure,Modern",1 Player,46,151
Echo Generation,XboxSeriesX,"October 21, 2021",75,7.5,Cococucumber,"Strategy,Turn-Based,General",No info,12,11
Ghost of a Tale,PC,"March 13, 2018",75,8.3,"GhostofaTale,SeithCG","Fantasy,Action Adventure,General",No Online Multiplayer,25,119
Tokyo Xanadu eX+,PlayStation4,"December 8, 2017",75,7.9,Falcom,"Role-Playing,Action RPG",No Online Multiplayer,16,61
Table Top Racing: World Tour,XboxOne,"March 10, 2017",75,4.7,PlayriseDigital,"Racing,Arcade,Automobile",No info,8,6
Transformers: Devastation,XboxOne,"October 6, 2015",75,7.5,PlatinumGames,"Action,Beat-'Em-Up,3D",No Online Multiplayer,25,68
Cloudberry Kingdom,WiiU,"August 1, 2013",75,7.1,PwneeStudios,"Action,General,Platformer,Platformer,2D,2D",1-4 ,8,24
And Yet It Moves,PC,"April 2, 2009",75,6.2,BrokenRules,"Action,Platformer,Platformer,2D,2D",1 Player,10,113
Top Spin 3,PlayStation3,"June 23, 2008",75,7.5,PamDevelopment,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,36,21
Fenix Rage,PC,"September 24, 2014",75,6.9,GreenLavaStudios,"Action,Platformer,2D",No Online Multiplayer,20,16
Uplink: Hacker Elite,PC,"October 9, 2001",75,8.2,Introversion,"Simulation,Adventure,Third-Person,Virtual,Sci-Fi,Sci-Fi,Career",No info,13,130
Voice of Cards: The Isle Dragon Roars,PlayStation4,"October 28, 2021",75,7.6,A-lim,"Strategy,Turn-Based,Card Battle",No info,26,23
Another World,Switch,"July 9, 2018",75,7.8,TheDigitalLounge,"Action,Platformer,2D",No Online Multiplayer,13,16
"Sakura Wars: So Long, My Love",Wii,"March 30, 2010",75,8.2,IdeaFactory,"Strategy,Turn-Based,Fantasy,Fantasy,Tactics",No Online Multiplayer,30,37
Quake 4,Xbox360,"November 18, 2005",75,6.9,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 8 ,52,100
Crash Bandicoot 2: N-Tranced,GameBoyAdvance,"January 7, 2003",75,7.6,VicariousVisions,"Action,Platformer,2D",1-2 ,21,63
Dead Head Fred,PSP,"August 28, 2007",75,7.6,ViciousCycle,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,30,30
DiRT Showdown,Xbox360,"June 12, 2012",75,6.5,Codemasters,"Rally / Offroad,Driving,Racing,Simulation,Rally / Offroad,Automobile",Up to 8 ,53,61
Steel Assault,Switch,"September 28, 2021",75,tbd,Zenovia,"Action,Platformer,Shooter,First-Person,2D,Arcade",No info,10,0
DreamWorks Kung Fu Panda,Xbox360,"June 3, 2008",75,7.3,"Luxoflux,Inc.","Action,Platformer,Platformer,3D,3D",No Online Multiplayer,42,38
Far Cry 6,PC,"October 7, 2021",75,3.6,UbisoftToronto,"Action Adventure,Open-World",No info,32,943
Push Me Pull You,PlayStation4,"May 3, 2016",75,6.6,HouseHouse,"Sports,General",No info,11,8
Shank,PlayStation3,"August 24, 2010",75,7.4,KleiEntertainment,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,45,55
Yomawari: Night Alone,PlayStationVita,"October 25, 2016",75,8.3,NipponIchiSoftware,"Action Adventure,Adventure,3D,Survival,First-Person",No Online Multiplayer,21,23
Kingdom Hearts 358/2 Days,DS,"September 29, 2009",75,8.3,h.a.n.d.Inc.,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,53,396
Darkwatch,Xbox,"August 16, 2005",75,8.1,HighMoonStudios,"Action,Shooter,First-Person,Fantasy",16  Online,43,26
