name,platform,r-date,score,user score,developer,genre,players,critics,users
Ninja Assault,PlayStation2,"November 18, 2002",60,6.0,Namco,"Action,Shooter,Rail",1-2 ,17,7
Wreckless: The Yakuza Missions,PlayStation2,"November 13, 2002",60,tbd,StealthStudios,"Driving,Mission-based",1-2 ,16,0
Chase: Hollywood Stunt Driver,Xbox,"September 25, 2002",60,7.4,I-Imagine,"Driving,Mission-based",1-4 ,14,5
Star Wars Episode III: Revenge of the Sith,PlayStation2,"May 4, 2005",60,7.3,DoubleHelixGames,"Action Adventure,Sci-Fi",1-2 ,34,112
NHL 15,PlayStation4,"September 9, 2014",60,3.7,EASports,"Sports,Traditional,Team,Ice Hockey,Sim",2 ,28,313
James Cameron's Avatar: The Game,Wii,"December 1, 2009",60,3.9,"Ubisoft,UbisoftMontreal","Action,General,General",No Online Multiplayer,19,15
World Poker Tour,PlayStation2,"October 18, 2005",60,8.7,Coresoft,"Miscellaneous,Parlor,Gambling",6  Online,17,6
Rio,Xbox360,"April 12, 2011",60,7.2,"EurocomEntertainmentSoftware,Eurocom","Miscellaneous,General,General,Party / Minigame",No Online Multiplayer,16,6
The Legend of Spyro: The Eternal Night,Wii,"October 18, 2007",60,6.0,KromeStudios,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,8,29
Flipper Critters,DS,"October 9, 2007",60,tbd,ZenStudios,"Miscellaneous,Parlor,Pinball,Pinball",1-2 ,13,0
Encleverment Experiment,Xbox360,"November 11, 2009",60,5.8,BlitzArcade,"Miscellaneous,Puzzle,Puzzle,General,General",No info,12,5
Shrek the Third,PC,"May 15, 2007",60,5.6,7Studios,"Action,Action Adventure,General,General",No info,10,25
EA Playground,DS,"October 23, 2007",60,7.6,PiranhaGames,"Action,General,General",4  Online,8,13
EVE: Gunjack,PlayStation4,"October 13, 2016",60,6.2,CCP,"Action,Simulation,Flight,Shooter,Light Gun,Combat",No Online Multiplayer,10,18
KickBeat: Special Edition,PlayStation4,"September 16, 2014",60,4.3,ZenStudios,"Action,Miscellaneous,Rhythm,Music",No info,13,12
Off-Road Drive,PC,"September 29, 2011",60,5.9,AvalonStyle,"Driving,Racing,Simulation,Rally / Offroad,Automobile",No info,10,19
Special Forces: Nemesis Strike,Xbox,"March 22, 2005",60,6.4,AsoboStudio,"Action,Shooter,Third-Person,Modern",1-10 ,10,5
I and Me,Switch,"July 13, 2017",60,6.7,WishFang,"Action,Platformer,2D",No Online Multiplayer,11,18
Ancient Amuletor,PlayStation4,"June 27, 2017",60,6.6,TIGAMES,"Adventure,3D,First-Person",Up to 3 ,12,12
Exerbeat,Wii,"May 17, 2011",60,8.0,NamcoBandaiGames,"Sports,General,General",No info,9,6
Leisure Suit Larry: Magna Cum Laude,PlayStation2,"October 5, 2004",60,6.6,HighVoltageSoftware,"Adventure,Third-Person,Modern",1 Player,44,27
Madden NFL Arcade,PlayStation3,"November 24, 2009",60,6.8,EATiburon,"Sports,Traditional,Team,Football,Arcade,Arcade",No info,15,6
Crackdown 3,XboxOne,"February 15, 2019",60,4.2,"SumoDigital,ElbowRocket","Action,Sci-Fi,Third-Person,Shooter,Action Adventure,Open-World",Up to 10 ,82,1022
Touch Detective,DS,"October 24, 2006",60,6.6,BeeWorks,"Adventure,General,General",No Online Multiplayer,25,8
