name,platform,r-date,score,user score,developer,genre,players,critics,users
Blitz: The League,Xbox360,"November 13, 2006",69,6.6,Midway,"Sports,Traditional,Team,Football,Arcade,Arcade",1-2 ,23,16
The King of Fighters: Maximum Impact - Maniax,Xbox,"June 28, 2005",69,6.6,SNKPlaymore,"Action,Fighting,3D",2  Online,31,5
Q.U.B.E.,PC,"December 17, 2011",69,7.4,ToxicGames,"Miscellaneous,Puzzle,Puzzle,Logic,Logic",No info,26,130
Ghost Squad,Wii,"November 20, 2007",69,7.6,"ArtificialMindandMovement,PolygonMagic","Action,Shooter,Shooter,Light Gun,Light Gun",1-4 ,42,37
The Survivalists,PC,"October 9, 2020",69,5.9,Team17,"Action Adventure,Survival",Up to 4 ,7,18
Metamorphosis,PC,"August 12, 2020",69,7.8,OvidWorks,"Adventure,3D,First-Person",No Online Multiplayer,13,15
Edna & Harvey: The Breakout - 10th Anniversary Edition,PlayStation4,"June 17, 2020",69,tbd,"DaedalicEntertainment,TheKnightsofUnity","Adventure,General,Point-and-Click",No Online Multiplayer,7,0
The Mage's Tale,PlayStation4,"February 5, 2019",69,5.0,InXileEntertainment,"Adventure,General",No Online Multiplayer,11,9
Earth Atlantis,XboxOne,"June 1, 2018",69,7.4,PixelPerfex,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,9,8
Uno,Switch,"November 7, 2017",69,6.1,Ubisoft,"Miscellaneous,Board / Card Game",Up to 4 ,7,24
De Mambo,Switch,"July 13, 2017",69,6.7,TheDangerousKitchen,"Action,Platformer,2D",No info,9,10
The Signal From Tolva,PC,"April 10, 2017",69,6.1,BigRobotLtd,"Adventure,3D,First-Person",No info,8,9
ClusterTruck,XboxOne,"October 28, 2016",69,5.4,tinyBuild,"Action,Platformer,3D",No info,7,25
Super Exploding Zoo,PlayStation4,"June 2, 2015",69,4.9,HoneyslugLtd,"Miscellaneous,Puzzle,General",2 ,7,36
Toybox Turbos,PC,"November 11, 2014",69,6.2,Codemasters,"Driving,Racing,Arcade,Automobile",No info,10,29
Minimum,PC,"September 10, 2014",69,6.5,HumanHeadStudios,"Action,General",No info,11,13
Risen 2: Dark Waters,PC,"April 24, 2012",69,5.7,PiranhaBytes,"General,Role-Playing,General",No Online Multiplayer,51,827
nail'd,PC,"November 30, 2010",69,7.6,Techland,"Driving,Racing,Arcade,Arcade,Automobile",No Online Multiplayer,13,54
Cryostasis: The Sleep of Reason,PC,"April 24, 2009",69,7.7,ActionFormsLtd.,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,28,211
Tom Clancy's EndWar,DS,"November 4, 2008",69,7.6,"FunaticsSoftware,Funatics","Strategy,Real-Time,Wargame,Turn-Based,Military,Tactics",No info,11,7
Silent Scope Complete,Xbox,"February 10, 2004",69,7.4,Konami,"Action,Shooter,Rail",1 Player,25,5
The Haunted Mansion,GameCube,"October 14, 2003",69,7.7,HighVoltageSoftware,"Action,Platformer,3D",1 Player,13,7
Haven: Call of the King,PlayStation2,"November 17, 2002",69,7.1,Traveller'sTales,"Action,Platformer,3D",1 Player,26,18
Defender,Xbox,"October 22, 2002",69,tbd,7Studios,"Action,Shooter,Third-Person,Sci-Fi",1-2 ,15,0
Leadfoot,PC,"June 1, 2001",69,7.6,Ratbag,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",1-10 ,8,5
Operation Flashpoint: Red River,Xbox360,"June 7, 2011",69,5.7,Codemasters,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 4 ,64,32
LEGO The Incredibles,PlayStation4,"June 15, 2018",69,5.1,"TTGames,TTFusion","Action Adventure,General,Open-World",No Online Multiplayer,35,37
Warhammer: Chaosbane,PC,"May 31, 2019",69,5.0,GamesWorkshop,"Role-Playing,Action RPG",Up to 4 ,31,108
Battlefield Heroes,PC,"June 25, 2009",69,6.1,EADICE,"Action,General,General",Up to 16 ,24,111
Alone in the Dark: Inferno,PlayStation3,"November 18, 2008",69,5.6,EdenStudios,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,25,68
Pathologic 2,PC,"May 28, 2019",69,8.8,"Ice-PickLodge,tinyBuild","Action Adventure,Survival",No Online Multiplayer,27,265
