name,platform,r-date,score,user score,developer,genre,players,critics,users
The Sims: Superstar,PC,"May 12, 2003",79,7.6,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,20,30
Bust-A-Move 4,Dreamcast,"May 31, 2000",79,8.6,TaitoCorporation,"Miscellaneous,Puzzle,Matching",1-2 ,14,5
Minit,PC,"April 3, 2018",79,6.5,DevolverDigital,"Adventure,General",No Online Multiplayer,21,70
Cuboid,PlayStation3,"January 8, 2009",79,7.6,CreatStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1 Player,13,18
NBA Live 2005,PC,"October 26, 2004",79,8.3,EACanada,"Sports,Traditional,Team,Basketball,Sim,Sim",2  Online,9,30
Orcs Must Die!,Xbox360,"October 5, 2011",79,8.2,RobotEntertainment,"Action,Strategy,General,Real-Time,General,Defense",No info,37,57
"You, Me, and the Cubes",Wii,"September 21, 2009",79,7.0,fyto,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1-2 ,16,8
SSX On Tour,PSP,"October 11, 2005",79,8.0,EAMontreal,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",No Online Multiplayer,23,47
Oxenfree,PlayStation4,"May 31, 2016",79,7.7,NightSchoolStudio,"Action Adventure,Adventure,General",No info,10,95
Dark Souls II: Scholar of the First Sin,PC,"April 1, 2015",79,7.4,FromSoftware,"Role-Playing,Action RPG",No info,8,589
MLB 10: The Show,PSP,"March 1, 2010",79,6.8,SCEA,"Sports,Traditional,Team,Baseball,Sim,Sim",No info,11,9
New Pokemon Snap,Switch,"April 30, 2021",79,7.0,"BandaiNamcoGames,ThePokemonCompany","Action,Shooter,Rail",No Online Multiplayer,114,531
Street Fighter Alpha Anthology,PlayStation2,"June 13, 2006",79,8.3,Capcom,"Miscellaneous,Compilation",1-2 ,47,17
Prey,PlayStation4,"May 5, 2017",79,8.0,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",No Online Multiplayer,68,1099
NBA Live 06,Xbox,"September 26, 2005",79,6.4,EACanada,"Sports,Traditional,Basketball,Sim",8  Online,30,16
When The Past Was Around,Switch,"December 15, 2020",79,6.8,MojikenStudio,"Adventure,General,Point-and-Click",No Online Multiplayer,11,5
Runbow,Switch,"July 3, 2018",79,7.8,13AMGames,"Action,Platformer,2D",Up to 9 ,11,16
Valiant Hearts: The Great War,PC,"June 25, 2014",79,8.6,UbisoftMontpellier,"Platformer,2D,Action,Platformer,2D",No Online Multiplayer,28,673
Payday 2,PC,"August 13, 2013",79,3.8,OverkillSoftware,"Action,Shooter,Shooter,First-Person,Fantasy,General,Fantasy,Arcade",Online Multiplayer,51,3831
Virtua Tennis 3,PSP,"March 26, 2007",79,7.8,SumoDigital,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,17,16
Spider-Man: The Movie,Xbox,"April 15, 2002",79,7.5,Treyarch,"Action,Beat-'Em-Up",1 Player,29,14
Dead Rising 2: Case Zero,Xbox360,"August 31, 2010",79,7.7,BlueCastleGames,"Action Adventure,Horror,Survival",No info,53,78
Until Dawn,PlayStation4,"August 25, 2015",79,8.3,SupermassiveGames,"Action Adventure,Horror,Survival,Adventure,3D,Third-Person",No Online Multiplayer,103,3438
Castlevania: Lament of Innocence,PlayStation2,"October 21, 2003",79,8.6,KCET,"Action Adventure,Horror",1 Player,45,113
Midnight Club: LA Remix,PSP,"October 20, 2008",79,8.5,RockstarLondon,"Driving,Racing,Arcade,Arcade,Automobile",1-4 ,26,51
Dungeons of Dredmor,PC,"July 13, 2011",79,7.6,GaslampGames,"Role-Playing,General,General,Roguelike",No info,18,216
Tekken 6,PlayStation3,"October 27, 2009",79,7.5,NamcoBandaiGames,"Action,Fighting,Fighting,3D,3D",2 ,63,274
Neo Geo Pocket Color Selection Vol. 1,Switch,"March 17, 2021",79,tbd,"CodeMysticsInc.,SNKCorporation","Miscellaneous,Compilation",No Online Multiplayer,22,0
Geometry Wars 3: Dimensions,PC,"November 25, 2014",79,6.2,LucidGames,"Action,Shooter,Static,Shoot-'Em-Up,Top-Down",No info,9,37
EA Sports Active 2,Wii,"November 16, 2010",79,8.1,EACanada,"Sports,Miscellaneous,General,Exercise / Fitness",No info,8,22
Assassin's Creed: Director's Cut Edition,PC,"April 8, 2008",79,7.4,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,38,1313
NASCAR 06: Total Team Control,Xbox,"August 30, 2005",79,5.1,EASports,"Driving,Racing,Stock Car",4  Online,25,8
Sniper Elite 4,Switch,"November 17, 2020",79,8.2,Rebellion,"Action,Shooter,First-Person,Tactical",Up to 12 ,19,31
Kingdom Hearts: Melody of Memory,Switch,"November 13, 2020",79,8.0,"SquareEnix,indieszero","Action,Rhythm,Music",2 ,19,41
Steins;Gate 0,Switch,"December 10, 2019",79,8.8,Hobibox,"Adventure,Visual Novel",No Online Multiplayer,7,9
Puzzle Dimension,PC,"June 21, 2010",79,7.4,DoctorEntertainment,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,9,36
LittleBigPlanet 3,PlayStation4,"November 18, 2014",79,7.1,SumoDigital,"Action,Platformer,2D",Up to 4 ,78,707
Quantum Conundrum,PlayStation3,"July 10, 2012",79,7.2,AirtightGames,"Miscellaneous,Puzzle,General,Puzzle,General",No info,14,49
DeathSpank,Xbox360,"July 14, 2010",79,8.2,HotheadGames,"Action,Role-Playing,General,Action RPG",No info,59,100
Tom Clancy's Ghost Recon: Future Soldier,Xbox360,"May 22, 2012",79,7.3,UbisoftParis,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",No info,75,344
Ys Seven,PSP,"August 16, 2010",79,8.5,Falcom,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,27,75
Death Road to Canada,Switch,"May 8, 2018",79,7.6,RocketcatGames,"Action,General",No Online Multiplayer,14,36
Winning Eleven: Pro Evolution Soccer 2007,Xbox360,"February 6, 2007",79,6.5,KCET,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,22,34
The Unfinished Swan,PlayStation3,"October 23, 2012",79,8.1,GiantSparrow,"Action,Adventure,General,General,3D,First-Person",No Online Multiplayer,66,117
Dissidia: Final Fantasy,PSP,"August 25, 2009",79,8.2,SquareEnix,"Action,Fighting,Fighting,3D,3D",2 ,61,295
"Pokemon: Let's Go, Pikachu!",Switch,"November 16, 2018",79,6.2,GameFreak,"Action RPG,Role-Playing,Trainer",Online Multiplayer,84,1660
The New York Times Crosswords,DS,"May 29, 2007",79,6.7,BudCat,"Miscellaneous,Puzzle,Puzzle,General,Logic,General",4  Online,15,6
The Lord of the Rings: The Battle for Middle-Earth II,Xbox360,"July 5, 2006",79,8.2,EALA,"Strategy,Real-Time,Fantasy,General,Fantasy",Up to 4 ,50,95
Prototype,PlayStation3,"June 9, 2009",79,7.6,RadicalEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,Open-World",No Online Multiplayer,53,362
Bugsnax,PlayStation4,"November 12, 2020",79,7.7,"YoungHorses,Inc","Action,General,Adventure,3D,First-Person",No Online Multiplayer,29,99
Stick it to the Man!,PlayStation3,"November 19, 2013",79,7.6,Zoink!,"Action,Platformer,Platformer,3D,3D",No info,17,63
The Walking Dead: Saints & Sinners,PlayStation4,"May 5, 2020",79,8.3,SkydanceInteractive,"Action Adventure,Survival",No Online Multiplayer,15,67
Split/Second,PC,"May 18, 2010",79,7.9,BlackRockStudio,"Driving,Racing,General,General,Arcade,Automobile",No Online Multiplayer,18,157
Dead Rising 2,Xbox360,"September 28, 2010",79,7.1,BlueCastleGames,"Action Adventure,Horror,Horror,Open-World",Up to 4 ,76,246
La-Mulana 2,PC,"July 30, 2018",79,7.7,Nigoro,"Action Adventure,Open-World",No Online Multiplayer,10,17
Archangel: Hellfire,PC,"July 17, 2018",79,8.4,SkydanceInteractive,"Simulation,Vehicle,Combat",No info,10,17
MTV Music Generator 3: This Is the Remix,Xbox,"June 22, 2004",79,5.4,MixMax,"Miscellaneous,Music Maker",1 Player,26,10
ESPN Major League Baseball,PlayStation2,"May 4, 2004",79,8.7,BlueShift,"Sports,Traditional,Baseball,Sim",1-4 ,16,9
Tak and the Power of Juju,GameBoyAdvance,"October 15, 2003",79,8.2,AvalancheSoftware,"Action,Platformer,3D",1 Player,28,23
Final Fantasy Origins,PlayStation,"April 8, 2003",79,8.5,TOSE,"Role-Playing,Console-style RPG",1 Player,21,91
Dynasty Tactics,PlayStation2,"September 17, 2002",79,8.2,Koei,"Role-Playing,Strategy,Turn-Based,Console-style RPG,Historic",1-2 ,14,33
MLB Slugfest 20-03,Xbox,"August 26, 2002",79,6.2,GratuitousGames,"Sports,Traditional,Baseball,Arcade",1-2 ,9,5
Giants: Citizen Kabuto,PlayStation2,"December 20, 2001",79,7.1,DigitalMayhem,"Action,Shooter,Third-Person,Sci-Fi",1 Player,15,8
Parasite Eve II,PlayStation,"September 12, 2000",79,8.6,SquareSoft,"Role-Playing,Action RPG",,14,150
For Honor,XboxOne,"February 14, 2017",79,5.9,UbisoftMontreal,"Action Adventure,General",Up to 8 ,26,299
A Hat in Time,PC,"October 5, 2017",79,8.7,GearsforBreakfast,"Action,Platformer,3D",No Online Multiplayer,39,457
Ace Combat 7: Skies Unknown,XboxOne,"January 18, 2019",79,7.8,BandaiNamcoGames,"Simulation,Flight,Combat",Up to 8 ,17,115
Sang-Froid: Tales of Werewolves,PC,"April 5, 2013",79,7.7,ArtificeStudio,"Action,Action Adventure,General,General",No info,13,112
Ocean's Heart,PC,"January 21, 2021",79,5.9,MaxMraz,"Role-Playing,Action RPG,Action Adventure,Open-World",No Online Multiplayer,10,12
PHOGS!,PlayStation4,"December 3, 2020",79,6.5,CoatsinkSoftware,"Adventure,3D,Third-Person",2 ,10,4
The Incredible Adventures of Van Helsing: Final Cut,PC,"November 6, 2015",79,7.1,NeocoreGames,"Role-Playing,Action RPG",No info,10,66
Def Jam: Fight for NY: The Takeover,PSP,"August 29, 2006",79,8.3,AkiCorp.,"Action,Fighting,Fighting,Wrestling,3D,Wrestling",No Online Multiplayer,25,25
Hexic HD,Xbox360,"November 22, 2005",79,7.0,CarbonatedGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1 Player,11,54
