name,platform,r-date,score,user score,developer,genre,players,critics,users
NHL 2005,PC,"September 14, 2004",66,4.5,EASports,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",4  Online,11,36
Battlestar Galactica,PlayStation2,"November 19, 2003",66,6.8,Warthog,"Simulation,Sci-Fi,Small Spaceship",1 Player,22,6
Grabbed by the Ghoulies,Xbox,"October 21, 2003",66,7.7,RareLtd.,"Action,Beat-'Em-Up",1 Player,42,45
Neocron,PC,"November 17, 2002",66,6.7,ReakktorMedia,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",Massively Multiplayer,11,6
Sega Soccer Slam,PlayStation2,"September 2, 2002",66,tbd,BlackBox,"Sports,Traditional,Soccer,Arcade",1-4 ,9,0
3 on 3 NHL Arcade,PlayStation3,"February 5, 2009",66,7.1,EACanada,"Sports,Traditional,Team,Ice Hockey,Arcade,Arcade",6  Online,20,23
WinBack: Covert Operations,PlayStation2,"March 27, 2001",66,7.9,OmegaForce,"Action,Shooter,Third-Person,Modern",1-4 ,11,21
Strania,Xbox360,"March 30, 2011",66,tbd,G.Rev,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",No info,13,0
Obscure: The Aftermath,PSP,"September 30, 2009",66,8.1,Hydravision,"Action Adventure,Horror,Horror,Survival",1-2 ,25,27
Dead Rising 2: Off the Record,PC,"October 11, 2011",66,5.7,CapcomVancouver,"Action Adventure,Horror,Horror,Open-World",No info,10,61
Serious Sam Double D,PC,"August 30, 2011",66,7.3,Mommy'sBestGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Arcade",No info,21,43
Haven Park,Switch,"August 5, 2021",66,7.5,"FabienWeibel,BubbleStudio","Adventure,3D,Third-Person",No info,7,8
Sword of the New World: Granado Espada,PC,"July 12, 2007",66,7.7,IMCGames,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Historic,Historic",Massively Multiplayer,18,49
Beautiful Desolation,Switch,"May 28, 2021",66,tbd,THEBROTHERHOOD,"Adventure,General",No Online Multiplayer,12,0
Fallen Legion: Rise to Glory,Switch,"May 29, 2018",66,6.6,YummyYummyTummy,"Role-Playing,Action RPG",No Online Multiplayer,11,8
Viral Survival,Wii,"May 24, 2010",66,tbd,PeakVox,"Action,General,General,Arcade",No Online Multiplayer,7,0
Wolf of the Battlefield: Commando 3,Xbox360,"June 25, 2008",66,7.8,BackboneEmeryville,"Action,General,General",3  Online,35,8
Yu-Gi-Oh! GX: Spirit Caller,DS,"January 2, 2007",66,8.2,Konami,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",2  Online,12,28
Tamagotchi Connection: Corner Shop 2,DS,"November 14, 2006",66,5.8,NanaOn-Sha,"Strategy,Breeding/Constructing,General,Breeding/Constructing",1-5 ,9,5
Street Racing Syndicate,Xbox,"August 31, 2004",66,8.6,Eutechnyx,"Driving,Racing,GT / Street",1-4 ,36,22
Assassin's Creed Liberation HD,PC,"January 15, 2014",66,5.6,UbisoftSofia,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,14,255
