name,platform,r-date,score,user score,developer,genre,players,critics,users
Batman: Dark Tomorrow,GameCube,"March 25, 2003",29,3.0,Kemco,"Action Adventure,Fantasy",1 Player,14,21
Duke Nukem: Critical Mass,DS,"June 6, 2011",29,3.6,"ApogeeSoftware,Ltd.","Action,Shooter,Platformer,Shooter,Scrolling,2D,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",No Online Multiplayer,12,28
Wild West Online,PC,"May 10, 2018",29,1.5,No info,"Role-Playing,Massively Multiplayer",Online Multiplayer,8,52
Ping Pals,DS,"December 8, 2004",28,3.9,WayForward,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",8  Online,17,27
Godzilla Unleashed: Double Smash,DS,"November 20, 2007",28,5.6,SantaCruzGames,"Action Adventure,Sci-Fi,Sci-Fi,General",No Online Multiplayer,18,11
The Quiet Man,PlayStation4,"November 1, 2018",28,1.8,"SquareEnix,HumanHeadStudios","Action Adventure,General,Linear",No Online Multiplayer,22,157
Rambo: The Video Game,Xbox360,"February 21, 2014",28,2.3,Teyon,"Action,General",No info,12,147
Rogue Warrior,Xbox360,"December 1, 2009",28,2.9,Rebellion,"Action,Shooter,Shooter,First-Person,Tactical,Arcade,Modern,Modern",Up to 8 ,33,73
Sneakers,Xbox,"October 22, 2002",28,3.4,Media.Vision,"Miscellaneous,Puzzle,General",1 Player,13,11
Thundercats,DS,"October 30, 2012",28,1.7,Aspect,"Action,Platformer,Platformer,2D,2D",1 Player,11,27
American McGee Presents Bad Day LA,PC,"September 6, 2006",28,7.0,EnlightSoftware,"Action Adventure,Modern,General,Modern",1 Player,24,93
Mortal Kombat: Special Forces,PlayStation,"June 30, 2000",28,2.8,Midway,"Action,Beat-'Em-Up",1 Player,7,37
Dragon Ball: Evolution,PSP,"April 8, 2009",28,1.5,DimpsCorporation,"Action,General,General,Fighting,3D",No Online Multiplayer,16,70
Raven's Cry,PC,"January 30, 2015",27,3.4,RealityPump,"Historic,Historic,Strategy,Action Adventure,Real-Time,Open-World,General",No Online Multiplayer,16,129
Chicken Shoot,Wii,"July 5, 2007",27,5.2,DestinationSoftware,"Action,General,General,Shooter,Light Gun",No Online Multiplayer,9,31
Basement Crawl,PlayStation4,"February 25, 2014",27,2.8,BlooberTeam,"Action,General,General,Arcade",Up to 8 ,16,66
Looney Tunes: Acme Arsenal,Wii,"October 9, 2007",27,5.8,RedTribe,"Action,Action Adventure,Fantasy,Platformer,Fantasy,3D",1-4 ,7,18
Aquaman: Battle for Atlantis,GameCube,"July 23, 2003",27,2.8,TDKMediactive,"Action Adventure,Fantasy",1 Player,9,25
GoDai: Elemental Force,PlayStation2,"January 21, 2002",27,3.8,3DO,"Action,Beat-'Em-Up",1-2 ,10,23
