name,platform,r-date,score,user score,developer,genre,players,critics,users
Penny Arcade Adventures: Episode Two,PC,"November 7, 2008",80,7.4,HotheadGames,"Adventure,General,General",No info,7,23
ESPN College Hoops,Xbox,"November 13, 2003",80,6.6,VisualConcepts,"Sports,Traditional,Basketball,Sim",1-4 ,15,5
Splashdown: Rides Gone Wild,PlayStation2,"August 5, 2003",80,8.6,RainbowStudios,"Driving,Racing,Snow / Water",1-2 ,25,19
MotoGP 3,PlayStation2,"March 17, 2003",80,8.1,Namco,"Driving,Racing,Motorcycle,Street",1-4 ,20,22
All-Star Baseball 2004,GameCube,"February 23, 2003",80,8.2,Acclaim,"Sports,Traditional,Baseball,Sim",1-4 ,14,6
War of the Monsters,PlayStation2,"January 14, 2003",80,8.8,IncognitoInc.,"Action,Fighting,3D",1-2 ,41,80
Incredible Crisis,PlayStation,"November 6, 2000",80,8.1,PolygonMagic,"Action,General",1-2 ,11,16
Time Commando,PC,"July 31, 1996",80,8.3,AdelineSoftware,"Action Adventure,Sci-Fi,Sci-Fi,General",No Online Multiplayer,7,32
Tiger Woods PGA Tour 08,Xbox360,"August 28, 2007",80,7.8,EASaltLake,"Sports,Traditional,Individual,Golf,Sim,Sim",1-4 ,45,26
Dragon Age: Origins - Awakening,Xbox360,"March 16, 2010",80,8.0,BioWare,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",No info,31,109
Metro: Last Light,Xbox360,"May 14, 2013",80,8.3,4AGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,20,495
SoulCalibur: Broken Destiny,PSP,"September 1, 2009",80,6.6,"BandaiNamcoGames,ProjectSoul","Action,Fighting,Fighting,3D,3D",2 ,52,58
Octopath Traveler,PC,"June 7, 2019",80,6.4,"SquareEnix,Acquire","Role-Playing,Japanese-Style",No Online Multiplayer,23,135
Lufia: Curse of the Sinistrals,DS,"October 12, 2010",80,7.7,Neverland,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,8,19
Links 2004,Xbox,"November 11, 2003",80,8.5,IndieBuilt,"Sports,Traditional,Golf,Sim",No info,41,11
Ultimate Marvel vs. Capcom 3,PlayStationVita,"February 15, 2012",80,7.8,Capcom,"Action,Fighting,Fighting,2D,2D",No info,48,102
Lost in Random,PlayStation4,"September 10, 2021",80,6.9,Zoink!,"Action Adventure,General",No info,8,22
Super Bomberman R Online,Stadia,"September 1, 2020",80,7.2,Konami,"Puzzle,Action",No Online Multiplayer,7,38
Telling Lies,Switch,"April 28, 2020",80,6.2,SamBarlow,"Adventure,General",No Online Multiplayer,8,19
The Sims 4: Cats & Dogs,PC,"November 10, 2017",80,5.1,Maxis,"Simulation,Virtual,Virtual Life",No info,9,69
Wasteland 2: Director's Cut,PlayStation4,"October 13, 2015",80,7.5,InXileEntertainment,"Role-Playing,Western-Style",No Online Multiplayer,21,208
Sins of a Solar Empire: Entrenchment,PC,"February 25, 2009",80,7.3,IroncladGames,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",10  Online,12,23
FIFA Soccer 09 All-Play,Wii,"October 28, 2008",80,8.3,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,18,23
"Pokemon: Let's Go, Eevee!",Switch,"November 16, 2018",80,6.3,GameFreak,"Action RPG,Role-Playing,Trainer",Online Multiplayer,78,1013
Spider-Man 2,GameCube,"June 28, 2004",80,8.4,Treyarch,"Action Adventure,Sci-Fi",1 Player,41,38
Lock's Quest,DS,"September 8, 2008",80,8.4,5THCell,"Strategy,Real-Time,Historic,Historic,Defense",2  Online,32,37
The Last Story,Wii,"August 14, 2012",80,8.5,"Mistwalker,Artoon","Role-Playing,Action RPG,General,Action RPG",Up to 6 ,61,227
Crash Bandicoot 4: It's About Time,Switch,"March 12, 2021",80,8.0,ToysforBob,"Action,Platformer,3D",No Online Multiplayer,21,63
F1 2012,PC,"September 17, 2012",80,7.3,Codemasters,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",No info,15,135
Dreamscaper,PC,"August 5, 2021",80,7.4,AfterburnerStudios,"Role-Playing,Action RPG",No Online Multiplayer,10,7
Untitled Goose Game,PlayStation4,"December 17, 2019",80,6.9,HouseHouse,"Simulation,General",No Online Multiplayer,10,61
