name,platform,r-date,score,user score,developer,genre,players,critics,users
Nickelodeon Danny Phantom: Urban Jungle,DS,"September 19, 2006",61,tbd,Altron,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1-2 ,9,0
F.E.A.R. Perseus Mandate,PC,"November 6, 2007",61,7.3,TimeGateStudios,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",16  Online,27,142
Rory McIlroy PGA Tour,PlayStation4,"July 14, 2015",61,3.7,EATiburon,"Traditional,Sports,Individual,Golf,Sim",Up to 8 ,33,90
99Vidas,PlayStation4,"July 18, 2017",61,6.5,QUByteInteractive,"Action,Beat-'Em-Up,2D",Up to 4 ,11,39
Blacklight: Tango Down,Xbox360,"July 7, 2010",61,7.3,ZombieStudios,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",1 Player,44,68
Breach (2011),PC,"January 26, 2011",61,5.8,AtomicGames,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",No info,12,44
Vigor,XboxOne,"July 31, 2018",61,7.4,BohemiaInteractive,"Action Adventure,Survival",No Online Multiplayer,8,63
Lost Planet 3,PlayStation3,"August 27, 2013",61,5.8,SparkUnlimited,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Up to 10 ,30,110
Lost Ruins,PC,"May 13, 2021",61,8.0,AltariGames,"Action Adventure,Survival",No Online Multiplayer,7,7
The Park,XboxOne,"May 3, 2016",61,6.0,Funcom,"Action Adventure,Survival",No info,11,11
Gunscape,PlayStation4,"March 1, 2016",61,5.0,BlowfishStudios,"Action,Shooter,First-Person,Arcade",Up to 20 ,7,4
Sym,PC,"May 7, 2015",61,tbd,AtraxGames,"Action,General,General",No info,11,0
Conflict: Global Terror,PC,"October 3, 2005",61,7.1,PivotalGames,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",4  Online,10,18
Cooking Mama: Cook Off,Wii,"March 20, 2007",61,5.7,OfficeCreate,"Simulation,Miscellaneous,General,General,Virtual,Career",No Online Multiplayer,37,26
Gal Metal,Switch,"October 30, 2018",61,6.6,DMMGAMES,"Action,Rhythm,Music",No Online Multiplayer,21,10
Dinosaur King,DS,"September 23, 2008",61,8.3,ClimaxEntertainment,"Role-Playing,Strategy,General,General,General",1-2 ,13,13
WRC 8 FIA World Rally Championship,Switch,"October 31, 2019",61,5.5,Kylotonn,"Racing,Arcade,Automobile",No Online Multiplayer,10,22
Friday the 13th: The Game,PlayStation4,"May 26, 2017",61,6.3,"IllFonic,GunMedia","Action Adventure,Survival",Up to 8 ,16,264
Pure Chess,WiiU,"March 20, 2014",61,6.9,VooFooStudios,"Miscellaneous,Board Games,Board / Card Game",No info,8,17
Rig'n'Roll,PC,"April 16, 2010",61,5.4,Softlab-NSK,"Driving,Racing,Simulation,Truck,Automobile",No info,9,27
Star Wars Battlefront: Elite Squadron,DS,"November 3, 2009",61,5.7,n-Space,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",4  Online,12,12
MLB 2004,PlayStation2,"March 10, 2003",61,7.9,989Sports,"Sports,Traditional,Baseball,Sim",1-2 ,21,9
Lego Soccer Mania,PlayStation2,"June 17, 2002",61,8.6,SiliconDreams,"Sports,Traditional,Soccer,Arcade",No info,8,5
Pinobee: Wings of Adventure,GameBoyAdvance,"May 30, 2001",61,8.0,Artoon,"Action,General",No info,8,4
Europa Universalis: Crown of the North,PC,"November 9, 2000",61,6.7,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",No info,9,11
007: The World is not Enough,PlayStation,"November 6, 2000",61,6.7,BlackOpsEntertainment,"Action,Shooter,First-Person,Modern",No info,11,53
Mission: Impossible,Nintendo64,"July 18, 1998",61,6.6,Infogrames,"Action Adventure,Modern",1 Player,11,46
Magnetic: Cage Closed,PC,"May 26, 2015",61,7.4,GuruGames,"Sci-Fi,Adventure,3D,First-Person",No Online Multiplayer,17,22
The Grim Adventures of Billy & Mandy,Wii,"November 16, 2006",61,6.1,HighVoltageSoftware,"Action,Beat-'Em-Up,Beat-'Em-Up,Fighting,2D,3D",No Online Multiplayer,10,7
Naruto to Boruto: Shinobi Striker,PlayStation4,"August 31, 2018",61,6.2,"CyberConnect2,Soleil","Action,Fighting,3D",Up to 8 ,29,94
World of Warriors,PlayStation4,"March 21, 2018",61,2.9,MindCandy,"Action,General",Up to 4 ,12,10
Blood Bowl,PSP,"April 13, 2010",61,6.0,Cyanide,"Sports,Alternative,Team,Individual,Football,Other,Other,Arcade",No info,9,4
Up,Xbox360,"May 26, 2009",61,7.0,HeavyIronStudios,"Action Adventure,Modern,General,Modern,Linear",No Online Multiplayer,18,8
Disney Hannah Montana: Music Jam,DS,"October 16, 2007",61,5.0,GorillaGames,"Action,General,Rhythm,General,Music",No info,10,6
Heracles Chariot Racing,Wii,"July 6, 2009",61,tbd,NekoEntertainment,"Driving,Racing,Arcade,Other,Other",1-4 ,11,0
Tharsis,PC,"January 11, 2016",61,4.8,ChoiceProvisions,"Miscellaneous,Board / Card Game",No Online Multiplayer,23,51
WWI Tannenberg: Eastern Front,PlayStation4,"July 24, 2020",61,tbd,M2H,"Action,Shooter,First-Person,Tactical",Up to 40 ,10,0
Dungeons 2,PlayStation4,"May 24, 2016",61,6.6,Kalypso,"Strategy,General",Up to 4 ,9,25
WE ARE DOOMED,PlayStation4,"April 14, 2015",61,5.9,VertexPop,"Action,Shooter,Shoot-'Em-Up,Horizontal",No info,9,22
Sixty Second Shooter Prime,XboxOne,"June 18, 2014",61,7.1,HappionLaboratories,"Action,Shooter,Static,Shoot-'Em-Up,Top-Down",No info,8,16
Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,"August 23, 2007",61,5.2,"HighVoltageSoftware,UbisoftParis","Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",2  Online,12,12
Rayman 3D,3DS,"March 22, 2011",61,6.4,UbisoftCasablanca,"Action,Platformer,Platformer,3D,3D",No info,39,59
Arcade Classics Anniversary Collection,Switch,"April 18, 2019",61,5.0,Konami,"Miscellaneous,Compilation",No Online Multiplayer,13,4
The Lord of the Rings: War in the North,Xbox360,"November 1, 2011",61,7.3,SnowblindStudios,"Role-Playing,Action RPG,Action RPG",Up to 3 ,48,130
Harry Potter and the Order of the Phoenix,PlayStation2,"June 25, 2007",61,5.7,EAGames,"Action Adventure,Fantasy",1 Player,17,56
MX vs. ATV Alive,PlayStation3,"May 10, 2011",61,6.8,THQDigitalStudioPhoenix,"Driving,Racing,Arcade,Rally / Offroad,Motorcycle,Other,Motocross,Motocross",Up to 12 ,41,13
Dynasty Warriors 5 Empires,Xbox360,"March 28, 2006",61,8.3,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",1-2 ,40,20
Friday the 13th: The Game,PC,"May 26, 2017",61,6.2,"IllFonic,GunMedia","Horror,Action Adventure,Survival",No info,23,248
Necromunda: Hired Gun,PC,"June 1, 2021",61,6.3,StreumOnStudio,"Strategy,Turn-Based,Tactics",No Online Multiplayer,32,50
Lust from Beyond,PC,"March 11, 2021",61,6.6,"MovieGamesS.A.,MovieGames","Adventure,3D,First-Person",No Online Multiplayer,18,29
Sword Art Online: Fatal Bullet,PC,"February 23, 2018",61,7.3,DimpsCorporation,"Action,Shooter,Third-Person,Arcade",Up to 8 ,7,62
WRC 3: FIA World Rally Championship,PC,"April 23, 2013",61,7.6,MilestoneS.r.l,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",No info,10,29
