name,platform,r-date,score,user score,developer,genre,players,critics,users
Bully: Scholarship Edition,PC,"October 21, 2008",72,7.6,"MadDocSoftware,RockstarVancouver","Action Adventure,Modern,Modern,Open-World",No Online Multiplayer,11,424
Final Fantasy Type-0 HD,PlayStation4,"March 17, 2015",72,7.5,HexaDrive,"Role-Playing,Action RPG",No Online Multiplayer,77,637
Legend of Mana Remastered,PlayStation4,"June 24, 2021",72,6.6,"SquareEnix,M2","Role-Playing,Action RPG",No Online Multiplayer,35,18
Marvel vs. Capcom Origins,PlayStation3,"September 25, 2012",72,8.0,IronGalaxyStudios,"Action,Miscellaneous,Fighting,Compilation,2D",No info,11,10
chick chick BOOM,Wii,"December 27, 2010",72,8.2,TonsofBits,"Action,General,General",1-4 ,15,15
CastleStorm: Virtual Reality,PlayStation4,"August 1, 2017",72,4.3,ZenStudios,"Strategy,Real-Time,Defense",2 ,11,7
Order Up!!,3DS,"June 21, 2012",72,6.5,SuperVillainStudios,"Action,Simulation,Miscellaneous,General,General,General,Virtual,Career",No info,7,6
Blocks That Matter,PC,"August 19, 2011",72,7.2,SwingSwingSubmarine,"Action,General,General,Platformer,2D",No info,8,59
DC Universe Online,PC,"January 11, 2011",72,6.7,WBIE,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,27,262
The Getaway,PlayStation2,"January 19, 2003",72,7.0,TeamSoho,"Action Adventure,Modern",1 Player,49,110
The Wonderful 101: Remastered,Switch,"May 19, 2020",72,6.6,PlatinumGames,"Action,General",Up to 5 ,21,73
NBA 2K8,PlayStation2,"October 2, 2007",72,6.0,VisualConcepts,"Sports,Traditional,Basketball,Sim",10  Online,7,9
Omega Five,Xbox360,"January 9, 2008",72,8.4,Natsume,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1-2 ,33,18
Race Pro,Xbox360,"February 17, 2009",72,7.1,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 12 ,54,61
Anno 2205,PC,"November 2, 2015",72,6.1,BlueByte,"Strategy,Management,Government",No Online Multiplayer,45,322
NBA 06,PSP,"October 4, 2005",72,5.4,SCEASportsStudio,"Sports,Traditional,Team,Basketball,Sim,Sim",2  Online,19,8
Lost Dimension,PlayStationVita,"July 28, 2015",72,7.8,"Lancarse,FuRyu","Adventure,General",No info,28,41
Commanders: Attack of the Genos,Xbox360,"February 13, 2008",72,8.2,SouthendInteractive,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,General,Tactics",Up to 4 ,26,13
"Warhammer 40,000: Mechanicus",Switch,"July 17, 2020",72,6.7,BulwarkStudios,"Action,Strategy,Turn-Based,General,Tactics",No Online Multiplayer,8,15
Monster Energy Supercross - The Official Videogame 2,PlayStation4,"February 5, 2019",72,5.4,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,20,19
Regalia: Of Men and Monarchs - Royal Edition,Switch,"April 12, 2018",72,6.0,PixelatedMilk,"Strategy,Turn-Based,Tactics",No Online Multiplayer,8,20
Block N Load,PC,"April 30, 2015",72,7.6,JagexGamesStudio,"Modern,Action,Shooter,First-Person,Tactical",No info,10,28
Full Bore,PC,"May 6, 2014",72,6.9,WholeHogGames,"Miscellaneous,Puzzle,General,Puzzle,General",No info,11,15
The Last Federation,PC,"April 18, 2014",72,6.9,"ArcenGames,LLC","Strategy,Turn-Based,Sci-Fi,General",No info,9,41
Just Dance 2014,WiiU,"October 8, 2013",72,7.7,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing,Dancing",No info,13,48
Loadout,PC,"May 15, 2013",72,7.3,EdgeofReality,"Shooter,First-Person,Modern,Modern,Action,Shooter,Third-Person,Modern,Arcade",,17,448
Ridge Racer Unbounded,PC,"March 29, 2012",72,6.1,Bugbear,"Driving,Racing,Arcade,Arcade,Automobile",No Online Multiplayer,9,88
Overlord: Raising Hell,PlayStation3,"June 24, 2008",72,7.8,4JStudios,"Action Adventure,Fantasy,General,Fantasy",1 Player,35,30
Ys: The Ark of Napishtim,PlayStation2,"February 22, 2005",72,8.9,Falcom,"Role-Playing,Action RPG",1 Player,35,30
Samurai Warriors: Xtreme Legends,PlayStation2,"November 9, 2004",72,8.7,OmegaForce,"Action,Beat-'Em-Up",1-2 ,17,15
Front Mission,DS,"October 23, 2007",72,7.6,SquareEnix,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,Tactics",2  Online,19,14
Thrillville,PSP,"November 21, 2006",72,2.9,FrontierDevelopments,"Strategy,City Building,General,Modern",1-4 ,13,41
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,"November 14, 2005",72,6.4,Traveller'sTales,"Action Adventure,Fantasy",1-2 ,31,8
Tokobot,PSP,"December 5, 2005",72,7.1,Tecmo,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,30,9
Stubbs the Zombie in Rebel Without a Pulse,PC,"November 21, 2005",72,7.8,WideloadGamesInc.,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,17,97
Baldur's Gate and Baldur's Gate II: Enhanced Editions,Switch,"October 15, 2019",72,6.5,Beamdog,"Miscellaneous,Compilation",No Online Multiplayer,12,20
NAIRI: Tower of Shirin,Switch,"November 28, 2018",72,7.3,HomeBearStudio,"Puzzle,Action",,12,10
Leo's Fortune,XboxOne,"September 11, 2015",72,6.4,1337&SenriLLC,"Action,Platformer,2D",No info,12,8
Samurai Shodown II,Xbox360,"September 10, 2008",72,7.4,SNKPlaymore,"Action,Fighting,Fighting,2D,2D",2  Online,12,5
NASCAR The Game: Inside Line,Xbox360,"November 6, 2012",72,4.0,Eutechnyx,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",Up to 16 ,7,22
Tom Clancy's Rainbow Six 3: Athena Sword,PC,"March 9, 2004",72,7.1,UbisoftMilan,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1-16 ,16,17
Commandos 3: Destination Berlin,PC,"October 14, 2003",72,7.5,PyroStudios,"Strategy,Real-Time,Military,General,Military",1-8 ,24,106
Project Eden,PC,"October 8, 2001",72,7.4,CoreDesignLtd.,"Action Adventure,Sci-Fi,Sci-Fi,General",1-8 ,15,14
Spider-Man,Nintendo64,"November 21, 2000",72,7.4,EdgeofReality,"Action Adventure,Sci-Fi",No info,12,30
Magic: The Gathering - Battlegrounds,Xbox,"November 18, 2003",72,7.7,SecretLevel,"Strategy,Real-Time,Fantasy",1-2 ,25,9
LEGO DC Super-Villains,XboxOne,"October 16, 2018",72,8.0,TTGames,"Action Adventure,General",No Online Multiplayer,18,22
Wayward Sky,PlayStation4,"October 10, 2016",72,6.9,UberEntertainment,"Action,General",No info,16,22
Tony Hawk's Proving Ground,Xbox360,"October 15, 2007",72,5.4,NeversoftEntertainment,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",Up to 8 ,59,48
Tower 57,PC,"November 16, 2017",72,6.8,Pixwerk,"Action,Shooter,Shoot-'Em-Up,Top-Down",Online Multiplayer,10,12
Cars 3: Driven to Win,PlayStation4,"June 13, 2017",72,6.6,AvalancheSoftware,"Racing,Arcade,Automobile",No Online Multiplayer,19,36
The Sims 3: University Life,PC,"March 5, 2013",72,7.1,TheSimsStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,11,67
Trash Panic,PlayStation3,"June 4, 2009",72,6.8,SCEJ,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1-2 ,27,17
Return to PoPoLoCrois: A Story of Seasons Fairytale,3DS,"March 1, 2016",72,6.7,MarvelousInc.,"Strategy,General",No info,28,15
GripShift,Xbox360,"December 12, 2007",72,8.0,SidheInteractive,"Driving,Racing,Mission-based,Arcade,Mission-based,Automobile",4  Online,25,12
Tales of Zestiria,PlayStation4,"October 20, 2015",72,7.2,BandaiNamcoGames,"Role-Playing,Action RPG,Japanese-Style",No Online Multiplayer,59,399
The Journey Down: Chapter One,PC,"May 18, 2012",72,7.3,SkyGoblin,"Adventure,General,General",No Online Multiplayer,20,49
Naruto: Clash of Ninja Revolution 2,Wii,"October 21, 2008",72,8.3,Eighting,"Action,Fighting,Fighting,3D,3D",1 Player,20,18
Zarvot,Switch,"October 18, 2018",72,7.0,Snowhydrallc,"Action,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,10,5
Shenmue I & II,XboxOne,"August 21, 2018",72,7.8,"Sega,d3tLtd","Miscellaneous,Compilation",No Online Multiplayer,10,75
Gurumin 3D: A Monstrous Adventure,3DS,"October 13, 2016",72,7.8,Falcom,"Role-Playing,Action RPG",No info,10,19
Hitman GO: Definitive Edition,PC,"February 23, 2016",72,4.8,SquareEnixMontreal,"Strategy,Turn-Based,General",No Online Multiplayer,9,39
Pro Evolution Soccer 2010,PSP,"November 10, 2009",72,5.4,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",2 ,9,7
Cars 2: The Video Game,Xbox360,"June 21, 2011",72,7.7,AvalancheSoftware,"Driving,Racing,Mission-based,General,General,Arcade,Automobile",1-4 ,35,29
Shattered Horizon,PC,"November 4, 2009",72,8.0,FuturemarkGamesStudio,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,30,202
Layers of Fear 2,Switch,"May 20, 2021",72,tbd,BlooberTeam,"Action Adventure,Survival",No Online Multiplayer,15,0
The Blackout Club,PlayStation4,"July 30, 2019",72,6.6,Question,"Action Adventure,Survival",Up to 5 ,14,17
Big Brain Academy: Brain vs. Brain,Switch,"December 3, 2021",72,7.6,Nintendo,"Miscellaneous,Party / Minigame",No info,48,10
Aarklash: Legacy,PC,"September 12, 2013",72,7.8,"Cyanide,CyanideStudios","Strategy,Adventure,Real-Time,General,Tactics",No Online Multiplayer,13,107
Dragon Ball Z: Budokai Tenkaichi 2,Wii,"November 15, 2006",72,8.5,Spike,"Action,Fighting,Fighting,3D,3D",No Online Multiplayer,37,50
Mount & Blade,PC,"September 16, 2008",72,8.5,TaleworldsEntertainment,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",No Online Multiplayer,28,549
Cognition: An Erica Reed Thriller Episode 1 - The Hangman,PC,"October 30, 2012",72,6.9,PhoenixOnlineStudios,"Adventure,General,General,Point-and-Click",No Online Multiplayer,19,49
Team Sonic Racing,PlayStation4,"May 21, 2019",72,7.3,SumoDigital,"Racing,Arcade,Automobile",Up to 12 ,76,216
Cris Tales,Switch,"July 20, 2021",72,7.3,DreamsUncorporated,"Role-Playing,Japanese-Style",No Online Multiplayer,24,29
The Silver Case 2425,Switch,"July 6, 2021",72,6.7,NipponIchiSoftware,"Miscellaneous,Compilation",No Online Multiplayer,14,6
Backbone,PC,"June 8, 2021",72,6.7,EggNut,"Adventure,General",No Online Multiplayer,31,35
Red Faction: Guerrilla Re-Mars-tered,Switch,"July 2, 2019",72,7.0,"VolitionInc.,Kaiko","Action,Shooter,Third-Person,Arcade",Up to 16 ,28,19
MXGP Pro,XboxOne,"July 10, 2018",72,6.9,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,8,8
88 Heroes,PlayStation4,"March 24, 2017",72,5.8,"RisingStarGames,BitmapBureau","Action,Platformer,2D",No Online Multiplayer,8,5
Mass Effect: Andromeda,PC,"March 21, 2017",72,5.0,BioWare,"Action RPG,Role-Playing,Action RPG",Up to 4 ,37,4327
The Wardrobe,PC,"February 15, 2017",72,7.3,C.I.N.I.C.Games,"Adventure,Point-and-Click",No Online Multiplayer,8,13
Penarium,XboxOne,"September 23, 2015",72,tbd,SelfMadeMiracle,"Action,General,Platformer,2D",No Online Multiplayer,7,0
Renowned Explorers: International Society,PC,"September 2, 2015",72,6.4,AbbeyGames,"Strategy,Real-Time,Tactics",No Online Multiplayer,19,79
Oddworld: Munch's Oddysee HD,PlayStationVita,"December 16, 2014",72,8.2,JustAddWater,"Action,Platformer,2D,Sci-Fi,3D,Platformer,2D,Action Adventure,General",No Online Multiplayer,8,13
Lara Croft and the Temple of Osiris,XboxOne,"December 9, 2014",72,6.0,CrystalDynamics,"Action,Action Adventure,Platformer,Linear,2D",No info,31,56
Just Dance 2015,PlayStation4,"October 21, 2014",72,5.9,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing",Up to 8 ,8,34
Borderlands: Claptrap's New Robot Revolution,Xbox360,"September 28, 2010",72,6.8,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,18,45
Forgotten Realms: Demon Stone,Xbox,"November 17, 2004",72,6.1,StormfrontStudios,"Action,Beat-'Em-Up",1 Player,17,8
Boyfriend Dungeon,Switch,"August 11, 2021",72,5.8,KitfoxGames,"Role-Playing,Action RPG",No info,17,4
Gamedec,PC,"September 16, 2021",72,7.0,AnsharStudios,"Action Adventure,Open-World,Role-Playing,General",No Online Multiplayer,31,18
Purrfect Date,PC,"December 15, 2017",72,4.6,TheBaeTeam,"Adventure,Visual Novel",No Online Multiplayer,10,8
MotoGP 13,Xbox360,"June 21, 2013",72,5.8,MileStoneInc.,"Driving,Racing,Motorcycle,Motocross",No info,19,4
Steep,PC,"December 2, 2016",72,6.7,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",Online Multiplayer,16,179
Kingdoms of Amalur: Re-Reckoning,Switch,"March 16, 2021",72,7.6,Kaiko,"Role-Playing,Action RPG",No Online Multiplayer,15,22
Mothergunship,PC,"July 17, 2018",72,7.2,GripDigital,"Action,General,Shooter,First-Person,Arcade",Online Multiplayer,22,16
Burly Men At Sea,Switch,"April 12, 2018",72,5.2,"SeavenStudio,Brain&Brain","Adventure,Visual Novel",No Online Multiplayer,8,15
Semispheres,Switch,"September 14, 2017",72,7.0,VividHelix,"Puzzle,Action",No Online Multiplayer,7,7
Senko no Ronde 2,PlayStation4,"September 7, 2017",72,tbd,G.Rev,"Action,Fighting,2D",2 ,7,0
Assassin's Creed Rogue,PlayStation3,"November 11, 2014",72,7.5,UbisoftSofia,"Action Adventure,Historic,Open-World",No Online Multiplayer,53,393
LocoRoco Cocoreccho!,PlayStation3,"September 20, 2007",72,5.7,SCEJapanStudio,"Puzzle,Action,Platformer,Platformer,2D,2D",1 Player,10,21
Lemony Snicket's A Series of Unfortunate Events,GameBoyAdvance,"November 10, 2004",72,8.0,GriptoniteGames,"Action,Platformer,2D",1 Player,8,4
