name,platform,r-date,score,user score,developer,genre,players,critics,users
World Championship Poker: Featuring Howard Lederer - All In,PlayStation2,"August 29, 2006",53,tbd,PointofView,"Miscellaneous,Parlor,Gambling",8  Online,14,0
Rabbids Invasion,XboxOne,"November 18, 2014",53,6.3,Ubisoft,"Action,Miscellaneous,General,General,Party / Minigame",No info,9,13
Professor Heinz Wolff's Gravity,DS,"April 6, 2009",53,tbd,DeepSilver,"Miscellaneous,Puzzle,Action,Puzzle,General,General",No info,9,0
Fallout 76,PlayStation4,"November 14, 2018",53,2.8,BethesdaGameStudios,"Role-Playing,Western-Style",Up to 24 ,43,4818
Dakar 18,PlayStation4,"September 25, 2018",53,5.3,BigmoonEntertainment,"Racing,Arcade,Automobile",Up to 8 ,14,24
Alien Havoc,PSP,"October 1, 2009",53,tbd,CreatStudios,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",No info,8,0
Knights of the Temple II,PC,"February 23, 2007",53,7.9,CauldronLtd.,"Action Adventure,Fantasy,General,Fantasy",8  Online,10,15
Stranger Things 3: The Game,Switch,"July 4, 2019",53,6.5,BonusXP,"Action Adventure,General",No Online Multiplayer,13,15
Samurai Warriors: Katana,Wii,"January 16, 2008",53,7.2,"Koei,OmegaForce","Action,Shooter,Shooter,First-Person,Tactical,Historic,Historic",No Online Multiplayer,30,9
Youtubers Life: OMG Edition,Switch,"November 20, 2018",53,5.9,U-PlayOnline,"Simulation,Virtual,Virtual Life",No Online Multiplayer,7,11
EyeToy: Operation Spy,PlayStation2,"November 15, 2005",53,tbd,SCEELondonStudio,"Action Adventure,Modern",1 Player,23,0
The Three Musketeers: One for All!,Wii,"July 27, 2009",53,8.3,LegendoEntertainment,"Action Adventure,Historic,General,Historic",No info,8,7
Game of Thrones,PlayStation3,"May 15, 2012",53,5.6,"Cyanide,CyanideStudios","Role-Playing,General,General,Western-Style",1 Player,14,87
Deadfall Adventures,PC,"November 15, 2013",53,6.9,TheFarm51,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",No info,31,169
Agatha Christie: The ABC Murders,DS,"November 9, 2009",53,6.2,Dreamcatcher,"Adventure,General,General,Point-and-Click",No info,11,6
NBA Starting Five,PlayStation2,"October 27, 2002",53,7.3,Konami,"Sports,Traditional,Basketball,Sim",1-8 ,10,6
Pac-Man All-Stars,PC,"May 14, 2002",53,tbd,CreatureLabs,"Miscellaneous,Puzzle,Puzzle,General,General",1-4 ,8,0
Portal Runner,PlayStation2,"September 10, 2001",53,7.4,3DO,"Action,Platformer,3D",1-2 ,18,5
Lord of Arcana,PSP,"January 25, 2011",53,6.5,AccessGames,"Action,Role-Playing,General,Action RPG,Action RPG",Up to 4 ,45,24
The Chosen - Well of Souls,PC,"October 1, 2007",53,5.7,Rebelmind,"Role-Playing,Action RPG",1 Player,12,11
Dash of Destruction,Xbox360,"December 17, 2008",53,6.2,NinjaBee,"Driving,Racing,Arcade,Other,Other",1 Player,8,31
Marvel Nemesis: Rise of the Imperfects,PlayStation2,"September 20, 2005",53,6.6,"EACanada,Nihilistic","Action,Fighting,3D",2  Online,30,55
Elemental: War of Magic,PC,"August 24, 2010",53,5.9,Stardock,"Strategy,Turn-Based,Fantasy,General,Fantasy",No info,19,73
Bodycount,Xbox360,"August 30, 2011",53,4.7,GuildfordStudio,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 12 ,61,76
Halo: Spartan Assault,XboxOne,"December 23, 2013",53,4.5,"Vanguard,343Industries","Action,General,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical",No info,28,277
Crime Lab: Body of Evidence,DS,"June 22, 2010",53,tbd,CityInteractive,"Adventure,General,General",No info,13,0
Warriors Orochi,Xbox360,"September 18, 2007",53,7.4,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",No Online Multiplayer,27,18
Sniper: Ghost Warrior,PlayStation3,"June 29, 2011",53,6.1,CityInteractive,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",Up to 12 ,17,43
Dungeons & Dragons: Dark Alliance,PC,"June 22, 2021",53,3.3,TuqueGames,"Role-Playing,General",Up to 5 ,37,113
Daymare: 1998,PlayStation4,"April 28, 2020",53,7.0,InvaderStudios,"Action Adventure,Survival",No Online Multiplayer,28,107
B-Boy,PlayStation2,"August 4, 2008",53,8.6,FreeStyleGames,"Miscellaneous,Rhythm,Dancing",No info,19,24
"Great Invasions: The Darkages ""350-1066 AD""",PC,"March 16, 2007",53,tbd,Nobilis,"Strategy,Turn-Based,Historic,General",4  Online,16,0
NBA Live 15,XboxOne,"October 28, 2014",53,6.9,EASports,"Sports,Traditional,Team,Basketball,Arcade",2 ,9,51
Virtua Quest,PlayStation2,"January 18, 2005",53,7.6,ArtificialMindandMovement,"Role-Playing,Action RPG",1 Player,17,5
Jurassic Park: The Game,PlayStation3,"November 15, 2011",53,4.7,TelltaleGames,"Adventure,General,General,Visual Novel,Point-and-Click",No info,20,67
Eat Lead: The Return of Matt Hazard,Xbox360,"February 26, 2009",53,7.1,ViciousCycle,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",No Online Multiplayer,53,30
Airplane Mode,PC,"October 15, 2020",53,tbd,Bacronym,"Simulation,Virtual,Virtual Life",No Online Multiplayer,8,0
Super Dungeon Bros,XboxOne,"November 1, 2016",53,2.2,ReactGames,"Action,General",Up to 4 ,11,17
Pixel Piracy,XboxOne,"February 16, 2016",53,3.1,AbstractionGames,"Strategy,Real-Time,General",No info,7,8
Transformers: Revenge of the Fallen,Wii,"June 23, 2009",53,3.9,KromeStudios,"Action,Adventure,Shooter,Beat-'Em-Up,Sci-Fi,Sci-Fi,Third-Person,3D,Arcade",No info,17,14
Space Trader - Merchant Marine,PC,"October 23, 2008",53,4.4,Meridian4,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,8,25
Spy vs. Spy,Xbox,"April 6, 2005",53,7.5,ViciousCycle,"Action,Platformer,3D",4  Online,34,13
Carmen Sandiego: The Secret of the Stolen Drums,Xbox,"September 13, 2004",53,tbd,ArtificialMindandMovement,"Action Adventure,Modern",1 Player,7,0
Conspiracies,PC,"November 10, 2003",53,tbd,AnimaInteractive,"Adventure,3D,First-Person,Sci-Fi,Sci-Fi",1 Player,12,0
Tetris Worlds,Xbox,"June 24, 2002",53,5.6,RadicalEntertainment,"Miscellaneous,Puzzle,Stacking",1-4 ,10,8
Top Angler,PlayStation2,"March 28, 2002",53,tbd,SIMS,"Sports,Nature,Fishing",1 Player,9,0
Samurai Warriors 2,Xbox360,"September 19, 2006",52,8.8,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",1-4 ,30,19
Doctor Who: The Edge Of Time,PlayStation4,"November 12, 2019",52,7.3,MazeTheory,"Adventure,3D,First-Person",No Online Multiplayer,9,10
Eden-Tomorrow,PlayStation4,"February 12, 2019",52,5.3,SoulPix,"Action Adventure,General",No Online Multiplayer,8,15
Darkness Within: In Pursuit of Loath Nolder,PC,"November 6, 2007",52,7.2,ZoetropeInteractive,"Adventure,General,General",1 Player,15,23
Hammer & Sickle,PC,"December 5, 2005",52,8.2,"NivalInteractive,Novik&Co","Strategy,Turn-Based,Historic,Tactics",1 Player,26,15
Neopets Puzzle Adventure,Wii,"December 18, 2008",52,tbd,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No Online Multiplayer,11,0
Bionicle,PC,"October 31, 2003",52,6.4,ArgonautGames,"Action,Platformer,Platformer,3D,3D",1 Player,7,27
Realms of Ancient War,Xbox360,"September 19, 2012",52,5.3,Wizarbox,"Action Adventure,Fantasy,General,Fantasy",No info,20,15
Transformers: The Game,Xbox360,"June 26, 2007",52,5.6,Traveller'sTales,"Action Adventure,Sci-Fi,Sci-Fi,General",No Online Multiplayer,50,41
