name,platform,r-date,score,user score,developer,genre,players,critics,users
Tales of Legendia,PlayStation2,"February 7, 2006",72,8.0,Namco,"Role-Playing,Console-style RPG",1 Player,37,47
Mercenaries 2: World in Flames,Xbox360,"August 31, 2008",72,7.1,PandemicStudios,"Action Adventure,Modern,Modern,Open-World",2 ,69,158
Underrail,PC,"December 5, 2012",72,7.7,StygianSoftware,"General,Role-Playing,General",No Online Multiplayer,11,172
"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",PC,"May 5, 2009",72,7.7,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",No info,19,10
Disney's Chicken Little: Ace in Action,Wii,"December 11, 2006",72,7.8,AvalancheSoftware,"Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade",No Online Multiplayer,8,4
Book of Demons,PC,"December 13, 2018",72,7.8,ThingTrunk,"Role-Playing,Adventure,Action RPG,Point-and-Click",No Online Multiplayer,28,59
Worms: Battle Islands,PSP,"November 22, 2010",72,7.7,Team17,"Strategy,Turn-Based,Fantasy,Fantasy,Artillery",No info,13,10
Justice League Heroes,PSP,"November 22, 2006",72,7.5,SnowblindStudios,"Role-Playing,Action RPG,Action RPG",1 Player,13,6
Namco Museum,Switch,"July 28, 2017",72,7.6,"Namco,BandaiNamcoGames","Miscellaneous,Compilation",No info,40,39
Dark Sector,PlayStation3,"March 25, 2008",72,7.4,DigitalExtremes,"Action,Shooter,Shooter,First-Person,Third-Person,Sci-Fi,Sci-Fi,Sci-Fi,Arcade",Up to 10 ,47,79
Dead Rising 2: Off the Record,PlayStation3,"October 11, 2011",72,7.0,CapcomVancouver,"Action Adventure,Horror,Horror,Open-World",2 ,31,41
Endless Ocean,Wii,"January 21, 2008",72,8.3,Arika,"Adventure,General,General,3D,Third-Person",1 Player,42,64
Need for Speed Heat,PlayStation4,"November 8, 2019",72,6.1,GhostGames,"Racing,Arcade,Automobile",Up to 16 ,61,901
Shadows: Awakening,PlayStation4,"September 4, 2018",72,5.9,Kalypso,"Action,Role-Playing,General,Western-Style",No Online Multiplayer,14,15
Spintires: Mudrunner,XboxOne,"October 31, 2017",72,6.2,MaximumGames,"Simulation,Vehicle,Civilian",Online Multiplayer,10,22
Star Wars Battlefront,PC,"November 17, 2015",72,3.6,EADICE,"General,General,Action,Shooter,First-Person,Tactical",No info,19,1693
Killzone: Shadow Fall - Intercept,PlayStation4,"June 24, 2014",72,6.7,Guerrilla,"Action,Shooter,First-Person,Sci-Fi,Arcade",Up to 4 ,23,74
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey,PC,"January 30, 2013",72,7.4,PhoenixOnlineStudios,"Adventure,General,General,Point-and-Click",1 Player,16,27
Test Drive: Eve of Destruction,Xbox,"August 25, 2004",72,8.8,MonsterGamesInc.,"Driving,Demolition Derby",1-4 ,28,8
Sword of Mana,GameBoyAdvance,"December 1, 2003",72,8.4,BrownieBrown,"Role-Playing,Action RPG",1-2 ,31,30
