name,platform,r-date,score,user score,developer,genre,players,critics,users
Deus Ex: Mankind Divided,PC,"August 23, 2016",83,6.9,"EidosMontreal,NixxesSoftware","Action Adventure,General",No Online Multiplayer,56,1300
Bleed 2,PC,"February 8, 2017",83,7.1,BootdiskRevolution,"Action,Platformer,2D",No info,9,13
Call of Duty: Black Ops II,Xbox360,"November 13, 2012",83,5.3,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Modern,Modern,Arcade",Up to 18 ,73,2540
Madden NFL 11,PlayStation3,"August 10, 2010",83,6.1,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",Up to 6 ,36,69
Bushido Blade,PlayStation,"September 30, 1997",83,8.4,LightWeight,"Action,Fighting,3D",1-2 ,13,31
NBA 2K10,PlayStation3,"October 6, 2009",83,7.8,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,30,40
NBA 2K7,Xbox,"September 25, 2006",83,7.5,"KushGames,VisualConcepts","Sports,Traditional,Basketball,Sim",10  Online,8,6
Resident Evil HD Remaster,PlayStation4,"January 20, 2015",83,8.5,Capcom,"Horror,Action Adventure,Survival",No Online Multiplayer,49,913
Unreal Tournament III,PC,"November 19, 2007",83,8.0,EpicGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",32  Online,41,574
This War of Mine,PC,"November 14, 2014",83,8.3,11bitstudios,"Action,Strategy,Miscellaneous,Real-Time,Board / Card Game,General",No Online Multiplayer,63,996
Devil Daggers,PC,"February 18, 2016",83,7.2,Sorath,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,20,71
Puyo Puyo Tetris,PlayStation4,"April 25, 2017",83,7.4,"Sega,SonicTeam","Puzzle,Stacking",Up to 4 ,16,56
Dark Souls II: Crown of the Old Iron King,PlayStation3,"August 26, 2014",83,8.2,FromSoftware,"Role-Playing,Action RPG",No info,11,84
NBA Ballers,PlayStation2,"April 5, 2004",83,8.8,Midway,"Sports,Traditional,Basketball,Arcade",1-3 ,44,22
