name,platform,r-date,score,user score,developer,genre,players,critics,users
Metro Redux,PC,"August 26, 2014",84,7.9,4AGames,"Action,Miscellaneous,Shooter,Compilation,First-Person,Sci-Fi",No Online Multiplayer,28,380
Enter the Gungeon,PC,"April 5, 2016",84,7.9,DodgeRoll,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,27,354
"Time Gentlemen, Please!",PC,"July 2, 2009",84,7.4,ZombieCowStudios,"Adventure,General,General,Point-and-Click",No info,14,44
The Walking Dead: Episode 2 - Starved for Help,Xbox360,"June 27, 2012",84,8.4,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",No info,26,179
Horizon Zero Dawn: Complete Edition,PC,"August 7, 2020",84,6.5,Guerrilla,"Role-Playing,Action RPG",No Online Multiplayer,49,812
Mushihimesama,Switch,"June 15, 2021",84,tbd,Cave,"Action,Shooter,Shoot-'Em-Up,Vertical",No Online Multiplayer,13,0
Child of Light,Switch,"October 11, 2018",84,8.4,UbisoftMontreal,"Role-Playing,General",No Online Multiplayer,12,90
Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,3DS,"January 11, 2019",84,7.8,"Nintendo,AlphadreamCorporation","Role-Playing,Japanese-Style",No Online Multiplayer,38,86
Total War: WARHAMMER II - Rise of the Tomb Kings,PC,"January 23, 2018",84,7.0,CreativeAssembly,"Strategy,Real-Time,Tactics",No info,15,48
Grim Fandango Remastered,PlayStationVita,"January 27, 2015",84,7.4,DoubleFineProductions,"Adventure,General,3D,Third-Person,Fantasy",No Online Multiplayer,11,79
Deus Ex: Mankind Divided,PlayStation4,"August 23, 2016",84,7.6,EidosMontreal,"Action Adventure,General",No Online Multiplayer,59,1031
Need for Speed: Most Wanted - A Criterion Game,PlayStation3,"October 30, 2012",84,5.9,CriterionGames,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 8 ,37,535
Guilty Gear -Strive-,PlayStation4,"June 8, 2021",84,8.0,ArcSystemWorks,"Action,Fighting,2D",Up to 32 ,20,42
Frozen Synapse Prime,PlayStationVita,"September 23, 2014",84,7.2,DoubleEleven,"General,Strategy,Turn-Based,Sci-Fi,Modern,Tactics",No info,16,36
Resident Evil 4 HD,PlayStation3,"September 20, 2011",84,8.5,Capcom,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,28,277
Killzone 3,PlayStation3,"February 22, 2011",84,8.0,Guerrilla,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,85,1082
F1 2012,Xbox360,"September 18, 2012",84,6.8,Codemasters,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",No info,42,60
Wargroove,Switch,"February 1, 2019",84,7.3,Chucklefish,"General,Strategy,Turn-Based,Tactics",Up to 4 ,42,172
Stacking,Xbox360,"February 9, 2011",84,8.1,DoubleFineProductions,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1 Player,68,46
Thumper,PlayStation4,"October 10, 2016",84,7.3,"droolGames,Drool","Action,Rhythm,Music",No info,40,122
Battlefield 1943,PlayStation3,"July 9, 2009",84,7.8,DICEStockholm,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 24 ,40,113
F1 2011,Xbox360,"September 20, 2011",84,7.2,Codemasters,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",No info,61,59
Devil May Cry 3: Dante's Awakening,PlayStation2,"March 1, 2005",84,9.1,Capcom,"Action Adventure,Fantasy",1 Player,60,490
Axiom Verge,PlayStation4,"March 31, 2015",84,7.8,TomHapp,"Sci-Fi,Action Adventure,General",No Online Multiplayer,61,199
Professor Layton and the Diabolical Box,DS,"August 24, 2009",84,8.5,Level5,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No Online Multiplayer,65,117
Lovers in a Dangerous Spacetime,Switch,"October 3, 2017",84,8.0,AsteroidBase,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,9,53
Dishonored: Death of the Outsider,XboxOne,"September 15, 2017",84,6.4,ArkaneStudios,"Action Adventure,General",No Online Multiplayer,16,63
The Banner Saga 2,XboxOne,"July 1, 2016",84,7.6,"StoicJesterStudios,Stoic","Strategy,Turn-Based,Tactics",No info,8,28
Europa Universalis IV: Wealth of Nations,PC,"May 29, 2014",84,8.4,ParadoxDevelopmentStudio,"Strategy,Real-Time,General,Historic",No info,9,29
BioShock Infinite: Burial at Sea - Episode Two,Xbox360,"March 25, 2014",84,8.7,IrrationalGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,7,158
Mass Effect 3: Citadel,PC,"March 5, 2013",84,7.9,BioWare,"Role-Playing,Action RPG,Action RPG",No info,8,432
NBA 2K9,Xbox360,"October 7, 2008",84,7.1,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,32,45
Red Faction II,PlayStation2,"October 15, 2002",84,7.7,VolitionInc.,"Action,Shooter,First-Person,Sci-Fi",1-4 ,30,42
Disciples II: Dark Prophecy,PC,"January 22, 2002",84,8.7,StrategyFirst,"Strategy,Turn-Based,Fantasy,General,Fantasy",Up to 4 ,18,160
