name,platform,r-date,score,user score,developer,genre,players,critics,users
Soldier of Fortune: Gold Edition,PlayStation2,"November 11, 2001",59,6.4,PipeDreamInteractive,"Action,Shooter,First-Person,Modern",1-4 ,14,18
Green Berets: Powered by Myth II,PC,"July 26, 2001",59,tbd,Take-TwoInteractive,"Strategy,General,General",1-16 ,7,0
Dino Crisis,PC,"December 4, 2000",59,8.5,Capcom,"Action Adventure,Horror,Horror,Survival",1 Player,9,68
Surgeon Simulator CPR,Switch,"September 13, 2018",59,5.3,BossaStudios,"Simulation,Virtual,Career",No Online Multiplayer,7,8
Lost Sea,PlayStation4,"July 4, 2016",59,6.2,EastAsiaSoft,"Strategy,Action Adventure,General,Survival",No info,14,5
The Evil Within: The Executioner,PlayStation4,"May 25, 2015",59,6.5,TangoGameworks,"Action Adventure,Survival",No info,7,40
Kyotokei,Wii,"August 11, 2011",59,tbd,Microforum,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1-2 ,8,0
WWE SmackDown vs. Raw 2008,Wii,"November 13, 2007",59,6.3,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",No Online Multiplayer,13,23
The Godfather: Mob Wars,PSP,"September 19, 2006",59,8.1,Page44Studios,"Action Adventure,Historic,General,Historic,Linear,Open-World",No Online Multiplayer,34,19
Platypus,PSP,"November 17, 2006",59,6.3,SquashySoftware,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",2  Online,14,4
Ancient Wars: Sparta,PC,"April 24, 2007",59,7.0,WorldForge,"Strategy,Real-Time,Historic,General,Historic,Command",Up to 8 ,21,22
Lucidity,PC,"October 7, 2009",59,4.8,No info,"Puzzle,Action,Platformer,Platformer,3D,3D",No Online Multiplayer,14,16
Cross of the Dutchman,PC,"September 10, 2015",59,6.8,TriangleStudios,"Action Adventure,Fantasy,General",No info,14,13
FIFA Street 2,PlayStation2,"February 28, 2006",59,7.9,EACanada,"Sports,Traditional,Soccer,Arcade",1-4 ,27,65
Micro Machines World Series,PlayStation4,"June 30, 2017",59,3.6,"Codemasters,JustAddWater","Racing,General,Arcade,Automobile",Up to 12 ,39,36
FIFA Street,PlayStation2,"February 22, 2005",59,7.9,EACanada,"Sports,Traditional,Soccer,Arcade",1-4 ,29,62
Sisters Royale: Five Sisters Under Fire,Switch,"January 30, 2020",59,tbd,"AlfaSystem,AlphaSystem","Action,Shooter,Shoot-'Em-Up,Vertical",No Online Multiplayer,7,0
James Cameron's Avatar: The Game,PC,"December 1, 2009",59,7.1,"Ubisoft,UbisoftMontreal","Action,General,General",No info,16,111
Sega Bass Fishing,Wii,"February 26, 2008",59,6.0,CaviaInc.,"Sports,Individual,Nature,Fishing,Fishing",1 Player,29,11
