name,platform,r-date,score,user score,developer,genre,players,critics,users
Pokemon UNITE,Switch,"July 21, 2021",70,3.7,"Tencent,TiMiStudios","Role-Playing,Trainer,Strategy,Real-Time,MOBA",No Online Multiplayer,31,270
Full Spectrum Warrior: Ten Hammers,PC,"March 28, 2006",70,7.8,PandemicStudios,"Strategy,Real-Time,Military,General,Military",1 Player,23,25
Beat Hazard,PC,"April 15, 2010",70,7.2,ShadowRage,"Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Top-Down",No info,11,184
Mother Russia Bleeds,PC,"September 5, 2016",70,6.9,LeCartelStudio,"Action,Beat-'Em-Up,2D",No info,42,115
Beat Cop,Switch,"March 5, 2019",70,6.4,11bitstudios,"Simulation,Virtual,Career",No Online Multiplayer,9,10
EA Sports UFC,XboxOne,"June 17, 2014",70,6.3,EASports,"General,Sports,General,Individual,Combat,Boxing / Martial Arts",2 ,23,163
Democracy 3,PC,"October 14, 2013",70,7.2,PositechGames,"Strategy,General,General",No Online Multiplayer,14,163
SingStar ABBA,PlayStation3,"December 2, 2008",70,5.5,SCEELondonStudio,"Action,Miscellaneous,Rhythm,Music,Music",1-8 ,26,4
Darkestville Castle,Switch,"August 13, 2020",70,tbd,Epicllamawarchief,"Adventure,Point-and-Click",No Online Multiplayer,16,0
Anomaly Defenders,PC,"May 29, 2014",70,6.5,11bitstudios,"Strategy,Real-Time,General,Sci-Fi,Defense",No info,14,31
Fatal Fury: Battle Archives Volume 2,PlayStation2,"April 8, 2008",70,tbd,SNKPlaymore,"Miscellaneous,Compilation",1-2 ,12,0
Shrek the Third,DS,"May 15, 2007",70,3.9,VicariousVisions,"Action,Action Adventure,General,General",14  Online,16,11
Tom Clancy's Rainbow Six 3,PlayStation2,"March 24, 2004",70,8.2,UbisoftShanghai,"Action,Shooter,First-Person,Tactical,Modern",1-6 ,34,18
Silent Hill HD Collection,PlayStation3,"March 20, 2012",70,4.8,HijinxStudios,"Miscellaneous,Action Adventure,Horror,Compilation,Compilation",No Online Multiplayer,33,182
Remember Me,Xbox360,"June 4, 2013",70,7.6,DONTNODEntertainment,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,42,290
Banner of the Maid,Switch,"August 12, 2020",70,8.2,"CE-Asia,AzureFlameStudio","Strategy,Turn-Based,Tactics",No Online Multiplayer,8,12
Graveyard Keeper,XboxOne,"August 15, 2018",70,4.8,LazyBearGames,"Simulation,Action Adventure,Virtual,Open-World,Career",No Online Multiplayer,8,19
Beyond: Two Souls,PlayStation3,"October 8, 2013",70,8.1,QuanticDream,"Adventure,3D,Modern,Third-Person,Modern",No Online Multiplayer,98,2840
WWE Legends of WrestleMania,PlayStation3,"March 24, 2009",70,6.7,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",No info,43,23
Crash of the Titans,PlayStation2,"October 4, 2007",70,6.8,RadicalEntertainment,"Action,General",1-2 ,12,126
Mercenary Kings,PlayStation4,"April 1, 2014",70,5.8,TributeGames,"Action,General,General,Shooter,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",Up to 4 ,25,229
Worms Battlegrounds,XboxOne,"May 30, 2014",70,6.2,Team17,"Strategy,Turn-Based,Wargame,Artillery",No info,12,40
Ticket to Ride,Xbox360,"June 25, 2008",70,7.8,NextLevelGames,"Miscellaneous,Board Games,Board Games,Board / Card Game",5  Online,20,18
Cars,Xbox,"June 6, 2006",70,8.0,RainbowStudios,"Driving,Mission-based",1-2 ,22,4
Watch Dogs: Legion,PlayStation4,"October 29, 2020",70,5.4,Ubisoft,"Action Adventure,Open-World",Up to 8 ,35,829
Project CARS 3,PlayStation4,"August 25, 2020",70,3.7,SlightlyMadStudios,"Racing,Simulation,Automobile",Up to 20 ,36,110
Destroy All Humans!,PlayStation4,"July 28, 2020",70,8.0,BlackForestGames,"Action Adventure,General",No Online Multiplayer,40,128
Wailing Heights,PC,"April 27, 2016",70,7.0,OutsiderGames,"Adventure,Point-and-Click",No Online Multiplayer,7,8
Pearl Harbor Trilogy - 1941: Red Sun Rising,Wii,"July 5, 2010",70,8.4,ArcadeMoon,"Action,Simulation,General,Flight,WWII,WWII,Combat",1 Player,16,9
SimAnimals,DS,"January 27, 2009",70,8.2,ElectronicArts,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,10,6
Blazing Angels 2: Secret Missions of WWII,PlayStation3,"November 6, 2007",70,7.2,UbisoftRomania,"Simulation,Flight,WWII,WWII,Combat",Up to 16 ,10,12
NFL Street 3,PlayStation2,"November 14, 2006",70,8.5,EATiburon,"Sports,Traditional,Football,Arcade",4  Online,29,11
Legacy of Kain: Defiance,PC,"December 17, 2003",70,8.7,NixxesSoftware,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,11,94
Dance Dance Revolution SuperNOVA 2,PlayStation2,"September 25, 2007",70,tbd,Konami,"Miscellaneous,Rhythm,Dancing",4  Online,10,0
Greak: Memories of Azur,Switch,"August 17, 2021",70,8.0,"Bromio,NaveganteEntertainment","Action Adventure,General",No Online Multiplayer,12,8
