name,platform,r-date,score,user score,developer,genre,players,critics,users
Pokemon Brilliant Diamond,Switch,"November 19, 2021",74,5.5,"ILCA,Inc.","Role-Playing,Trainer",Up to 4 ,78,541
Tumble,PlayStation3,"September 14, 2010",74,7.4,SupermassiveGames,"Miscellaneous,General,General",No info,25,14
Guitar Hero: Smash Hits,Wii,"June 16, 2009",74,7.6,Beenox,"Action,Miscellaneous,Rhythm,Music,Music",No info,17,9
Prince of Persia: The Forgotten Sands,Xbox360,"May 18, 2010",74,7.8,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy,Linear",No Online Multiplayer,69,141
Partisans 1941,PC,"October 14, 2020",74,7.5,AlterGames,"Strategy,Real-Time,Tactics",No Online Multiplayer,26,45
The Red Solstice,PC,"July 9, 2015",74,7.4,Ironward,"Action,General",Online Multiplayer,12,54
Bejeweled 2,PlayStation3,"January 29, 2009",74,6.9,PopCap,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",1 Player,10,11
Turnip Boy Commits Tax Evasion,Switch,"April 22, 2021",74,7.1,SnoozyKazoo,"Action Adventure,General",No Online Multiplayer,14,11
Famicom Detective Club: The Missing Heir,Switch,"May 14, 2021",74,7.9,"Nintendo,Mages.","Adventure,Visual Novel",No Online Multiplayer,65,17
Minecraft Dungeons,XboxOne,"May 26, 2020",74,7.8,MojangAB,"Action Adventure,Open-World,Role-Playing,Action RPG",Up to 4 ,37,272
Pro Evolution Soccer 2009,Xbox360,"November 11, 2008",74,6.8,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",4  Online,33,78
Medal of Honor: Allied Assault - Spearhead,PC,"November 12, 2002",74,7.5,"EALA,DreamworksGames","Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",1-32 ,21,72
Master of Orion: Conquer the Stars,PC,"August 25, 2016",74,7.1,NGDStudios,"Strategy,Turn-Based,4X",No info,39,161
Neverwinter,PC,"June 20, 2013",74,5.3,CrypticStudios,"Role-Playing,General,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,35,456
Sonic Colors: Ultimate,XboxOne,"September 7, 2021",74,4.7,"Sega,BlindSquirrelEntertainment","Action,Platformer,2D,3D",No info,12,97
Sega Ages: G-LOC Air Battle,Switch,"April 30, 2020",74,tbd,"M2,Sanritsu","Simulation,Flight,Combat",No Online Multiplayer,7,0
The Elder Scrolls Online: Elsweyr,PlayStation4,"June 4, 2019",74,4.9,ZeniMaxMedia,"Role-Playing,Massively Multiplayer",Massively Multiplayer,7,14
Overwhelm,Switch,"April 4, 2019",74,5.8,RuariO'Sullivan,"Action Adventure,Open-World",No Online Multiplayer,9,5
SNK 40th Anniversary Collection,PlayStation4,"March 19, 2019",74,6.2,"DigitalEclipse,SNK","Miscellaneous,Compilation",No Online Multiplayer,9,9
The Council,PlayStation4,"March 13, 2018",74,7.6,BigBadWolf,"Adventure,General",No Online Multiplayer,10,84
Cat Quest,PlayStation4,"November 14, 2017",74,7.5,TheGentlebros,"Role-Playing,Action RPG",No Online Multiplayer,10,50
Oriental Empires,PC,"September 14, 2017",74,7.9,ShiningPixelStudios,"Strategy,Turn-Based,4X",Online Multiplayer,16,24
Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,PC,"August 15, 2017",74,6.3,TelltaleGames,"Adventure,Point-and-Click",No info,8,27
