name,platform,r-date,score,user score,developer,genre,players,critics,users
The Crew 2,XboxOne,"June 26, 2018",69,5.4,UbisoftIvoryTower,"Racing,Simulation,Automobile",Up to 8 ,37,92
Akimi Village,PlayStation3,"June 15, 2011",69,3.6,NinjaBee,"Miscellaneous,General,General",No info,12,7
Ancients of Ooga,Xbox360,"June 30, 2010",69,5.8,"NinjaBee,BaconWrappedGames","Action,General,General",1-2 ,12,10
Need for Speed: Nitro,Wii,"November 2, 2009",69,7.5,EAMontreal,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",No info,41,52
Fire Emblem Warriors,3DS,"October 20, 2017",69,8.0,OmegaForce,"Action,Beat-'Em-Up,3D",No Online Multiplayer,12,54
Def Jam: Icon,Xbox360,"March 6, 2007",69,6.2,EAChicago,"Action,Fighting,Fighting,3D,3D",2  Online,48,111
Pariah,PC,"May 3, 2005",69,5.7,DigitalExtremes,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",32  Online,27,39
Mad Max,PlayStation4,"September 1, 2015",69,7.8,AvalancheStudios,"General,Action,Action Adventure,General,Open-World",No Online Multiplayer,71,1568
Shenmue III,PC,"November 19, 2019",69,6.1,YsNet,"Action Adventure,Open-World",No Online Multiplayer,14,425
Valhalla Hills,PC,"December 2, 2015",69,7.1,DaedalicEntertainment,"Strategy,General",No Online Multiplayer,26,44
Scaler,Xbox,"October 20, 2004",69,6.7,ArtificialMindandMovement,"Action,Platformer,3D",1 Player,25,7
Capcom Arcade Cabinet,PlayStation3,"February 19, 2013",69,5.0,M2,"Miscellaneous,Compilation,Compilation",2 ,10,14
The Eye of Judgment: Legends,PSP,"March 10, 2010",69,7.9,SCEI,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",2  Online,17,19
Harry Potter and the Goblet of Fire,GameCube,"November 8, 2005",69,5.4,ElectronicArts,"Action Adventure,Fantasy",1-3 ,20,19
Hey! Pikmin,3DS,"July 28, 2017",69,6.8,"Nintendo,Arzest","Action,Platformer,2D",No Online Multiplayer,58,83
Rayman 3 HD,Xbox360,"March 21, 2012",69,7.4,Ubisoft,"Action,Platformer,Platformer,3D,3D",1 Player,17,27
ChromaGun,Switch,"January 22, 2018",69,7.0,PixelManiacs,"Puzzle,Action,Shooter,First-Person,Arcade",No Online Multiplayer,14,11
Oblitus,PC,"February 27, 2015",69,7.0,ConnorUllmann,"Action,Platformer,2D",No Online Multiplayer,14,13
Poker Night 2,Xbox360,"April 24, 2013",69,5.8,TelltaleGames,"Miscellaneous,Parlor,Gambling,Gambling",No info,20,24
Ghosthunter,PlayStation2,"August 17, 2004",69,8.6,SCEStudioCambridge,"Action Adventure,Horror",1 Player,44,37
Foul Play,PC,"September 18, 2013",69,5.9,Mediatonic,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,9,30
