name,platform,r-date,score,user score,developer,genre,players,critics,users
Void Bastards,PC,"May 28, 2019",81,7.4,BlueManchu,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,27,79
Redout (2016),PC,"September 2, 2016",81,7.9,34BigThings,"General,Racing,Arcade,Futuristic",Online Multiplayer,19,169
God of War III Remastered,PlayStation4,"July 14, 2015",81,8.2,WholesaleAlgorithms,"Action Adventure,Linear",No Online Multiplayer,67,1329
Super Monkey Ball Deluxe,Xbox,"March 15, 2005",81,7.8,Sega,"Miscellaneous,Party",1-4 ,25,14
The 2D Adventures of Rotating Octopus Character,PSP,"June 2, 2011",81,tbd,DakkoDakko,"Action,Platformer,Platformer,2D,2D",1 Player,7,0
WRC 9 FIA World Rally Championship,PlayStation4,"September 4, 2020",81,5.7,KTRacing,"Racing,Simulation,Automobile",Up to 8 ,24,43
Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,PC,"August 30, 2010",81,7.7,TelltaleGames,"Miscellaneous,Adventure,General,3D,Compilation,Third-Person",No Online Multiplayer,21,18
Stick it to the Man!,WiiU,"May 1, 2014",81,7.5,Zoink!,"Action,Platformer,3D",No info,11,26
Puzzle Quest 2,Xbox360,"June 30, 2010",81,8.5,InfiniteInteractive,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",No info,32,21
Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,PlayStation3,"April 15, 2010",81,7.2,TelltaleGames,"Miscellaneous,Adventure,General,3D,Compilation,Third-Person",1 Player,21,21
Age of Empires III: The Asian Dynasties,PC,"October 23, 2007",81,8.4,BigHugeGames,"Strategy,Real-Time,Historic,Historic,Command",8  Online,19,103
Mortal Kombat: Deadly Alliance,GameCube,"November 17, 2002",81,8.6,Midway,"Action,Fighting,3D",1-2 ,20,43
BoxBoy! + BoxGirl!,Switch,"April 26, 2019",81,7.9,HALLabs,"Puzzle,Action",No Online Multiplayer,41,39
MLB 2006,PlayStation2,"March 8, 2005",81,8.6,989Sports,"Sports,Traditional,Baseball,Sim",2  Online,32,22
Defense Grid: The Awakening,PC,"December 8, 2008",81,8.6,HiddenPathEntertainment,"Strategy,Real-Time,General,General,Defense",No Online Multiplayer,11,283
Battle Chef Brigade,Switch,"November 20, 2017",81,8.3,TrinketStudios,"Action,Beat-'Em-Up,2D",No Online Multiplayer,22,45
"Codename: Panzers, Phase One",PC,"September 30, 2004",81,8.6,Stormregion,"Strategy,Real-Time,Historic,General,Historic",8  Online,38,53
Affordable Space Adventures,WiiU,"April 9, 2015",81,8.1,KnapNokGames,"Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical",No info,36,89
