name,platform,r-date,score,user score,developer,genre,players,critics,users
The Legend of Zelda: Ocarina of Time,Nintendo64,"November 23, 1998",99,9.1,Nintendo,"Action Adventure,Fantasy",1 Player,22,6634
Tony Hawk's Pro Skater 2,PlayStation,"September 20, 2000",98,7.4,NeversoftEntertainment,"Sports,Alternative,Skateboarding",1-2 ,19,741
Grand Theft Auto IV,PlayStation3,"April 29, 2008",98,7.8,RockstarNorth,"Action Adventure,Modern,Modern,Open-World",1 Player,64,4334
SoulCalibur,Dreamcast,"September 8, 1999",98,8.5,Namco,"Action,Fighting,3D",1-2 ,24,361
Grand Theft Auto IV,Xbox360,"April 29, 2008",98,7.9,RockstarNorth,"Action Adventure,Modern,Modern,Open-World",1 Player,86,3536
Super Mario Galaxy,Wii,"November 12, 2007",97,9.1,Nintendo,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,73,3411
Super Mario Galaxy 2,Wii,"May 23, 2010",97,9.1,NintendoEADTokyo,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,87,2707
Red Dead Redemption 2,XboxOne,"October 26, 2018",97,8.0,RockstarGames,"Action Adventure,Open-World",Up to 32 ,33,3976
Grand Theft Auto V,XboxOne,"November 18, 2014",97,7.8,RockstarNorth,"Action Adventure,Modern,Open-World",Up to 30 ,14,1545
Grand Theft Auto V,PlayStation3,"September 17, 2013",97,8.3,RockstarNorth,"Modern,Action Adventure,Modern,Open-World",Up to 16 ,50,4774
Disco Elysium: The Final Cut,PC,"March 30, 2021",97,8.2,ZA/UM,"Role-Playing,General",No Online Multiplayer,11,443
Grand Theft Auto V,Xbox360,"September 17, 2013",97,8.3,RockstarNorth,"Modern,Action Adventure,Modern,Open-World",Up to 16 ,58,4016
Tony Hawk's Pro Skater 2,Dreamcast,"November 6, 2000",97,6.2,Treyarch,"Sports,Alternative,Skateboarding",No info,18,100
The Legend of Zelda: Breath of the Wild,Switch,"March 3, 2017",97,8.7,Nintendo,"Action Adventure,Open-World",No Online Multiplayer,109,17635
Tony Hawk's Pro Skater 3,PlayStation2,"October 28, 2001",97,7.5,NeversoftEntertainment,"Sports,Alternative,Skateboarding",1-2 ,34,430
Perfect Dark,Nintendo64,"May 22, 2000",97,8.8,RareLtd.,"Action,Shooter,First-Person,Sci-Fi",No info,30,460
Red Dead Redemption 2,PlayStation4,"October 26, 2018",97,8.6,RockstarGames,"Action Adventure,Open-World",Up to 32 ,99,17500
Grand Theft Auto V,PlayStation4,"November 18, 2014",97,8.4,RockstarNorth,"Action Adventure,Modern,Open-World",Up to 30 ,66,6829
Metroid Prime,GameCube,"November 17, 2002",97,8.9,RetroStudios,"Action,Shooter,First-Person,Sci-Fi",1 Player,70,1302
Grand Theft Auto III,PlayStation2,"October 22, 2001",97,8.4,DMADesign,"Action Adventure,Modern",1 Player,56,1008
Super Mario Odyssey,Switch,"October 27, 2017",97,8.9,Nintendo,"Action,Platformer,3D",No Online Multiplayer,113,6353
Halo: Combat Evolved,Xbox,"November 14, 2001",97,8.7,BungieSoftware,"Action,Shooter,First-Person,Sci-Fi",1-4 ,68,2714
The House in Fata Morgana - Dreams of the Revenants Edition -,Switch,"April 9, 2021",97,8.3,HuneX,"Adventure,Visual Novel",No Online Multiplayer,9,563
NFL 2K1,Dreamcast,"September 7, 2000",97,6.1,VisualConcepts,"Sports,Traditional,Football,Sim",No info,22,77
Half-Life 2,PC,"November 16, 2004",96,9.2,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,81,11883
Grand Theft Auto V,PC,"April 13, 2015",96,7.8,RockstarNorth,"Modern,Action Adventure,Open-World",Up to 32 ,57,7822
The Legend of Zelda: Breath of the Wild,WiiU,"March 3, 2017",96,8.3,Nintendo,"Fantasy,Fantasy,Action Adventure,Open-World",No Online Multiplayer,13,2357
BioShock,Xbox360,"August 21, 2007",96,9.0,"IrrationalGames,2KMarin","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,88,2849
GoldenEye 007,Nintendo64,"August 25, 1997",96,9.0,RareLtd.,"Action,Shooter,First-Person,Modern",1-4 ,21,741
