name,platform,r-date,score,user score,developer,genre,players,critics,users
Art Style: BASE 10,DS,"July 6, 2009",77,tbd,SkipLtd.,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1-2 ,9,0
Rune Factory 2: A Fantasy Harvest Moon,DS,"November 18, 2008",77,8.1,Neverland,"Role-Playing,General,General",No Online Multiplayer,14,33
FIFA World Cup: Germany 2006,PlayStation2,"April 24, 2006",77,8.2,EACanada,"Sports,Traditional,Soccer,Sim",2  Online,28,36
Soldiers: Heroes of World War II,PC,"June 30, 2004",77,8.3,BestWay,"Strategy,Real-Time,Military,General,Military",1-4 ,45,64
Shadows of the Damned,PlayStation3,"June 21, 2011",77,8.2,GrasshopperManufacture,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,56,161
The Elder Scrolls Online: Morrowind,PC,"May 22, 2017",77,6.6,ZeniMaxMedia,"Role-Playing,Massively Multiplayer",Massively Multiplayer,32,139
The Godfather,Xbox,"March 21, 2006",77,8.5,ElectronicArts,"Action Adventure,Historic",1 Player,58,39
Sakuna: Of Rice and Ruin,PlayStation4,"November 10, 2020",77,7.8,Edelweiss,"Role-Playing,Action RPG",No Online Multiplayer,18,33
Cat Quest II,Switch,"October 24, 2019",77,8.3,TheGentlebros,"Action,Role-Playing,General,Action RPG",No Online Multiplayer,9,36
Whispers of a Machine,PC,"April 17, 2019",77,7.5,ClifftopGames,"Adventure,Point-and-Click",No Online Multiplayer,18,54
Flashback,Switch,"June 17, 2018",77,7.8,PaulCuisset,"Action,Platformer,2D",No Online Multiplayer,10,25
Bloodstained: Curse of the Moon,PC,"May 24, 2018",77,7.4,IntiCreates,"Action Adventure,Open-World",No Online Multiplayer,7,78
Figment,PC,"September 22, 2017",77,7.1,BedtimeDigitalGames,"Action,Action Adventure,General",No Online Multiplayer,8,39
Project Zero 2: Wii Edition,Wii,"June 29, 2012",77,8.5,KoeiTecmoGames,"Action Adventure,Horror",1 Player,32,62
Dragon Quest Heroes: The World Tree's Woe and the Blight Below,PlayStation4,"October 13, 2015",77,7.6,OmegaForce,"2D,Action,Beat-'Em-Up,3D",No info,75,248
Stellaris: Console Edition,PlayStation4,"February 26, 2019",77,6.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",No Online Multiplayer,21,45
The Elder Scrolls Online: Tamriel Unlimited,XboxOne,"June 9, 2015",77,8.3,ZeniMaxMedia,"First-Person,First-Person,Massively Multiplayer Online,Fantasy,Role-Playing,Massively Multiplayer",Massively Multiplayer,11,630
Inazuma Eleven Go: Chrono Stones: Thunderflash,3DS,"March 27, 2015",77,8.0,Level5,"Sports,Soccer,Arcade,Team",No info,13,27
Kaze and the Wild Masks,PlayStation4,"March 26, 2021",77,7.5,PixelHive,"General,Action,Platformer,2D",No Online Multiplayer,17,22
LEGO City Undercover,XboxOne,"April 4, 2017",77,7.0,TTGames,"Action Adventure,Open-World",No info,16,29
Baldur's Gate: Siege of Dragonspear,PC,"March 31, 2016",77,3.8,OverhaulGames,"Role-Playing,Western-Style",No info,13,563
EA Sports UFC 3,XboxOne,"January 30, 2018",77,5.0,EASports,"Sports,Individual,Combat,Boxing / Martial Arts",2 ,17,66
Gears of War 3: RAAM's Shadow,Xbox360,"December 13, 2011",77,7.9,EpicGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,32,64
