name,platform,r-date,score,user score,developer,genre,players,critics,users
The Lord of the Rings: The Battle for Middle-Earth,PC,"December 6, 2004",82,8.6,EALA,"Strategy,Real-Time,Fantasy,General,Fantasy",4  Online,42,300
ZEN Pinball 2,PlayStation4,"December 24, 2013",82,7.0,ZenStudios,"Action,Miscellaneous,Parlor,Pinball",No info,12,91
Hitman: Blood Money,PC,"May 30, 2006",82,8.8,IoInteractive,"Action Adventure,Modern,General,Modern",No Online Multiplayer,35,786
Bleach: Dark Souls,DS,"October 7, 2008",82,7.8,Treasure,"Action,Fighting,Fighting,2D,2D",Up to 4 ,28,20
Burnout Paradise Remastered,PlayStation4,"March 16, 2018",82,6.9,"CriterionGames,STELLARENTERTAINMENTSOFTWARELTD","Racing,Arcade,Automobile",Up to 8 ,39,172
RIVE: Ultimate Edition,Switch,"November 17, 2017",82,7.7,TwoTribes,"Action,Platformer,2D",No Online Multiplayer,12,37
Bulletstorm: Full Clip Edition,XboxOne,"April 7, 2017",82,7.1,PeopleCanFly,"Action,Shooter,First-Person,Arcade",No info,13,36
Need for Speed: Most Wanted,PC,"November 15, 2005",82,8.7,"BlackBox,EABlackBox","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",4  Online,19,1099
Saints Row 2,PlayStation3,"October 14, 2008",82,8.0,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",Up to 12 ,50,176
Severed,PlayStationVita,"April 26, 2016",82,7.9,DrinkBoxStudios,"Fantasy,Action Adventure,General",No Online Multiplayer,64,95
Star Wars: Battlefront,PlayStation2,"September 20, 2004",82,8.7,PandemicStudios,"Action,Shooter,Third-Person,Sci-Fi",16  Online,36,181
Halo Infinite,PC,"December 8, 2021",81,7.1,343Industries,"Action,Shooter,First-Person,Arcade",No info,27,679
Fuga: Melodies of Steel,Switch,"July 29, 2021",82,8.4,CyberConnect2,"Role-Playing,General",No info,9,14
Cyber Shadow,PC,"January 26, 2021",82,7.1,"Aarne""MekaSkull""Hunziker","Action,Platformer,2D",No Online Multiplayer,19,52
Pixel Ripped 1995,PlayStation4,"May 12, 2020",82,6.6,"ArvoreImmersiveExperiences,LLC","Miscellaneous,Party / Minigame",No Online Multiplayer,9,20
Fell Seal: Arbiter's Mark,PC,"August 16, 2018",82,7.4,6EyesStudio,"General,Strategy,Turn-Based,Tactics",No Online Multiplayer,14,43
Azure Striker Gunvolt: Striker Pack,Switch,"August 31, 2017",82,7.9,IntiCreates,"Miscellaneous,Compilation",No Online Multiplayer,9,47
OlliOlli2: Welcome to Olliwood,PC,"August 11, 2015",82,5.8,roll7,"Sports,Individual,Skate / Skateboard",No info,16,32
WildStar,PC,"June 3, 2014",82,7.5,CarbineStudios,"Sci-Fi,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi",Online Multiplayer,52,958
Broken Age: Act 1,PC,"January 28, 2014",82,7.7,DoubleFineProductions,"General,Adventure,General,3D,Point-and-Click,Third-Person,Fantasy",No Online Multiplayer,64,360
Divinity II: The Dragon Knight Saga,PC,"November 5, 2010",82,8.3,LarianStudiosGames,"Role-Playing,Miscellaneous,Action RPG,Compilation",No info,9,216
Starship Defense,DS,"January 18, 2010",82,7.5,Q-Games,"Strategy,Real-Time,Sci-Fi,Sci-Fi,Defense",1 Player,9,11
Out of the Park Baseball 9,PC,"June 1, 2008",82,7.4,OutOfTheParkDevelopments,"Sports,Traditional,Baseball,Management",32  Online,7,8
Tekken 5: Dark Resurrection,PlayStation3,"March 1, 2007",82,7.9,NamcoBandaiGames,"Action,Fighting,Fighting,3D,3D",1-2 ,20,45
The Simpsons: Hit & Run,PC,"November 13, 2003",82,8.1,RadicalEntertainment,"Driving,Action Adventure,Mission-based,Mission-based,Open-World",1 Player,21,169
DDRMAX2 Dance Dance Revolution,PlayStation2,"September 23, 2003",82,8.3,Konami,"Miscellaneous,Rhythm,Dancing",1-2 ,27,10
NHL Hitz 20-03,PlayStation2,"September 16, 2002",82,8.5,Midway,"Sports,Traditional,Ice Hockey,Arcade",1-4 ,19,10
America's Army,PC,"July 4, 2002",82,5.9,U.S.Army,"Action,Shooter,Shooter,First-Person,Tactical,Modern",1-16 ,13,36
Star Trek Bridge Commander,PC,"February 27, 2002",82,7.6,TotallyGames,"Simulation,Sci-Fi,Space,Large Spaceship,Civilian",No Online Multiplayer,24,42
Seaman,Dreamcast,"August 9, 2000",82,8.5,Vivarium,"Strategy,Breeding/Constructing",No info,24,18
The Last Express,PC,"March 31, 1997",82,8.7,SmokingCarProductions,"Adventure,General,General",No Online Multiplayer,8,73
Wreckfest,PC,"June 14, 2018",81,7.4,Bugbear,"Driving,General,General,Racing,Arcade,Automobile",Online Multiplayer,32,223
A Plague Tale: Innocence,PlayStation4,"May 14, 2019",81,8.4,AsoboStudio,"Action Adventure,General,Linear",No Online Multiplayer,61,1092
Final Fantasy VII,Switch,"March 26, 2019",81,7.5,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,27,104
Blur,PlayStation3,"May 25, 2010",81,8.1,BizarreCreations,"Driving,Racing,Arcade,Arcade,Automobile",Up to 20 ,58,109
Resistance: Retribution,PSP,"March 17, 2009",81,8.1,SonyBend,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Up to 8 ,67,107
Hustle Kings,PlayStation3,"January 28, 2010",81,8.1,VooFooStudios,"Sports,Miscellaneous,Parlor,Individual,Billiards,Billiards",64+  Online,15,27
Hot Shots Golf: Out of Bounds,PlayStation3,"March 18, 2008",81,8.3,ClapHanz,"Sports,Traditional,Individual,Golf,Arcade,Arcade",44  Online,66,35
Siesta Fiesta,3DS,"July 24, 2014",81,7.4,MojoBones,"Puzzle,Action,General",No info,16,15
Quake 4,PC,"October 11, 2005",81,7.6,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",16  Online,62,381
Umurangi Generation,Switch,"June 5, 2021",81,8.0,ORIGAMEDIGITAL,"Adventure,General,3D,First-Person",No Online Multiplayer,13,4
