name,platform,r-date,score,user score,developer,genre,players,critics,users
Downhill Domination,PlayStation2,"July 23, 2003",79,8.6,IncognitoInc.,"Driving,Racing,Other",1-4 ,40,49
Lunar Legend,GameBoyAdvance,"December 8, 2002",79,7.8,MagicRings,"Role-Playing,Console-style RPG",1-2 ,20,9
2002 FIFA World Cup,Xbox,"April 22, 2002",79,7.5,SoftwareCreations,"Sports,Traditional,Soccer,Sim",1-4 ,17,6
Breath of Fire,GameBoyAdvance,"December 13, 2001",79,7.3,Capcom,"Role-Playing,Console-style RPG",1-2 ,17,21
Sky Odyssey,PlayStation2,"November 15, 2000",79,8.7,CAProduction,"Simulation,Flight,WWII",1 Player,18,11
Mario Party,Nintendo64,"February 8, 1999",79,8.1,Hudson,"Miscellaneous,Party",1-4 ,16,146
N+,PSP,"August 26, 2008",79,7.8,"MetanetSoftwareInc.,SilverBirchStudios","Action,Platformer,Platformer,2D,2D",1-2 ,21,20
Spider-Man 3,DS,"May 4, 2007",79,6.6,VicariousVisions,"Action,Action Adventure,Platformer,General,Platformer,3D,3D",No Online Multiplayer,21,19
Untitled Goose Game,PC,"September 20, 2019",79,6.6,HouseHouse,"Simulation,General",No Online Multiplayer,17,136
Silent Hill: Shattered Memories,Wii,"December 8, 2009",79,7.9,"ClimaxGroup,ClimaxStudios","Action Adventure,Horror,Horror,Survival",No Online Multiplayer,56,282
Marble Blast Ultra,Xbox360,"January 23, 2006",79,8.3,GarageGames,"Action,Platformer,Platformer,3D,3D",8  Online,27,33
echochrome ii,PlayStation3,"December 21, 2010",79,6.1,SCEJapanStudio,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,28,11
Sega Ages: Puyo Puyo 2,Switch,"February 20, 2020",79,7.8,"M2,Compile","Puzzle,Matching",No Online Multiplayer,11,4
The Metronomicon,PC,"September 1, 2016",79,7.3,Puuba,"Action,Rhythm,Music",No info,12,20
Pro Evolution Soccer 2011,Xbox360,"October 19, 2010",79,6.1,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 8 ,43,37
Blizzard Arcade Collection,PC,"February 19, 2021",79,3.8,"BlizzardEntertainment,DigitalEclipse","Miscellaneous,Compilation",No Online Multiplayer,7,4
Spellbreak,PC,"September 3, 2020",79,8.1,"Proletariat,Inc.","Action,Shooter,Third-Person,Arcade",Online Multiplayer,18,168
Wasteland 3,PlayStation4,"August 28, 2020",79,6.8,InXileEntertainment,"Role-Playing,Western-Style",Online Multiplayer,17,149
Rival Megagun,PlayStation4,"November 29, 2018",79,tbd,SpacewaveSoftware,"Action,Shooter,Shoot-'Em-Up,Vertical",2 ,7,0
The Book of Unwritten Tales 2,XboxOne,"September 18, 2015",79,7.5,KINGArt,"Adventure,General,Point-and-Click",No info,7,13
Tom Clancy's Rainbow Six Siege,PC,"December 1, 2015",79,7.1,UbisoftMontreal,"Modern,Action,Shooter,First-Person,Tactical",No info,37,1696
The Settlers 7: Paths to a Kingdom,PC,"March 23, 2010",79,5.2,BlueByte,"Strategy,City Building,Management,Historic,Historic,Government",No info,33,228
RollerCoaster Tycoon 3: Soaked!,PC,"June 23, 2005",79,4.6,FrontierDevelopments,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,23,94
Subnautica: Below Zero,PlayStation5,"May 14, 2021",79,4.9,UnknownWorldsEntertainment,"Adventure,General,Action Adventure,Sandbox",No Online Multiplayer,17,42
BlazBlue: Cross Tag Battle,Switch,"June 5, 2018",79,7.5,ArcSystemWorks,"Action,Fighting,2D",Up to 8 ,17,54
Rune Factory Frontier,Wii,"March 17, 2009",79,8.5,Neverland,"Role-Playing,General,General",No Online Multiplayer,34,48
Mantis Burn Racing,XboxOne,"October 12, 2016",79,7.1,VooFooStudios,"Racing,Arcade,Automobile",No info,9,17
Mighty Switch Force!,3DS,"December 22, 2011",79,7.7,WayForward,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,30,60
EVERSPACE,PC,"May 26, 2017",79,7.7,ROCKFISHGames,"Action,General,Simulation,Action Adventure,Space,Open-World,Combat",No Online Multiplayer,18,79
Angry Birds VR: Isle of Pigs,PC,"February 7, 2019",79,5.1,ResolutionGames,"Puzzle,Action",No Online Multiplayer,9,14
Dark Souls II: Crown of the Old Iron King,PC,"August 26, 2014",79,7.7,FromSoftware,"Role-Playing,Action RPG",No info,15,115
TrackMania 2 Valley,PC,"July 4, 2013",79,7.7,Nadeo,"Driving,Racing,Arcade,Arcade,Automobile",No info,7,48
Skies of Fury DX,Switch,"April 12, 2018",79,7.3,SeedInteractive,"Simulation,Flight,Combat",No Online Multiplayer,12,26
State of Decay,PC,"November 5, 2013",79,6.9,UndeadLabs,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,9,613
Rock Band 3,DS,"October 26, 2010",79,6.1,BackboneEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",No info,8,8
Alba: a Wildlife Adventure,PC,"December 11, 2020",79,8.3,ustwo,"Adventure,General",No Online Multiplayer,12,23
High Hell,PC,"October 23, 2017",79,7.2,TerriVellimann,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,15,10
Tom Clancy's The Division 2: Warlords of New York,PC,"March 3, 2020",79,0.9,MassiveEntertainment,"Action,Shooter,Third-Person,Tactical",No info,19,1572
EA Sports UFC 2,PlayStation4,"March 15, 2016",79,5.8,EASports,"Sports,General,Individual,Combat,Boxing / Martial Arts",2 ,38,253
F1 2013,Xbox360,"October 8, 2013",79,6.7,Codemasters,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",No info,29,39
LEGO Harry Potter: Years 1-4,PC,"June 25, 2010",79,7.7,Traveller'sTales,"Action Adventure,Adventure,General,Fantasy,General,Fantasy,Linear",No Online Multiplayer,15,123
World of Warcraft: Battle for Azeroth,PC,"August 13, 2018",79,2.7,BlizzardEntertainment,"Role-Playing,Miscellaneous,Massively Multiplayer,Board / Card Game",Massively Multiplayer,39,1956
Mirror's Edge,PlayStation3,"November 11, 2008",79,7.7,EADICE,"Action,Action Adventure,Shooter,Modern,General,Modern,First-Person,Modern",No Online Multiplayer,66,427
The Gardens Between,Switch,"September 20, 2018",79,7.6,TheVoxelAgents,"Adventure,General",No Online Multiplayer,23,27
Sid Meier's Civilization VI: Rise and Fall,PC,"February 8, 2018",79,6.4,FiraxisGames,"Strategy,Turn-Based,4X",No info,48,145
Mechstermination Force,Switch,"April 3, 2019",79,6.7,HorbergProductions,"Action,Platformer,2D",No Online Multiplayer,32,28
Blue Dragon,Xbox360,"August 28, 2007",79,8.0,"Mistwalker,Artoon","Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,56,192
Final Fight: Double Impact,PlayStation3,"April 15, 2010",79,7.0,"Capcom,ProperGamesLtd","Action,Miscellaneous,Beat-'Em-Up,Compilation",2 ,36,22
Curse of the Dead Gods,PlayStation4,"February 23, 2021",79,7.6,PasstechGames,"Role-Playing,Action RPG",No Online Multiplayer,11,19
Olija,XboxOne,"January 28, 2021",79,tbd,SkeletonCrewStudio,"Action,Action Adventure,Platformer,Open-World,2D",No Online Multiplayer,9,0
Mafia: Definitive Edition,XboxOne,"September 25, 2020",79,7.3,Hangar13,"Action Adventure,Open-World",No Online Multiplayer,21,160
Moving Out,PC,"April 28, 2020",79,7.4,SMGStudio,"Puzzle,Action",Up to 4 ,8,15
WRC 8 FIA World Rally Championship,PlayStation4,"September 10, 2019",79,5.7,Kylotonn,"Racing,Arcade,Automobile",Up to 8 ,24,52
Druidstone: The Secret of the Menhir Forest,PC,"May 15, 2019",79,7.2,CtrlAltNinjaLtd.,"Role-Playing,Western-Style",No Online Multiplayer,9,26
God's Trigger,XboxOne,"April 18, 2019",79,7.6,"Techland,ONEMORELEVEL","Action,Action Adventure,Shooter,Linear,Shoot-'Em-Up,Top-Down",No Online Multiplayer,7,31
Tacoma,PlayStation4,"May 8, 2018",79,5.8,Fullbright,"Adventure,General",No Online Multiplayer,9,20
Call of Duty: WWII,PlayStation4,"November 3, 2017",79,4.9,SledgehammerGames,"Action,Shooter,First-Person,Arcade",Up to 18 ,83,1885
Monster Hunter Stories,3DS,"September 8, 2017",79,8.3,Capcom,"Role-Playing,Action RPG,Japanese-Style",2 ,53,105
Noitu Love: Devolution,WiiU,"September 15, 2016",79,6.3,"Konjak,MP2Games","Action,Beat-'Em-Up,2D",No info,7,6
Extreme Exorcism,WiiU,"September 23, 2015",79,6.5,GoldenRubyGames,"Action,Platformer,2D",No Online Multiplayer,11,11
CastleStorm,PlayStationVita,"November 5, 2013",79,7.5,ZenStudios,"Strategy,General,General",2 ,9,34
Rift: Storm Legion,PC,"November 13, 2012",79,7.7,TrionWorlds,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",No info,15,74
Wizorb,PSP,"July 24, 2012",79,5.8,Beatshapers,"Miscellaneous,Puzzle,Action,General,Puzzle,Action",No info,9,8
Tom Clancy's Ghost Recon: Future Soldier,PlayStation3,"May 22, 2012",79,6.9,UbisoftParis,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",Up to 12 ,18,187
Madden NFL 12,PlayStation3,"August 30, 2011",79,5.7,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",Up to 6 ,31,60
Crayon Physics Deluxe,PC,"January 7, 2009",79,7.5,PetriPurho,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,15,90
Tony Hawk's Proving Ground,DS,"October 15, 2007",79,5.8,VicariousVisions,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",4  Online,21,8
Nancy Drew: Legend of the Crystal Skull,PC,"October 8, 2007",79,7.0,HerInteractive,"Adventure,General,General,Point-and-Click",1 Player,9,12
Mario Strikers Charged,Wii,"July 30, 2007",79,8.2,NextLevelGames,"Sports,Traditional,Team,Soccer,Arcade,Arcade",4  Online,47,162
Mega Man Maverick Hunter X,PSP,"January 31, 2006",79,8.8,Capcom,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,34,104
EverQuest II: Desert of Flames,PC,"September 12, 2005",79,6.9,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,11,7
Madden NFL 2005,GameBoyAdvance,"August 9, 2004",79,7.8,ExientEntertainment,"Sports,Traditional,Football,Sim",1-2 ,9,6
SimCity 4: Rush Hour,PC,"September 22, 2003",79,8.4,Maxis,"Strategy,City Building,Management,Modern,Modern,Government",1 Player,17,54
The Simpsons: Hit & Run,GameCube,"September 16, 2003",79,8.8,RadicalEntertainment,"Driving,Mission-based",1-4 ,28,65
Tenchu: Wrath of Heaven,PlayStation2,"March 3, 2003",79,8.6,K2LLC,"Action Adventure,Fantasy",1-2 ,33,65
Uncommon Valor: Campaign for the South Pacific,PC,"December 2, 2002",79,7.6,2By3Games,"Strategy,Turn-Based,Wargame,Turn-Based,General",1-2 ,8,5
Deathrow,Xbox,"October 22, 2002",79,7.8,SouthendInteractive,"Sports,Alternative,Futuristic",1-4 ,18,25
