name,platform,r-date,score,user score,developer,genre,players,critics,users
Toki Tori,PC,"January 28, 2010",80,7.6,TwoTribes,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,10,111
UEFA EURO 2008,Xbox360,"May 19, 2008",80,8.3,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 8 ,45,21
Beaterator,PSP,"September 29, 2009",80,7.8,RockstarLeeds,"Miscellaneous,Music Maker,Music Maker,Application",No Online Multiplayer,44,13
Ys Seven,PC,"August 30, 2017",80,7.6,Falcom,"Role-Playing,Action RPG",No Online Multiplayer,15,30
Lunar: Silver Star Harmony,PSP,"March 2, 2010",80,8.1,GameArts,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No info,26,49
Atelier Rorona Plus: The Alchemist of Arland,PlayStation3,"June 24, 2014",80,8.0,Gust,"Role-Playing,General,Japanese-Style",No Online Multiplayer,18,45
Alan Wake: The Writer,Xbox360,"October 12, 2010",80,7.4,RemedyEntertainment,"Action Adventure,Modern,Horror,Survival",No info,28,67
AI: The Somnium Files,PlayStation4,"September 17, 2019",80,8.7,SpikeChunsoft,"Action Adventure,General",No Online Multiplayer,20,328
RoboBlitz,PC,"November 7, 2006",80,7.7,NakedSkyEntertainment,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,11,32
Lazy Raiders,Xbox360,"February 24, 2010",80,7.6,SarbakanInc.,"Action,General,General",No info,16,15
The Bigs 2,PlayStation3,"July 7, 2009",80,7.8,BlueCastleGames,"Sports,Traditional,Team,Baseball,Arcade,Arcade",2 ,18,17
Golf Club: Wasteland,PC,"September 3, 2021",80,6.2,DemagogStudio,"Adventure,General",No Online Multiplayer,9,6
Scarlet Nexus,PlayStation5,"June 25, 2021",80,7.7,BandaiNamcoGames,"Action Adventure,Open-World,Role-Playing,Action RPG",No Online Multiplayer,68,180
NieR Replicant ver.1.22474487139...,PC,"April 23, 2021",80,7.5,ToylogicInc.,"Role-Playing,Action RPG",No Online Multiplayer,14,121
WRC 9 FIA World Rally Championship,PC,"September 3, 2020",80,5.9,KTRacing,"Racing,Simulation,Automobile",No Online Multiplayer,16,35
Superliminal,XboxOne,"July 7, 2020",80,9.6,PillowCastleGames,"Adventure,3D,First-Person",No Online Multiplayer,8,1595
Life is Strange 2: Episode 1 - Roads,XboxOne,"September 27, 2018",80,5.1,DONTNODEntertainment,"Action Adventure,General",No Online Multiplayer,14,57
Pro Evolution Soccer 2019,PC,"August 28, 2018",80,6.3,Konami,"Sports,Team,Soccer,Sim",Up to 22 ,8,157
Cities: Skylines - Natural Disasters,PC,"November 29, 2016",80,6.1,ColossalOrder,"Strategy,Management,Government",No info,11,17
The Evil Within: The Assignment,PlayStation4,"March 10, 2015",80,8.2,TangoGameworks,"Action Adventure,Survival",No info,15,211
Wargame: AirLand Battle,PC,"May 29, 2013",80,8.1,EugenSystems,"Strategy,Real-Time,Historic,Historic,Tactics",No info,22,261
Football Manager 2015,PC,"November 7, 2014",80,6.2,SportsInteractive,"Sports,Traditional,Team,Soccer,Management",No info,36,174
TrackMania United,PC,"November 17, 2006",80,8.8,Nadeo,"Driving,Racing,Arcade,Arcade,Automobile",32  Online,27,162
The Suffering,PC,"June 8, 2004",80,8.0,SurrealSoftware,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,26,101
Pac-Man Championship Edition 2 Plus,Switch,"February 22, 2018",80,7.7,BandaiNamcoGames,"Action,Arcade",No Online Multiplayer,33,38
MLB,PSP,"April 12, 2005",80,7.9,989Sports,"Sports,Traditional,Team,Baseball,Sim,Sim",2  Online,26,19
Pro Evolution Soccer 2014,Xbox360,"September 24, 2013",80,4.2,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 22 ,23,115
Tom Clancy's The Division,PlayStation4,"March 8, 2016",80,7.0,MassiveEntertainment,"Shooter,Modern,Modern,Action,Shooter,Third-Person,Tactical,Arcade",Up to 24 ,63,2550
Dead or Alive 5 Plus,PlayStationVita,"March 19, 2013",80,8.0,TeamNinja,"Action,Fighting,Fighting,3D,3D",2 ,36,90
Lumines Remastered,PlayStation4,"June 26, 2018",80,5.4,EnhanceGames,"Puzzle,Matching",No Online Multiplayer,16,10
Gish,PC,"September 17, 2004",80,7.0,ChronicLogic,"Action,Platformer,Platformer,2D,2D",1-2 ,11,62
Arise: A Simple Story,XboxOne,"December 3, 2019",80,8.1,Piccolo,"Action,Adventure,General,3D,Third-Person",No Online Multiplayer,10,36
Downwell,PlayStation4,"May 24, 2016",80,7.2,Moppin,"Action,General",No info,14,46
Axiom Verge,PC,"May 14, 2015",80,7.7,TomHapp,"Action Adventure,Sci-Fi,Sci-Fi,General",No Online Multiplayer,11,111
