name,platform,r-date,score,user score,developer,genre,players,critics,users
Touhou Kobuto V: Burst Battle,Switch,"October 10, 2017",38,5.1,CUBETYPE,"Action,Fighting,3D",2 ,7,19
Randall,PlayStation4,"June 6, 2017",38,2.5,WeTheForce,"Action,Platformer,2D",No info,10,10
Tenchu: Dark Secret,DS,"August 21, 2006",37,5.8,"FromSoftware,PolygonMagic","Action Adventure,Historic,General,Historic",2  Online,10,9
Napoleon Dynamite: The Game,PSP,"October 23, 2007",37,4.6,7Studios,"Action,Miscellaneous,Puzzle,General,General,Puzzle,Party / Minigame,General",2 ,14,7
Torino 2006 - The Official Video Game of the XX Olympic Winter Games,PC,"January 24, 2006",37,5.5,49Games,"Sports,Olympic Sports,Olympic Sports,Individual,Athletics",1-4 ,11,10
Pocket Pool,PSP,"April 18, 2007",37,tbd,ConspiracyEntertainment,"Sports,Miscellaneous,Parlor,Individual,Billiards,Billiards",1-2 ,19,0
Speed Zone,Wii,"August 18, 2009",37,3.8,AwesomePlayLtd.,"Driving,Racing,Arcade,Futuristic,Futuristic",No info,14,11
TMNT,PSP,"March 20, 2007",37,4.3,UbisoftMontreal,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",1-2 ,7,16
Aqua Teen Hunger Force Zombie Ninja Pro-Am,PlayStation2,"November 5, 2007",37,5.8,CreatStudios,"Action,General",1-2 ,19,12
Shifters,PlayStation2,"June 17, 2002",37,5.9,3DO,"Action Adventure,Fantasy",1 Player,12,9
Legend of the Dragon,Wii,"May 1, 2007",37,4.8,NekoEntertainment,"Action,Fighting,Fighting,3D,3D",1-2 ,14,5
Quantum Theory,Xbox360,"September 28, 2010",37,3.6,Tecmo,"Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade",10  Online,39,42
Duke Nukem: Land of the Babes,PlayStation,"September 19, 2000",37,6.9,n-Space,"Action,Shooter,Third-Person,Sci-Fi",1-2 ,7,34
Fight Club,Xbox,"November 16, 2004",37,4.9,GenuineGames,"Action,Fighting,3D",2  Online,29,12
Agony,PlayStation4,"May 29, 2018",37,4.6,MadmindStudio,"Action Adventure,General,Survival",No Online Multiplayer,17,153
Crash Boom Bang!,DS,"October 10, 2006",37,4.3,DimpsCorporation,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,14,58
Gauntlet: Dark Legacy,GameBoyAdvance,"November 25, 2002",37,tbd,PocketStudios,"Action,Beat-'Em-Up",1 Player,12,0
Hour of Victory,Xbox360,"June 25, 2007",37,3.1,Nfusion,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",12  Online,33,47
Blackwater,Xbox360,"October 25, 2011",37,4.5,ZombieStudios,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,12,16
NFL Blitz 20-02,GameBoyAdvance,"September 17, 2001",37,tbd,OutLookEntertainment,"Sports,Traditional,Football,Arcade",No info,9,0
Left Alive,PlayStation4,"March 5, 2019",37,8.2,"SquareEnix,ilinxinc.","Action Adventure,General",No Online Multiplayer,39,1621
Defender,GameBoyAdvance,"November 3, 2002",37,tbd,OutLookEntertainment,"Action,Shooter,Scrolling",1-2 ,12,0
Rocky and Bullwinkle,Xbox360,"April 16, 2008",37,4.4,ZenStudios,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,16,9
Underworld Ascendant,PC,"November 15, 2018",37,2.1,OtherSideEntertainment,"Role-Playing,General",No Online Multiplayer,19,47
Wonder World Amusement Park,Wii,"July 8, 2008",37,4.5,CoyoteConsole,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,9,4
Ready 2 Rumble Revolution,Wii,"March 17, 2009",37,4.4,10tacleStudios,"Sports,Traditional,Individual,Boxing,Boxing,Combat,Boxing / Martial Arts",1-2 ,31,5
Mike Tyson Heavyweight Boxing,Xbox,"July 17, 2002",37,tbd,AtomicPlanetEntertainment,"Sports,Traditional,Boxing",1-2 ,13,0
Crystal Rift,PlayStation4,"November 29, 2016",37,6.6,PsytecGamesLtd,"Role-Playing,Western-Style",No info,10,13
Traitors Gate 2,PC,"November 2, 2003",37,3.8,258ProductionsAB,"Adventure,3D,Modern,Third-Person",1 Player,14,10
Frogger 2,Xbox360,"June 11, 2008",37,5.8,"Voltex,Inc.","Action,General,General",4  Online,12,10
Escape from Bug Island,Wii,"July 25, 2007",37,5.3,Spike,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,13,27
Tamagotchi Party On!,Wii,"May 29, 2007",37,4.0,h.a.n.d.Inc.,"Miscellaneous,Party,Party,Party / Minigame",No Online Multiplayer,11,7
3D Classics: Urban Champion,3DS,"August 18, 2011",37,5.5,Arika,"Action,Fighting,Fighting,2D,2D",No info,7,23
Lucha Fury,Xbox360,"June 22, 2011",37,5.9,PunchersImpact,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,17,7
Fluster Cluck,PlayStation4,"October 21, 2014",37,4.1,LOOTEntertainment,"Action,General",No info,10,27
Combat Medic: Special Ops,PC,"April 30, 2002",37,4.8,LegacyInteractive,"Action Adventure,Modern,General,Modern",1 Player,7,5
Past Cure,PlayStation4,"February 23, 2018",37,4.7,Phantom8,"Action,Action Adventure,General,Survival",No Online Multiplayer,22,52
Dead Space Ignition,PlayStation3,"October 12, 2010",36,3.9,SumoDigital,"Miscellaneous,Puzzle,Action,Shooter,Puzzle,Puzzle,Third-Person,General,Action,Sci-Fi",No info,19,27
Pimp My Ride,PlayStation2,"November 21, 2006",36,4.4,Eutechnyx,"Strategy,General",1 Player,9,20
