name,platform,r-date,score,user score,developer,genre,players,critics,users
Where the Heart Leads,PlayStation5,"July 13, 2021",71,tbd,ArmatureStudio,"Adventure,General",No Online Multiplayer,13,0
Beyond Blue,XboxOne,"June 11, 2020",71,6.8,E-LineMedia,"Simulation,Adventure,General,3D,Third-Person",No Online Multiplayer,14,11
Leisure Suit Larry: Wet Dreams Don't Dry,PlayStation4,"June 19, 2019",71,7.0,CrazyBunch,"Adventure,Point-and-Click",No Online Multiplayer,7,24
Earth Atlantis,Switch,"October 5, 2017",71,6.9,PixelPerfex,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,12,18
Zeit Squared,Xbox360,"January 12, 2011",71,5.8,BrightsideGames,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1-6 ,20,4
Retro City Rampage,PC,"October 9, 2012",71,7.6,VblankEntertainmentInc.,"Action Adventure,Adventure,3D,Open-World,Modern,Third-Person,Modern",No info,25,95
Cozy Grove,Switch,"April 8, 2021",71,7.8,SpryFox,"Adventure,General",No Online Multiplayer,22,13
Runbow,PlayStation4,"July 3, 2018",71,5.1,13AMGames,"Action,Platformer,2D",Up to 9 ,7,7
The Fall of the Dungeon Guardians,PC,"November 6, 2015",71,6.8,ManaGames,"Role-Playing,Western-Style",No Online Multiplayer,7,32
Asura's Wrath,PlayStation3,"February 21, 2012",71,7.5,CyberConnect2,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,39,220
SBK-09 Superbike World Championship,PlayStation3,"June 18, 2010",71,7.4,MilestoneS.r.l,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",Up to 8 ,10,9
Song of the Deep,PC,"July 12, 2016",71,7.1,InsomniacGames,"Action Adventure,General",No Online Multiplayer,14,30
Call of Duty: Advanced Warfare - Supremacy,XboxOne,"June 2, 2015",71,5.9,No info,"Action,Shooter,First-Person,Arcade",No info,11,14
Lords of the Fallen,XboxOne,"October 28, 2014",71,6.6,"CityInteractive,Deck13","Role-Playing,Action RPG,Action RPG",No Online Multiplayer,13,184
Toukiden: The Age of Demons,PlayStationVita,"February 11, 2014",71,8.0,OmegaForce,"General,Action,General",Up to 4 ,44,137
The Escapists,PlayStation4,"June 2, 2015",71,6.2,MouldyToofStudios,"Action,General",No info,21,33
Mantis Burn Racing,PlayStation4,"October 12, 2016",71,6.9,VooFooStudios,"Racing,Arcade,Automobile",No info,7,27
Fenix Furia,PlayStation4,"June 7, 2016",71,5.6,GreenLavaStudios,"Action,Platformer,2D",No info,8,5
The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,PC,"April 25, 2017",71,6.2,TelltaleGames,"Adventure,Point-and-Click",No info,30,51
