name,platform,r-date,score,user score,developer,genre,players,critics,users
Outer Wilds,XboxOne,"May 30, 2019",85,7.9,"MobiusDigital,LLC","Action Adventure,Open-World",No Online Multiplayer,17,187
Trine 2,PlayStation3,"December 20, 2011",85,7.2,"Frozenbyte,Inc.","Action,Platformer,Platformer,2D,2D",Up to 3 ,15,79
inFamous,PlayStation3,"May 26, 2009",85,8.3,SuckerPunch,"Action Adventure,Modern,Sci-Fi,Sci-Fi,Open-World",No Online Multiplayer,98,1440
Desperados III,XboxOne,"June 16, 2020",85,7.1,MimimiProductions,"Strategy,Real-Time,Tactics",No Online Multiplayer,13,46
Final Fantasy X / X-2 HD Remaster,Switch,"April 16, 2019",85,7.6,SquareEnix,"Miscellaneous,Compilation",No Online Multiplayer,27,123
"Papers, Please",PC,"August 8, 2013",85,8.5,LucasPope,"Adventure,General,General",No Online Multiplayer,40,1481
DOOM,PC,"May 13, 2016",85,8.5,idSoftware,"Sci-Fi,Action,Shooter,First-Person,Third-Person,Arcade",Up to 12 ,44,3306
DiRT 4,PlayStation4,"June 6, 2017",85,7.5,Codemasters,"Racing,Simulation,Automobile",Up to 8 ,44,176
Space Invaders Extreme,DS,"June 17, 2008",85,7.9,TaitoCorporation,"Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Vertical",2  Online,41,20
Tiger Woods PGA Tour 12: The Masters,Wii,"March 29, 2011",85,6.6,ElectronicArts,"Sports,Traditional,Individual,Golf,Sim,Sim",No info,14,10
Radiant Historia: Perfect Chronology,3DS,"February 13, 2018",85,8.5,Atlus,"Role-Playing,Japanese-Style",No Online Multiplayer,44,87
Death's Door,PC,"July 20, 2021",85,7.7,AcidNerve,"Action Adventure,General",No Online Multiplayer,55,137
Star Wars: The Old Republic,PC,"December 20, 2011",85,6.0,"LucasArts,BioWare","Sci-Fi,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi",Massively Multiplayer,73,2820
Skate,PlayStation3,"September 24, 2007",85,8.1,EABlackBox,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",Up to 4 ,31,73
Mario + Rabbids: Kingdom Battle,Switch,"August 29, 2017",85,8.4,"Ubisoft,UbisoftParis,UbisoftMilan","Action,General,Strategy,Turn-Based,Tactics",No Online Multiplayer,104,1174
Far Cry 2,Xbox360,"October 21, 2008",85,6.7,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 16 ,75,336
Crash Bandicoot 4: It's About Time,PlayStation4,"October 2, 2020",85,8.1,ToysforBob,"Action,Platformer,3D",No Online Multiplayer,95,687
Disgaea 4 Complete+,Switch,"October 29, 2019",85,7.2,NipponIchiSoftware,"Strategy,Turn-Based,Tactics",No Online Multiplayer,9,28
428: Shibuya Scramble,PlayStation4,"September 4, 2018",85,7.7,SpikeChunsoft,"Action Adventure,Adventure,General,Visual Novel",No Online Multiplayer,19,29
Enter The Gungeon,XboxOne,"April 5, 2017",85,7.9,DodgeRoll,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",No info,11,31
Gone Home: Console Edition,PlayStation4,"January 12, 2016",85,4.6,"TheFullbrightCompany,MidnightCity","Adventure,3D,First-Person",No info,11,484
Ratchet & Clank: Size Matters,PSP,"February 13, 2007",85,8.1,HighImpactGames,"Action,Shooter,Platformer,Shooter,Third-Person,3D,Sci-Fi,Sci-Fi,Arcade",Up to 4 ,50,176
FIFA 07 Soccer,Xbox,"October 3, 2006",85,8.1,EASports,"Sports,Traditional,Soccer,Sim",4  Online,23,15
Fight Night 2004,PlayStation2,"April 5, 2004",85,8.7,EASports,"Sports,Traditional,Boxing",1-2 ,43,27
Anarchy Online: Shadowlands,PC,"September 8, 2003",85,8.4,Funcom,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",Massively Multiplayer,15,24
Dark Age of Camelot: Shrouded Isles,PC,"December 2, 2002",85,7.4,MythicEntertainment,"Role-Playing,Massively Multiplayer Online,Fantasy,Fantasy",Massively Multiplayer,10,21
NASCAR: Dirt to Daytona,GameCube,"November 27, 2002",85,7.7,MonsterGamesInc.,"Driving,Racing,Stock Car",1-4 ,8,7
Dave Mirra Freestyle BMX 2,GameBoyAdvance,"November 25, 2001",85,8.0,Full-Fat,"Sports,Alternative,Biking",1-2 ,7,5
NFL Blitz 2000,Nintendo64,"July 31, 1999",85,7.7,Midway,"Sports,Traditional,Football,Arcade",1-4 ,14,20
Obsidian,PC,"December 31, 1996",85,7.1,RocketScienceGames,"Adventure,General,General",1 Player,9,16
Battlefield: Bad Company,PlayStation3,"June 23, 2008",84,8.1,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 24 ,50,248
Mario Golf: Advance Tour,GameBoyAdvance,"June 22, 2004",84,8.8,CamelotSoftwarePlanning,"Sports,Traditional,Golf,Sim",1-5 ,38,18
Call of Duty: World at War,Xbox360,"November 10, 2008",84,7.6,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 18 ,84,685
DiRT Rally 2.0,PC,"February 26, 2019",84,4.9,Codemasters,"Racing,Simulation,Automobile",Up to 8 ,22,135
"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,"March 10, 2010",84,8.6,Relic,"Strategy,Real-Time,Fantasy,General,Fantasy",No info,50,314
The Walking Dead: Episode 2 - Starved for Help,PC,"June 29, 2012",84,8.5,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",No info,25,398
Saints Row: The Third,PC,"November 14, 2011",84,8.1,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",2 ,22,1587
Bomberman Live,Xbox360,"July 18, 2007",84,8.0,BackboneEntertainment,"Miscellaneous,Puzzle,Action,General,Puzzle,Action",8  Online,30,29
Ni no Kuni II: Revenant Kingdom,PlayStation4,"March 23, 2018",84,7.5,Level5,"Action RPG,Role-Playing,Japanese-Style",No Online Multiplayer,84,845
Project CARS 2,XboxOne,"September 22, 2017",84,5.6,"BandaiNamcoGames,SlightlyMadStudios","Racing,Simulation,Automobile",No info,22,74
Statik,PlayStation4,"April 24, 2017",84,7.8,TarsierStudios,"Adventure,3D,First-Person",No info,18,60
Fallout: New Vegas,PC,"October 19, 2010",84,8.8,ObsidianEntertainment,"Role-Playing,Action RPG,First-Person,First-Person,Western-Style",No Online Multiplayer,39,4901
Keep Talking and Nobody Explodes,Switch,"August 16, 2018",84,8.0,SteelCrateGames,"Adventure,3D,First-Person",Up to 4 ,10,12
Shantae: Half-Genie Hero - Ultimate Edition,Switch,"May 8, 2018",84,8.2,WayForward,"Action,Platformer,2D",No Online Multiplayer,11,83
Valkyria Chronicles Remastered,PlayStation4,"May 17, 2016",84,8.2,Sega,"Strategy,Turn-Based,Tactics",No Online Multiplayer,58,234
Crash Team Racing: Nitro-Fueled,XboxOne,"June 21, 2019",84,6.2,Beenox,"Racing,Arcade,Automobile",Up to 8 ,18,174
F1 2018,PlayStation4,"August 24, 2018",84,7.8,Codemasters,"Racing,Simulation,Automobile",Up to 20 ,41,94
Assassin's Creed Valhalla,PlayStation5,"November 12, 2020",84,7.7,UbisoftMontreal,"Action Adventure,Open-World",No Online Multiplayer,8,1207
Peggle: Dual Shot,DS,"February 27, 2009",84,7.8,QEntertainment,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1-2 ,17,23
Hitman 3,PlayStation4,"January 20, 2021",84,8.0,IoInteractive,"Action Adventure,General",No Online Multiplayer,10,165
Disgaea: Hour of Darkness,PlayStation2,"August 27, 2003",84,8.7,NipponIchiSoftware,"Strategy,Turn-Based,Fantasy",1 Player,42,91
Kingdom Hearts HD I.5 + II.5 Remix,PlayStation4,"March 28, 2017",84,8.9,SquareEnix,"Miscellaneous,Compilation",No Online Multiplayer,35,586
Tiger Woods PGA Tour 11,Wii,"June 8, 2010",84,7.6,EASports,"Sports,Traditional,Individual,Golf,Sim,Sim",No info,29,27
Devil May Cry 5: Special Edition,XboxSeriesX,"November 10, 2020",84,7.7,Capcom,"Action Adventure,General",Up to 3 ,11,59
The Movies,PC,"November 8, 2005",84,8.2,LionheadStudios,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,62,177
Persona 4 Arena Ultimax,PlayStation3,"September 30, 2014",84,5.2,ArcSystemWorks,"Action,Fighting,2D",Up to 3 ,38,281
Crysis 2,Xbox360,"March 22, 2011",84,7.6,Crytek,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 12 ,72,571
Virtua Tennis: World Tour,PSP,"October 7, 2005",84,8.2,SumoDigital,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,38,54
Rare Replay,XboxOne,"August 4, 2015",84,8.0,"RareLtd.,CodeMysticsInc.","Miscellaneous,Compilation",Up to 32 ,75,372
Lonely Mountains: Downhill,Switch,"May 7, 2020",84,7.4,MegagonIndustries,"Sports,Individual,Biking",No Online Multiplayer,17,48
Hitman 3,PlayStation5,"January 20, 2021",84,8.0,IoInteractive,"Action Adventure,General",No Online Multiplayer,35,222
Mercenaries,PlayStation2,"January 10, 2005",84,8.7,PandemicStudios,"Action Adventure,Modern",1 Player,44,99
Neverwinter Nights: Hordes of the Underdark,PC,"December 2, 2003",84,8.4,BioWare,"Role-Playing,PC-style RPG,PC-style RPG,Western-Style",1-16 ,24,130
Max Payne 2: The Fall of Max Payne,Xbox,"November 25, 2003",84,8.4,RemedyEntertainment,"Action,Shooter,Third-Person,Modern",1 Player,34,67
FIFA Soccer 2004,PlayStation2,"November 4, 2003",84,6.4,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,20,84
Command & Conquer: Generals,PC,"February 10, 2003",84,8.4,EAPacific,"Strategy,Real-Time,Modern,General,Modern",1-8 ,34,351
Sid Meier's SimGolf,PC,"January 23, 2002",84,7.6,FiraxisGames,"Strategy,Real-Time,Modern,General",1 Player,25,24
Quake III Revolution,PlayStation2,"March 26, 2001",84,7.8,BullfrogProductions,"Action,Shooter,First-Person,Sci-Fi",1-4 ,18,16
Street Fighter III: Double Impact,Dreamcast,"June 19, 2000",84,8.5,Capcom,"Action,Fighting,2D",1-2 ,19,22
Tom Clancy's Ghost Recon Advanced Warfighter 2,PlayStation3,"August 23, 2007",84,7.6,"RedStormEntertainment,UbisoftParis","Action,Shooter,Shooter,First-Person,Third-Person,Tactical,Modern,Modern",16  Online,29,51
Middle-earth: Shadow of Mordor,PC,"September 30, 2014",84,7.9,MonolithProductions,"Fantasy,Action Adventure,Fantasy,Open-World",No Online Multiplayer,17,2200
Middle-earth: Shadow of Mordor,PlayStation4,"September 30, 2014",84,8.0,MonolithProductions,"Fantasy,Action Adventure,Fantasy,Open-World",No Online Multiplayer,85,2519
SpaceChem,PC,"March 2, 2011",84,8.4,ZachtronicsIndustries,"Miscellaneous,Puzzle,General,Puzzle,General",No Online Multiplayer,13,173
