name,platform,r-date,score,user score,developer,genre,players,critics,users
Gear.Club Unlimited 2,Switch,"December 4, 2018",57,5.6,EdenGamesMobile,"Racing,Simulation,Automobile",No Online Multiplayer,23,23
Fossil Fighters: Frontier,3DS,"March 20, 2015",57,4.9,"REDEntertainment,SpikeChunsoft","Role-Playing,General,Trainer",2 ,25,29
Genesis Rising: The Universal Crusade,PC,"March 20, 2007",57,5.5,MetamorfStudios,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",12  Online,34,28
The Bunker,PC,"September 20, 2016",57,5.8,"SlendyInteractive,SplendyGames","Action,Adventure,General,Point-and-Click",No Online Multiplayer,7,41
ZHEROS,XboxOne,"January 15, 2016",57,4.4,RimlightStudios,"Action,Beat-'Em-Up,3D",No info,13,38
Onechanbara Z2: Chaos,PlayStation4,"July 21, 2015",57,6.9,"Tamsoft,D3Publisher","Action Adventure,Survival",No Online Multiplayer,40,87
Final Exam,Xbox360,"November 8, 2013",57,7.2,MightyRocketStudio,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,7,6
Art of Murder: Cards of Destiny,PC,"February 23, 2010",57,5.5,CityInteractive,"Adventure,General,General",No Online Multiplayer,14,10
DreamWorks Shrek the Third,PSP,"May 15, 2007",57,3.9,AmazeEntertainment,"Action,General,General",1-2 ,8,10
Carmen Sandiego: The Secret of the Stolen Drums,GameCube,"September 13, 2004",57,7.8,ArtificialMindandMovement,"Action Adventure,Modern",1 Player,9,4
World War II Online: Blitzkrieg,PC,"June 4, 2001",57,7.1,CorneredRat,"Action,Shooter,First-Person,Historic",No info,11,8
Merchant Prince II,PC,"April 30, 2001",57,tbd,"HolisticDesign,Inc.","Strategy,General,General",1-4 ,10,0
Robotech: Invasion,PlayStation2,"October 5, 2004",57,7.3,ViciousCycle,"Action,Shooter,First-Person,Sci-Fi",8  Online,33,4
Dynasty Warriors Vol. 2,PSP,"October 24, 2006",57,8.6,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",Up to 4 ,28,13
Randal's Monday,PC,"November 12, 2014",57,6.8,NexusGameStudio,"Adventure,General,Point-and-Click",No Online Multiplayer,30,62
Armikrog,PC,"September 30, 2015",57,5.1,PencilTestStudios,"General,Adventure,Point-and-Click",No Online Multiplayer,39,85
Double Dragon,Xbox360,"May 9, 2007",57,6.3,Razorworks,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",2  Online,12,12
Blazing Angels: Squadrons of WWII,Wii,"March 20, 2007",57,6.8,Ubisoft,"Simulation,Flight,WWII,WWII,Combat",No Online Multiplayer,11,31
Breach,Xbox360,"January 26, 2011",57,4.4,AtomicGames,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1 Player,46,11
Michael Jackson The Experience HD,PlayStationVita,"February 15, 2012",57,6.5,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing,Dancing",No info,27,24
The Legend of Spyro: Dawn of the Dragon,DS,"October 21, 2008",57,5.7,EtrangesLibellules,"Action,Platformer,Platformer,3D,3D",No info,9,16
EyePet,PSP,"November 2, 2010",57,tbd,SCEELondonStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No Online Multiplayer,19,0
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,"November 13, 2006",57,5.7,BlitzGames,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,16,10
FIFA Soccer 13,PlayStationVita,"September 25, 2012",57,4.1,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",2 ,9,91
Dead Space 2: Severed,Xbox360,"March 1, 2011",57,6.6,VisceralGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,15,28
Nether,PC,"June 5, 2014",57,4.6,"PhosphorGamesStudio,LLC","Sci-Fi,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi",No info,7,122
ESPN NFL PrimeTime 2002,Xbox,"January 22, 2002",57,tbd,FarsightTechnologies,"Sports,Traditional,Football,Sim",1-4 ,10,0
Tomb Raider: Chronicles,PC,"November 21, 2000",57,7.0,CoreDesignLtd.,"Action Adventure,Modern,Modern,Linear",No Online Multiplayer,15,68
Sydney 2000,PlayStation,"July 31, 2000",57,tbd,AttentionToDetail,"Sports,Olympic Sports",1-2 ,10,0
The First Templar,PC,"May 12, 2011",57,6.0,"Haemimont,HaemimontGames","Action Adventure,Adventure,General,Historic,General,Historic",1 Player,19,75
Astro Bears Party,Switch,"September 28, 2017",57,6.7,QubicGames,"Action,General",Online Multiplayer,8,38
