name,platform,r-date,score,user score,developer,genre,players,critics,users
Marvel Heroes Omega,XboxOne,"June 30, 2017",68,7.4,Gazillion,"Role-Playing,Massively Multiplayer",No info,8,14
Dillon's Rolling Western: The Last Ranger,3DS,"April 11, 2013",68,7.0,Vanpool,"Action,General,General",No Online Multiplayer,18,20
The Experiment,PC,"February 5, 2008",68,5.4,LexisNumerique,"Adventure,General,General",1 Player,18,15
Sigma Star Saga,GameBoyAdvance,"August 16, 2005",68,8.6,WayForward,"Role-Playing,Action RPG",1 Player,34,9
Othercide,XboxOne,"July 28, 2020",68,5.6,LightbulbCrew,"Strategy,Turn-Based,Tactics",No Online Multiplayer,8,11
Daymare: 1998,XboxOne,"April 28, 2020",68,7.3,InvaderStudios,"Action Adventure,Survival",No Online Multiplayer,8,36
Seeking Dawn,PC,"July 12, 2018",68,7.2,"MultiverseGames,Multiverse","Action Adventure,General",Online Multiplayer,8,6
Disney's Chicken Little,Xbox,"October 18, 2005",68,tbd,AvalancheSoftware,"Action,Platformer,3D",No info,15,0
Advent Rising,Xbox,"May 31, 2005",68,7.5,GlyphXGames,"Action Adventure,Sci-Fi",1 Player,50,68
Mount & Blade: With Fire & Sword,PC,"May 3, 2011",68,6.9,TaleworldsEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Western-Style,Fantasy",Up to 64 ,24,240
Puddle,Xbox360,"January 25, 2012",68,6.9,NekoEntertainment,"Miscellaneous,Puzzle,Action,Puzzle,Logic,Logic",1 Player,21,7
Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,PlayStation4,"July 11, 2017",68,5.1,TelltaleGames,"Adventure,Point-and-Click",No info,10,39
Outlast 2,PlayStation4,"April 24, 2017",68,7.0,RedBarrels,"Action Adventure,Survival",No Online Multiplayer,41,305
Genital Jousting,PC,"January 18, 2018",68,8.4,FreeLives,"Miscellaneous,Party / Minigame",Online Multiplayer,15,67
Armored Core V,Xbox360,"March 20, 2012",68,7.1,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",Up to 20 ,37,39
The Witcher Adventure Game,PC,"November 27, 2014",68,6.0,CanExplode,"Miscellaneous,Adventure,General,Board / Card Game",No info,21,84
Schizoid,Xbox360,"July 9, 2008",68,7.8,TorpexGamesLLC,"Action,General,General",2  Online,20,16
FLOCK!,Xbox360,"April 8, 2009",68,5.6,ProperGames,"Miscellaneous,Puzzle,Action,Puzzle,General,General",1-2 ,30,7
Mafia III,PlayStation4,"October 7, 2016",68,5.3,Hangar13,"Action Adventure,Open-World",No Online Multiplayer,67,1856
Strikers Edge,PlayStation4,"January 30, 2018",68,6.0,FunPunchGames,"Action,Shooter,Shoot-'Em-Up,Top-Down",Up to 4 ,15,7
TouchMaster 3,DS,"October 23, 2009",68,tbd,HijinxStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,7,0
Tron 2.0: Killer App,GameBoyAdvance,"October 20, 2004",68,tbd,DigitalEclipse,"Action Adventure,Sci-Fi",1-4 ,16,0
Squad Assault: West Front,PC,"November 2, 2003",68,tbd,FreedomLLC,"Strategy,Real-Time,Military,General",1-2 ,15,0
WWE Raw 2,Xbox,"September 16, 2003",68,7.4,Anchor(Legacy),"Action,Fighting,Wrestling",1-4 ,26,29
Grandia Xtreme,PlayStation2,"September 30, 2002",68,7.6,GameArts,"Role-Playing,Console-style RPG",1 Player,16,19
Sudden Strike II,PC,"September 26, 2002",68,8.0,Fireglow,"Strategy,Real-Time,Historic,General,Historic",1-8 ,10,29
Capcom vs. SNK 2 EO,GameCube,"September 23, 2002",68,8.6,Capcom,"Action,Fighting,2D",1-2 ,20,28
WWF Raw,Xbox,"February 11, 2002",68,6.1,Anchor(Legacy),"Action,Fighting,Wrestling",1-4 ,33,16
