name,platform,r-date,score,user score,developer,genre,players,critics,users
Ryse: Son of Rome,PC,"October 10, 2014",61,6.8,Crytek,"Action Adventure,General,Fantasy,Linear",No info,27,740
Cyberpunk 2077,XboxOne,"December 10, 2020",61,5.0,"CDProjektRedStudio,CDProjekt","Role-Playing,Action RPG",No Online Multiplayer,16,4143
Monster Energy Supercross - The Official Videogame 4,XboxSeriesX,"March 11, 2021",61,5.5,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 16 ,8,6
J-Stars Victory Vs+,PlayStation4,"June 30, 2015",61,6.4,"BandaiNamcoGames,SpikeChunsoft","Action,Fighting,3D",Up to 4 ,40,108
Spy Fiction,PlayStation2,"August 31, 2004",61,7.7,AccessGames,"Action Adventure,Modern",1 Player,33,7
One Must Fall: Battlegrounds,PC,"December 19, 2003",61,7.1,DiversionsEntertainment,"Action,Fighting,Fighting,3D,3D",1-16 ,19,17
Rugby 2004,PlayStation2,"September 16, 2003",61,6.8,HBStudiosMultimedia,"Sports,Alternative,Rugby",1-4 ,13,65
Motor Trend presents Lotus Challenge,Xbox,"April 30, 2003",61,tbd,KujuEntertainment,"Driving,Racing,GT / Street",1-2 ,9,0
Disney's Donald Duck: Goin' Quackers,GameCube,"March 25, 2002",61,3.4,UbisoftMontreal,"Action,Platformer,3D",1 Player,7,5
BCT Commander,PC,"February 23, 2002",61,tbd,ProSim,"Strategy,Real-Time,Wargame,Real-Time,General",1-2 ,10,0
Championship Surfer,Dreamcast,"December 11, 2000",61,8.2,KromeStudios,"Sports,Alternative,Surfing",No info,9,5
Moon Diver,Xbox360,"May 4, 2011",61,6.0,FeelPlus,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,21,4
Shadow Ops: Red Mercury,PC,"September 21, 2004",61,5.6,ZombieStudios,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",1-32 ,16,14
Georifters,Switch,"September 18, 2020",61,tbd,BusyToaster,"Action,General,Platformer,2D",No Online Multiplayer,9,0
Dead Rising: Chop Till You Drop,Wii,"February 24, 2009",61,6.4,TOSE,"Action Adventure,Horror,Horror,Survival,Open-World",No Online Multiplayer,30,39
Ghost in the Shell: Stand Alone Complex,PSP,"October 26, 2005",61,7.9,G-Artists,"Action,Shooter,Shooter,First-Person,Third-Person,Sci-Fi,Sci-Fi,Sci-Fi,Arcade",1-6 ,23,18
Star Wars: The Force Unleashed II,Xbox360,"October 26, 2010",61,5.9,LucasArts,"Action,General,General",No Online Multiplayer,59,248
GoldenEye: Rogue Agent,Xbox,"November 22, 2004",61,6.9,EALA,"Action,Shooter,First-Person,Modern",8  Online,55,23
Fun! Fun! Minigolf TOUCH!,3DS,"March 8, 2012",61,7.7,Shin'en,"Sports,Traditional,Individual,Golf,Arcade,Arcade",No Online Multiplayer,11,11
Fast Striker,PlayStation4,"October 16, 2018",61,tbd,NG:DEV.TEAM,"Action,Shooter,Shoot-'Em-Up,Vertical",No Online Multiplayer,7,0
Deadpool,PlayStation3,"June 25, 2013",61,7.2,HighMoonStudios,"Fighting,3D,Action,Action Adventure,Beat-'Em-Up,Shooter,Beat-'Em-Up,Linear,Third-Person,3D,Arcade",No Online Multiplayer,27,239
PowerUp Heroes,Xbox360,"October 18, 2011",61,6.9,Ubisoft,"Action,Fighting,Fighting,3D,3D",No info,13,11
Transformers: Revenge of the Fallen,Xbox360,"June 23, 2009",61,7.4,"Luxoflux,Inc.","Action,Adventure,Shooter,Beat-'Em-Up,Sci-Fi,Sci-Fi,Third-Person,3D,Arcade",Up to 8 ,65,43
Bus Driver,PC,"March 22, 2007",61,7.1,SCSSoftware,"Simulation,General,General,Vehicle,Civilian",1 Player,10,35
F1 Race Stars,PlayStation3,"November 13, 2012",61,6.0,Codemasters,"Driving,Racing,Arcade,Formula One,Formula One,Automobile",Up to 12 ,27,42
