name,platform,r-date,score,user score,developer,genre,players,critics,users
Freestyle Street Soccer,Xbox,"March 25, 2004",40,tbd,SiliconDreams,"Sports,Traditional,Soccer,Arcade",1-4 ,10,0
Dragon Ball Z: Taiketsu,GameBoyAdvance,"November 24, 2003",40,6.0,WebfootTechnologies,"Action,Fighting,2D",1-2 ,23,28
Tamarin,PlayStation4,"September 10, 2020",40,6.8,ChameleonGames,"Action,Platformer,3D",No Online Multiplayer,16,14
Family Guy: Back to the Multiverse,PlayStation3,"November 20, 2012",40,6.2,HeavyIronStudios,"Action,General,Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,9,34
The Golden Compass,PlayStation3,"December 4, 2007",40,4.8,ShinyEntertainment,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,17,16
Scourge: Outbreak,Xbox360,"July 3, 2013",40,6.7,TragnarionStudios,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,19,54
MotionSports,Xbox360,"November 4, 2010",40,4.0,UbisoftMilan,"Sports,General,General",No Online Multiplayer,30,10
Looney Tunes: Acme Arsenal,Xbox360,"October 9, 2007",40,7.1,RedTribe,"Action,Action Adventure,Fantasy,Platformer,Fantasy,3D",2  Online,15,14
Real Steel,Xbox360,"October 12, 2011",40,6.9,Yuke's,"Action,Fighting,Fighting,3D,3D",1 Player,7,28
Soldier Elite,PC,"May 29, 2006",40,3.6,MetropolisSoftware,"Action Adventure,Sci-Fi,General",1 Player,10,10
Deep Black: Reloaded,PC,"April 18, 2012",39,3.8,Biart,"Action,Shooter,Shooter,Third-Person,Modern,Arcade",No info,20,39
Battle: Los Angeles,Xbox360,"March 11, 2011",39,4.6,SaberInteractive,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,22,25
Montague's Mount,PC,"October 9, 2013",39,5.0,PolypusherStudios,"Action Adventure,Horror,Horror",No info,21,40
Charlie and the Chocolate Factory,GameCube,"July 11, 2005",39,3.2,"HighVoltageSoftware,BackboneEntertainment","Action Adventure,Modern",1 Player,16,6
SuperPower,PC,"March 28, 2002",39,3.9,GolemLabs,"Strategy,Turn-Based,Wargame,Turn-Based,General",No info,7,11
The Cursed Crusade,Xbox360,"October 25, 2011",39,4.5,Kylotonn,"Action Adventure,Fantasy,General,Fantasy",2 ,27,31
Ultimate Beach Soccer,Xbox,"November 10, 2003",39,6.8,PamDevelopment,"Sports,Traditional,Soccer,Arcade",1-4 ,8,5
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,PlayStation2,"January 24, 2006",39,7.3,49Games,"Sports,Olympic Sports",1-4 ,25,14
Fantastic Four: Rise of the Silver Surfer,Wii,"June 15, 2007",39,5.9,7Studios,"Action,Action Adventure,General,General",1-4 ,16,15
