name,platform,r-date,score,user score,developer,genre,players,critics,users
Dawn of Discovery,PC,"June 17, 2009",82,8.8,"BlueByte,RelatedDesigns","Strategy,Real-Time,Historic,General,Historic",No Online Multiplayer,32,152
Pinball FX3,Switch,"December 12, 2017",82,7.8,ZenStudios,"Action,Pinball",No Online Multiplayer,18,52
Hitman 2,PC,"November 13, 2018",82,7.5,IoInteractive,"Action Adventure,General",2 ,22,371
Hot Shots Golf: Open Tee 2,PSP,"June 3, 2008",82,8.1,ClapHanz,"Sports,Traditional,Individual,Golf,Arcade,Arcade",1-8 ,42,14
Streets of Rage 4,XboxOne,"April 30, 2020",82,7.9,"BlitWorks,Lizardcube","Action,Beat-'Em-Up,2D",2 ,9,163
Outer Wilds,PlayStation4,"October 15, 2019",82,7.7,"MobiusDigital,LLC","Action Adventure,Open-World",No Online Multiplayer,8,179
SingStar (2008),PlayStation3,"May 20, 2008",82,6.1,SCEELondonStudio,"Action,Miscellaneous,Rhythm,Music,Music",1-8 ,48,16
The Sexy Brutale,XboxOne,"April 11, 2017",82,7.1,"AbstractionGames,TequilaWorks,CavalierGameStudios","Adventure,General",No info,13,14
FIFA 07 Soccer,PlayStation2,"October 3, 2006",82,7.8,TeamFusion,"Sports,Traditional,Soccer,Sim",4  Online,25,69
Child of Light,XboxOne,"April 30, 2014",82,7.7,UbisoftMontreal,"Action,General,General,Role-Playing,General",No info,32,274
L.A. Noire: The VR Case Files,PC,"December 15, 2017",82,6.5,RockstarGames,"Adventure,3D,First-Person",No Online Multiplayer,26,25
City of Villains,PC,"October 31, 2005",82,7.6,ParagonStudios,"Role-Playing,Massively Multiplayer Online,Modern,Modern",Massively Multiplayer,40,41
Cave Story 3D,3DS,"November 8, 2011",82,8.1,Nicalis,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,29,71
Life is Strange: True Colors,PC,"September 10, 2021",82,6.7,DeckNineGames,"Action Adventure,General",No info,24,158
Eastward,PC,"September 16, 2021",82,7.1,Pixpil,"Role-Playing,General",No Online Multiplayer,33,63
The Banner Saga 2,PC,"April 19, 2016",82,8.3,Stoic,"Role-Playing,General,Strategy,Turn-Based,Tactics",No Online Multiplayer,60,188
Kaze and the Wild Masks,PC,"March 26, 2021",82,7.7,"VoxGameStudio,PixelHive","Action,General,Platformer,2D",No Online Multiplayer,8,38
The Wolf Among Us: Episode 2 - Smoke and Mirrors,PlayStation3,"February 4, 2014",82,8.1,TelltaleGames,"Action Adventure,Adventure,General,Fantasy,Point-and-Click",No info,9,87
LEGO Marvel Super Heroes,WiiU,"October 22, 2013",82,8.0,TTGames,"Action Adventure,Fantasy,General,Fantasy,Open-World",No Online Multiplayer,8,80
Kentucky Route Zero - Act II,PC,"May 31, 2013",82,7.6,CardboardComputer,"Adventure,General,General",No info,7,51
Minecraft: Xbox 360 Edition,Xbox360,"May 9, 2012",82,7.4,"4JStudios,MojangAB","Fantasy,Action Adventure,Adventure,3D,Sandbox,First-Person,Fantasy",Up to 8 ,63,559
MLB 07: The Show,PSP,"February 27, 2007",82,8.0,SCEASanDiegoStudios,"Sports,Traditional,Team,Baseball,Sim,Sim",2  Online,12,9
Dead Space: Extraction,Wii,"September 29, 2009",82,7.9,"EurocomEntertainmentSoftware,VisceralGames,Eurocom","Action,Action Adventure,Horror,Horror,Shooter,Light Gun",No Online Multiplayer,76,102
NBA 2K10,Xbox360,"October 6, 2009",82,7.5,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,46,35
Project CARS 2,PlayStation4,"September 22, 2017",82,6.0,"BandaiNamcoGames,SlightlyMadStudios","Racing,Simulation,Automobile",Up to 16 ,44,196
NBA Ballers,Xbox,"April 5, 2004",82,7.3,Midway,"Sports,Traditional,Basketball,Arcade",1-3 ,35,10
Shadow of the Tomb Raider,XboxOne,"September 12, 2018",82,7.3,EidosMontreal,"Action Adventure,General",2 ,56,528
Katamari Damacy REROLL,PlayStation4,"November 20, 2020",82,6.0,BandaiNamcoGames,"Action Adventure,General",No Online Multiplayer,21,16
Football Manager 2018,PC,"November 10, 2017",82,6.1,SportsInteractive,"Sports,Team,Football,Sim",Online Multiplayer,33,104
Resident Evil: Revelations,3DS,"February 7, 2012",82,8.5,Capcom,"Action Adventure,Horror,Horror,Survival",2 ,78,514
Tom Clancy's Splinter Cell: Blacklist,PC,"August 20, 2013",82,7.5,UbisoftToronto,"Action Adventure,Modern,General,Modern",No info,13,927
You Don't Know Jack,Xbox360,"February 8, 2011",82,7.9,"Jellyvision,IronGalaxyStudios","Miscellaneous,Trivia / Game Show,Trivia / Game Show",Up to 4 ,23,29
Gears Tactics,XboxSeriesX,"November 10, 2020",82,7.6,SplashDamage,"Strategy,Turn-Based,Tactics",No Online Multiplayer,14,96
