name,platform,r-date,score,user score,developer,genre,players,critics,users
Arthur and the Invisibles,PlayStation2,"January 9, 2007",66,6.3,EtrangesLibellules,"Action Adventure,Fantasy",1 Player,22,6
Winds & Leaves,PlayStation4,"July 27, 2021",66,tbd,Trebuchet,"Adventure,General,3D,First-Person",No Online Multiplayer,8,0
Fairy Tail,PC,"July 15, 2020",66,5.1,Gust,"Role-Playing,General",No Online Multiplayer,8,27
Night Call,Switch,"June 24, 2020",66,tbd,BlackMuffinStudio,"Adventure,General",No Online Multiplayer,7,0
American Fugitive,PC,"May 21, 2019",66,6.3,FallenTreeGames,"Action Adventure,Sandbox,Open-World",No Online Multiplayer,8,23
Vaporum,XboxOne,"April 10, 2019",66,7.3,MergeGames,"Role-Playing,Action RPG",No Online Multiplayer,8,6
Call of Cthulhu,XboxOne,"October 30, 2018",66,6.2,"Cyanide,CyanideStudios","Role-Playing,General",No Online Multiplayer,12,58
Through the Woods,XboxOne,"May 2, 2018",66,7.0,Antagonist,"Action Adventure,Survival",No Online Multiplayer,7,4
Titan Quest,XboxOne,"March 20, 2018",66,6.8,THQNordic,"Role-Playing,Action RPG",Up to 6 ,9,20
Infinite Minigolf,Switch,"August 3, 2017",66,6.0,ZenStudios,"Sports,Individual,Golf,Arcade",No info,7,23
MonsterBag,PlayStationVita,"April 7, 2015",66,7.3,IguanaBee,"Puzzle,Action,General",No info,10,42
The Last Tinker: City of Colors,PlayStation4,"August 19, 2014",66,6.2,LOOTEntertainment,"Action,Platformer,3D",No info,19,54
Strike Suit Infinity,PC,"April 30, 2013",66,7.0,BornReadyGames,"Action,General,General",No info,11,32
Puzzle Agent,PlayStation3,"April 19, 2011",66,5.0,TelltaleGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,7,7
Michael Jackson The Experience,PlayStation3,"April 12, 2011",66,8.1,UbisoftMontreal,"Action,Miscellaneous,Rhythm,General,Dancing,Dancing",1-4 ,11,25
DJ Star,DS,"November 10, 2009",66,tbd,GameLife,"Miscellaneous,Rhythm,Music,Music",No info,7,0
Octomania,Wii,"March 31, 2008",66,tbd,CompileHeart,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2  Online,9,0
The House of the Dead 2 & 3 Return,Wii,"March 11, 2008",66,7.6,Sega,"Action,Miscellaneous,Shooter,Compilation,Light Gun",1-2 ,36,43
The Sims 2: Castaway,DS,"October 22, 2007",66,4.1,FullFat,"Simulation,Miscellaneous,General,Virtual,Virtual Life",1 Player,8,9
Wanted: A Wild Western Adventure,PC,"October 3, 2004",66,6.9,"Revistonic,Revistronic","Action Adventure,Adventure,Historic,Historic,Point-and-Click",No Online Multiplayer,18,15
SSX Tricky,GameBoyAdvance,"October 31, 2002",66,tbd,VisualImpact,"Sports,Alternative,Snowboarding",1 Player,9,0
Crash Bandicoot: The Wrath of Cortex,PlayStation2,"October 29, 2001",66,7.2,Traveller'sTales,"Action,Platformer,3D",1 Player,22,295
The Bouncer,PlayStation2,"March 5, 2001",66,7.8,DreamFactory,"Action,Beat-'Em-Up",1-4 ,20,48
NASCAR 2001,PlayStation2,"November 6, 2000",66,6.5,EASports,"Driving,Racing,Stock Car",1-2 ,16,10
