name,platform,r-date,score,user score,developer,genre,players,critics,users
Train Fever,PC,"September 4, 2014",67,6.9,UrbanGames,"Simulation,Vehicle,Train",No info,23,92
Alien Shooter: Vengeance,PC,"February 16, 2007",67,7.9,SigmaTeam,"Action,General,General",6  Online,17,60
Fallout 4: Automatron,PC,"March 22, 2016",67,4.9,BethesdaGameStudios,"Role-Playing,Western-Style",No info,17,164
Penumbra: Requiem,PC,"August 27, 2008",67,5.9,FrictionalGames,"Action Adventure,Horror,Horror,Survival",No info,14,111
SOCOM 4: U.S. Navy SEALs,PlayStation3,"April 19, 2011",67,6.4,ZipperInteractive,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 32 ,64,131
Space Ark,Xbox360,"June 16, 2010",67,tbd,StrawdogStudios,"Action,General,General",1-2 ,12,0
WRC: FIA World Rally Championship,PSP,"April 18, 2006",67,7.8,Traveller'sTales,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",1-8 ,18,21
Deception IV: Blood Ties,PlayStationVita,"March 25, 2014",67,7.5,KoeiTecmoGames,"Action Adventure,Modern,Strategy,General",No info,19,62
NIER,Xbox360,"April 27, 2010",67,8.4,CaviaInc.,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,60,193
Assassin's Creed Chronicles: China,PC,"April 21, 2015",67,5.2,"ClimaxGroup,ClimaxStudios","Action Adventure,General,Linear",No Online Multiplayer,15,155
The UnderGarden,PC,"November 10, 2010",67,5.8,VitaminGStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,19,4
Say No! More,PC,"April 9, 2021",67,6.0,Fizbin,"Adventure,General",No Online Multiplayer,15,4
The Almost Gone,PC,"June 25, 2020",67,tbd,HappyVolcano,"Adventure,General",No Online Multiplayer,8,0
Sniper Ghost Warrior Contracts,XboxOne,"November 22, 2019",67,6.1,CIGames,"Action,Shooter,First-Person,Tactical",Up to 16 ,9,37
Riverbond,XboxOne,"June 9, 2019",67,5.7,Cococucumber,"Action,Action Adventure,General",No Online Multiplayer,9,15
Steel Rats,PlayStation4,"November 7, 2018",67,7.2,TateMultimedia,"Simulation,Vehicle,Combat",No Online Multiplayer,16,27
My Memory of Us,PlayStation4,"October 9, 2018",67,6.1,"CrunchingKoalas,JugglerGames","Action,Platformer,2D",No Online Multiplayer,7,11
TurnOn,PC,"June 1, 2016",67,5.1,BrainyStudioLLC,"Action,Platformer,2D",No Online Multiplayer,8,11
MXGP: The Official Motocross Videogame,PlayStation3,"November 18, 2014",67,6.8,MilestoneS.r.l,"Driving,Racing,Arcade,Motorcycle,Other,Motocross",Up to 12 ,14,13
Strength of the Sword 3,PlayStation3,"December 10, 2013",67,8.1,IventGames,"Fantasy,Action Adventure,General,Fantasy",No info,15,7
Xotic,PC,"September 16, 2011",67,7.5,WXP,"Action,Shooter,Shooter,First-Person,Sci-Fi,Fantasy,Arcade",No info,7,32
Fantasy Wars,PC,"November 8, 2007",67,8.1,"Ino-Co,1C:Ino-Co","Strategy,Turn-Based,Fantasy,Fantasy,Tactics",Up to 4 ,22,58
