name,platform,r-date,score,user score,developer,genre,players,critics,users
Time of Defiance,PC,"September 28, 2004",73,6.8,NicelyCrafted,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",Massively Multiplayer,17,4
Shadow Hearts,PlayStation2,"December 11, 2001",73,8.6,Sacnoth,"Role-Playing,Console-style RPG",1 Player,24,102
Dragon Ball Z: Budokai Tenkaichi 3,PlayStation2,"November 13, 2007",73,9.0,"Spike,NamcoBandaiGames","Action,Fighting,3D",1-2 ,24,378
Overwatch,Switch,"October 15, 2019",73,6.2,BlizzardEntertainment,"Action,Shooter,First-Person,Tactical",Up to 12 ,48,137
Star Wars Battlefront: Renegade Squadron,PSP,"October 9, 2007",73,7.8,Rebellion,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Up to 16 ,35,53
Super Robot Taisen OG Saga: Endless Frontier,DS,"April 29, 2009",73,8.3,MonolithSoft,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,22,27
Pinball Hall of Fame: The Gottlieb Collection,PSP,"December 6, 2005",73,8.0,FarsightStudios,"Action,Miscellaneous,Parlor,Pinball,Pinball",1-4 ,27,15
Pure Farming 2018,XboxOne,"March 13, 2018",73,7.0,Techland,"Simulation,Virtual,Career",No Online Multiplayer,9,5
Old Man's Journey,Switch,"February 20, 2018",73,6.4,BrokenRules,"Adventure,General",No Online Multiplayer,8,38
SpellForce 3,PC,"December 7, 2017",73,7.5,GrimloreGames,"Strategy,Real-Time,Tactics",Online Multiplayer,37,172
Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,XboxOne,"October 10, 2017",73,7.4,TelltaleGames,"Action,Adventure,General,3D,Third-Person",No Online Multiplayer,7,8
Mighty Switch Force! 2,3DS,"June 13, 2013",73,7.4,WayForward,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,17,31
Assetto Corsa,PlayStation4,"August 30, 2016",73,6.1,KunosSimulazioni,"Racing,Simulation,Automobile",Up to 16 ,35,107
Birds of Steel,PlayStation3,"March 13, 2012",73,8.0,GaijinEntertainment,"Simulation,Flight,WWII,WWII,Combat",Up to 16 ,27,22
Call of Duty: Modern Warfare - Mobilized,DS,"November 10, 2009",73,6.9,n-Space,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 6 ,28,34
Outriders,PC,"April 1, 2021",73,5.7,PeopleCanFly,"Action,Shooter,Third-Person,Arcade",Up to 3 ,32,437
Cars,PC,"June 6, 2006",73,7.7,Beenox,"Driving,Racing,Mission-based,Arcade,Mission-based,Automobile",No Online Multiplayer,12,30
Killer Instinct,XboxOne,"November 22, 2013",73,6.4,DoubleHelixGames,"Action,Fighting,Fighting,3D,2D,3D",2 ,51,647
Guitar Hero: Smash Hits,PlayStation3,"June 16, 2009",73,7.3,Beenox,"Action,Miscellaneous,Rhythm,Music,Music",No info,34,12
Disney Epic Mickey,Wii,"November 30, 2010",73,7.3,JunctionPoint,"Action,Adventure,General,Platformer,Platformer,3D,3D",No Online Multiplayer,78,162
Monster Prom: XXL,Switch,"May 21, 2020",73,tbd,BeautifulGlitch,"Adventure,General",No Online Multiplayer,11,0
SNK Gals' Fighters,Switch,"April 29, 2020",73,8.3,"SNK,CodeMysticsInc.,SNKCorporation","Action,Fighting,2D",No Online Multiplayer,15,6
112 Operator,PC,"April 23, 2020",73,7.4,JutsuGames,"Strategy,General",No Online Multiplayer,10,19
Just Dance 2016,WiiU,"October 20, 2015",73,6.9,Ubisoft,"Action,Rhythm,Dancing",No info,7,14
Chocobo's Mystery Dungeon: Every Buddy!,Switch,"March 20, 2019",73,7.4,SquareEnix,"General,Action RPG,Role-Playing,Roguelike",No Online Multiplayer,20,29
Jonah Lomu Rugby Challenge,Xbox360,"October 18, 2011",73,6.0,SidheInteractive,"Sports,Alternative,Team,Rugby,Rugby",Up to 8 ,14,8
Yesterday Origins,PlayStation4,"November 17, 2016",73,6.3,PenduloStudios,"Adventure,Point-and-Click",No Online Multiplayer,18,34
Small Arms,Xbox360,"November 22, 2006",73,7.3,GastronautStudios,"Action,Fighting,Fighting,2D,2D",4  Online,22,23
Star Wars: The Force Unleashed,Xbox360,"September 16, 2008",73,6.8,LucasArts,"Action,Action Adventure,General,General,Shooter,Linear,Third-Person,Arcade",No Online Multiplayer,74,489
Test Drive: Eve of Destruction,PlayStation2,"August 25, 2004",73,8.7,MonsterGamesInc.,"Driving,Demolition Derby",1-4 ,34,31
Earthlock,Switch,"March 8, 2018",73,6.6,"SnowCastleGames,CrossFunction","Role-Playing,General",No Online Multiplayer,13,27
Kona,PC,"March 10, 2016",73,7.2,Parabole,"Action Adventure,Adventure,General,3D,First-Person",No Online Multiplayer,11,58
The Sims 3 Seasons,PC,"November 13, 2012",73,7.4,TheSimsStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,12,58
