name,platform,r-date,score,user score,developer,genre,players,critics,users
Darkened Skye,GameCube,"November 16, 2002",61,7.0,BostonAnimation,"Action Adventure,Fantasy",1 Player,12,9
Silent Scope 3,PlayStation2,"October 15, 2002",61,tbd,KCET,"Action,Shooter,Rail",1 Player,12,0
Asemblance,PlayStation4,"June 21, 2016",61,5.3,NiloStudios,"Adventure,3D,First-Person",No info,13,15
Zeno Clash II,PC,"April 30, 2013",61,7.4,ACETeam,"Action,Role-Playing,Adventure,Action RPG,Beat-'Em-Up,Action RPG,Beat-'Em-Up,First-Person,Fantasy,3D",1 Player,33,139
Fable: The Journey,Xbox360,"October 9, 2012",61,4.9,LionheadStudios,"Role-Playing,Action RPG,Action RPG",No info,70,89
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,"May 11, 2010",61,6.5,CyberConnect2,"Action,Fighting,Fighting,3D,3D",No Online Multiplayer,22,30
Drakengard 3,PlayStation3,"May 20, 2014",61,8.1,AccessGames,"Action RPG,Role-Playing,Action RPG",No Online Multiplayer,33,308
Super Contra,Xbox360,"July 25, 2007",61,6.3,Konami,"Action,Shooter,Platformer,Shooter,Scrolling,2D,Scrolling,Shoot-'Em-Up,Horizontal",2  Online,10,8
Naruto: Ninja Destiny,DS,"February 26, 2008",61,4.7,"DreamFactory,TakaraTomy","Action,Fighting,Fighting,3D,3D",No Online Multiplayer,22,11
StarDrone Extreme,PlayStationVita,"February 22, 2012",61,4.0,Beatshapers,"Action,General,General,Arcade",No info,13,12
Air Conflicts: Secret Wars,Xbox360,"September 28, 2011",61,tbd,GamesFarm,"Simulation,Flight,WWII,WWII,Combat",Up to 8 ,14,0
PictoImage,DS,"September 2, 2008",61,tbd,"Sega,Skonec","Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No Online Multiplayer,11,0
Impossible Mission,DS,"November 15, 2007",61,4.8,System3,"Action,Platformer,Platformer,2D,2D",1 Player,8,6
Phoning Home,PC,"February 7, 2017",61,7.1,IONLANDS,"Action Adventure,General",No info,14,22
World Gone Sour,PlayStation3,"April 10, 2012",61,7.4,Playbrains,"Action Adventure,Modern,General,Modern",No info,7,5
Sniper Elite V2 Remastered,PC,"May 14, 2019",61,4.2,Rebellion,"Action,Shooter,Third-Person,Tactical",Up to 16 ,9,26
Asterix & Obelix XXL 2,Switch,"November 29, 2018",61,5.3,EtrangesLibellules,"Action,Platformer,3D",No Online Multiplayer,8,12
Senran Kagura: Bon Appetit!,PlayStationVita,"November 11, 2014",61,7.1,Meteorise,"Action,Miscellaneous,Rhythm,Music",No info,16,41
RemiLore: Lost Girl in the Lands of Lore,Switch,"February 26, 2019",61,5.3,Pixellore,"Action,Action Adventure,General",No Online Multiplayer,20,8
Schrodinger's Cat and the Raiders of the Lost Quark,PlayStation4,"May 12, 2015",61,tbd,ItalicPig,"Action,Platformer,2D",No info,22,0
Game & Wario,WiiU,"June 23, 2013",61,6.6,IntelligentSystems,"Miscellaneous,Party,Party,Party / Minigame",1-5 ,60,141
Marvel Trading Card Game,DS,"May 22, 2007",61,5.7,1stPlayableProductions,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",1-2 ,17,9
Catan,Switch,"June 20, 2019",61,2.0,exozet,"Miscellaneous,Board / Card Game",Online Multiplayer,13,12
The King of Fighters Collection: The Orochi Saga,PSP,"October 28, 2008",61,7.0,SNKPlaymore,"Action,Miscellaneous,Fighting,Compilation,2D",2 ,16,9
Spider-Man 2,DS,"November 16, 2004",61,5.1,VicariousVisions,"Action,Action Adventure,Sci-Fi,Sci-Fi,General,Platformer,2D",1 Player,46,7
Samurai Warriors Chronicles,3DS,"March 27, 2011",61,7.6,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No Online Multiplayer,30,38
Zoids Wild: Blast Unleashed,Switch,"October 16, 2020",61,tbd,TakaraTomy,"Action,General",No Online Multiplayer,10,0
The Descendant,PC,"March 24, 2016",61,6.9,GamingCorpsAB,"Adventure,3D,Third-Person",No Online Multiplayer,9,20
