name,platform,r-date,score,user score,developer,genre,players,critics,users
Banjo-Tooie,Nintendo64,"November 19, 2000",90,8.8,RareLtd.,"Action,Platformer,3D",No info,15,243
Brothers: A Tale of Two Sons,PC,"September 3, 2013",90,8.5,Starbreeze,"Action Adventure,Fantasy,Fantasy,Linear",No Online Multiplayer,9,1517
Dota 2,PC,"July 9, 2013",90,6.5,ValveSoftware,"General,Fantasy,MOBA,Strategy,Real-Time,MOBA",Up to 10 ,33,11703
World Soccer Winning Eleven 8 International,Xbox,"February 2, 2005",90,7.7,KCET,"Sports,Traditional,Soccer,Sim",1-4 ,25,13
TimeSplitters 2,PlayStation2,"October 9, 2002",90,8.7,FreeRadicalDesign,"Action,Shooter,First-Person,Sci-Fi",1-16 ,33,170
Guild Wars 2,PC,"August 28, 2012",90,8.0,ArenaNet,"General,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,69,3112
Forza Motorsport 2,Xbox360,"May 29, 2007",90,8.3,Turn10,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",8  Online,66,408
Tales From The Borderlands: Episode 5 - The Vault of the Traveler,PlayStation4,"October 20, 2015",90,7.9,TelltaleGames,"Adventure,General",No info,7,192
Pushmo,3DS,"December 8, 2011",90,8.3,IntelligentSystems,"Miscellaneous,Puzzle,Action,Puzzle,Action",1 Player,31,213
The Witcher 3: Wild Hunt - Hearts of Stone,PlayStation4,"October 12, 2015",90,9.0,CDProjektRedStudio,"Role-Playing,Action RPG",No Online Multiplayer,25,1881
Metal Gear Solid HD Collection,Xbox360,"November 8, 2011",90,8.8,"Genki,BluepointGames","Miscellaneous,Compilation,Compilation",Up to 6 ,19,224
Viewtiful Joe,PlayStation2,"August 24, 2004",90,8.3,CloverStudio,"Action,Beat-'Em-Up",1 Player,34,50
Madden NFL 2005,GameCube,"August 9, 2004",90,6.8,EATiburon,"Sports,Traditional,Football,Sim",1-4 ,26,4
Tiger Woods PGA Tour 2003,GameCube,"October 27, 2002",90,6.7,EASports,"Sports,Traditional,Golf,Sim",1-4 ,10,6
Freedom Force,PC,"March 24, 2002",90,7.8,IrrationalGames,"Role-Playing,Action RPG,Action RPG",1-4 ,27,88
NBA 2K2,Xbox,"February 27, 2002",90,7.6,VisualConcepts,"Sports,Traditional,Basketball,Sim",1-4 ,17,5
Colin McRae Rally 2.0,PlayStation,"December 5, 2000",90,8.4,Codemasters,"Driving,Racing,Rally / Offroad",1-2 ,13,63
FIFA Soccer 13,Xbox360,"September 25, 2012",90,6.3,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,48,429
Tony Hawk's Pro Skater 1 + 2,PlayStation5,"March 26, 2021",90,7.1,VicariousVisions,"Sports,Individual,Skate / Skateboard",Up to 8 ,19,79
Into the Breach,PC,"February 27, 2018",90,7.8,SubsetGames,"Strategy,Turn-Based,General,Tactics",No Online Multiplayer,56,398
Chicory: A Colorful Tale,PC,"June 10, 2021",90,7.4,GregLobanov,"Adventure,General",No Online Multiplayer,23,54
LIMBO,PlayStation3,"July 19, 2011",90,8.0,PLAYDEAD,"Action,Platformer,Platformer,2D,2D",No info,21,329
GTR 2,PC,"September 29, 2006",90,8.6,SimBin,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",24  Online,26,89
Sekiro: Shadows Die Twice,PlayStation4,"March 22, 2019",90,8.4,FromSoftware,"Action Adventure,General",No Online Multiplayer,76,4208
Yakuza 0,XboxOne,"February 26, 2020",90,8.0,RyugaGotokuStudios,"Action Adventure,Open-World",No Online Multiplayer,9,203
NBA 2K13,PlayStation3,"October 2, 2012",90,8.0,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,26,111
Grand Theft Auto IV,PC,"December 2, 2008",90,7.0,RockstarToronto,"Action Adventure,Modern,Modern,Open-World",1 Player,40,3264
Total War: Shogun 2,PC,"March 15, 2011",90,8.4,CreativeAssembly,"Strategy,Turn-Based,Historic,General,Historic",Online Multiplayer,62,1390
Empire: Total War,PC,"March 3, 2009",90,7.0,CreativeAssembly,"Strategy,Real-Time,Historic,General,Historic",Online Multiplayer,62,3153
Mass Effect Legendary Edition,XboxOne,"May 14, 2021",90,6.6,BioWare,"Miscellaneous,Compilation",No Online Multiplayer,30,333
Rayman Legends,Xbox360,"September 3, 2013",90,8.2,UbisoftMontpellier,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,35,258
Astro Bot: Rescue Mission,PlayStation4,"October 2, 2018",90,8.9,JapanStudio,"Action Adventure,General",No Online Multiplayer,51,518
Bayonetta + Bayonetta 2,Switch,"February 16, 2018",90,8.7,PlatinumGames,"Miscellaneous,Compilation",No Online Multiplayer,27,372
