name,platform,r-date,score,user score,developer,genre,players,critics,users
Big Scale Racing,PC,"August 19, 2002",60,7.7,BumbleBeast,"Driving,Racing,Arcade,Arcade,Automobile",1-8 ,7,10
Army Men: Sarge's Heroes,Dreamcast,"October 30, 2000",60,7.8,Saffire,"Action,Shooter,Third-Person,Fantasy",No info,7,9
Naruto Shippuden: Legends: Akatsuki Rising,PSP,"October 6, 2009",60,6.3,Racjin,"Action,Adventure,General,General",No info,15,17
Time Crisis 4,PlayStation3,"November 20, 2007",60,7.3,NexEntertainment,"Action,Shooter,Shooter,Light Gun,Light Gun",No Online Multiplayer,52,28
Mega Man Star Force: Pegasus,DS,"August 7, 2007",60,8.6,Capcom,"Role-Playing,Action RPG,Action RPG",6  Online,17,59
Zombie Driver,PC,"December 4, 2009",60,6.4,EXORStudios,"Driving,Racing,Arcade,Futuristic,Futuristic",No info,13,83
Heatseeker,PlayStation2,"May 1, 2007",60,8.2,IRGurus,"Simulation,Flight,Modern Jet",1 Player,22,6
Blade Dancer: Lineage of Light,PSP,"July 18, 2006",60,6.5,HitMaker,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",1-4 ,33,22
Echo Night Beyond,PlayStation2,"July 27, 2004",60,8.1,FromSoftware,"Action Adventure,Horror",1 Player,22,14
Clive Barker's Jericho,PlayStation3,"October 23, 2007",60,7.3,"MercurySteam,AlchemicProductions","Action Adventure,Horror,Horror,Survival",No Online Multiplayer,34,63
Dragon Ball: Raging Blast 2,PlayStation3,"November 2, 2010",60,7.7,Spike,"Action,Fighting,Fighting,3D,3D",Up to 8 ,27,90
Jeremy McGrath's Offroad,Xbox360,"June 27, 2012",60,5.7,2XLGames,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",No info,16,10
Claybook,Switch,"March 12, 2019",60,5.7,SecondOrder,"Puzzle,General",No Online Multiplayer,11,10
Jump Force,PC,"February 15, 2019",60,4.1,"SpikeChunsoftCo.Ltd.,SpikeChunsoft","Action Adventure,General,Action,Fighting,3D",Online Multiplayer,10,164
Spider-Man 3,PlayStation3,"May 4, 2007",60,6.7,Treyarch,"Action,Action Adventure,Platformer,General,Platformer,3D,3D",No Online Multiplayer,33,60
Twin Mirror,PlayStation4,"December 1, 2020",60,5.1,DONTNODEntertainment,"Action Adventure,General",No Online Multiplayer,20,36
De-formers,PlayStation4,"April 21, 2017",60,4.2,ReadyatDawn,"Action,Arcade",Up to 8 ,8,13
Final Exam,PlayStation3,"November 5, 2013",60,4.9,MightyRocketStudio,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,11,7
MicroBot,Xbox360,"December 29, 2010",60,7.0,NakedSkyEntertainment,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Top-Down",1 Player,25,10
Majesty 2: Kingmaker,PC,"March 26, 2010",60,7.2,"1C,1CEntertainment","Strategy,General,General",No info,8,11
How to Train Your Dragon,DS,"March 23, 2010",60,8.5,GriptoniteGames,"Action,Action Adventure,General,General",No info,8,4
Tom Clancy's Rainbow Six Vegas,PSP,"June 12, 2007",60,7.0,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",Up to 4 ,20,35
Naruto: Ninja Council,GameBoyAdvance,"March 7, 2006",60,7.0,Aspect,"Action,Platformer,2D",24  Online,12,10
FIFA Street,Xbox,"February 22, 2005",60,8.0,EACanada,"Sports,Traditional,Soccer,Arcade",1-4 ,21,10
Yu-Gi-Oh! The Sacred Cards,GameBoyAdvance,"November 4, 2003",60,7.0,Konami,"Role-Playing,Console-style RPG",1 Player,10,37
Mister Slime,DS,"July 23, 2008",59,tbd,LexisNumerique,"Action,Platformer,Platformer,2D,2D",2  Online,12,0
Need for Speed Undercover,PlayStation3,"November 17, 2008",59,5.9,EAVancouver,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 8 ,40,94
Separation,PlayStation4,"March 4, 2020",59,4.8,RecluseIndustries,"Action,Adventure,General,3D,First-Person",No Online Multiplayer,11,18
Narcos: Rise of the Cartels,PlayStation4,"November 19, 2019",59,3.0,KujuEntertainment,"Action,Strategy,Turn-Based,General,Tactics",No Online Multiplayer,9,18
N.E.R.O.: Nothing Ever Remains Obscure,PlayStation4,"June 24, 2016",59,6.4,"VertigoGames,StorminaTeacup","Adventure,Puzzle,General,3D,First-Person",No info,11,10
Pac-Man and the Ghostly Adventures 2,PlayStation3,"October 14, 2014",59,6.3,ViciousCycle,"Action,Platformer,3D",No info,11,4
Pokemon Mystery Dungeon: Gates to Infinity,3DS,"March 24, 2013",59,6.3,"Nintendo,SpikeChunsoft","General,Role-Playing,Console-style RPG,Console-style RPG,Roguelike",1 Player,46,182
