name,platform,r-date,score,user score,developer,genre,players,critics,users
Monster House,DS,"July 18, 2006",62,tbd,ArtificialMindandMovement,"Action Adventure,Horror,Horror,Survival",1 Player,14,0
Mario Pinball Land,GameBoyAdvance,"October 4, 2004",62,4.5,FuseGamesLimited,"Miscellaneous,Parlor,Pinball",1 Player,35,15
Odama,GameCube,"April 10, 2006",62,8.0,Vivarium,"Miscellaneous,Parlor,Pinball",1 Player,42,18
Chimparty,PlayStation4,"November 13, 2018",62,6.4,NapNokGames,"Miscellaneous,Party / Minigame",No Online Multiplayer,13,21
PowerUp Forever,Xbox360,"December 10, 2008",62,5.4,BlitzArcade,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1 Player,11,7
Disney's Meet the Robinsons,Wii,"March 27, 2007",62,6.3,BuenaVistaGames,"Action Adventure,Sci-Fi,Sci-Fi,General",No Online Multiplayer,11,4
Silverfall,PC,"March 20, 2007",62,6.4,"MonteCristoMultimedia,MonteCristo","Role-Playing,Action RPG,Action RPG",No Online Multiplayer,32,53
Override: Mech City Brawl,Switch,"October 15, 2019",62,tbd,ModusStudiosBrazil,"Action,General",Up to 4 ,8,0
Giga Wrecker Alt.,XboxOne,"May 2, 2019",62,tbd,GameFreak,"Action,Platformer,2D",No Online Multiplayer,7,0
Blind,PlayStation4,"September 18, 2018",62,5.0,TinyBullStudios,"Adventure,3D,First-Person",No Online Multiplayer,8,11
The Infectious Madness of Doctor Dekker,PlayStation4,"June 5, 2018",62,4.7,D'AvekkiStudiosLimited,"Adventure,General",No Online Multiplayer,8,9
Moco Moco Friends,3DS,"November 17, 2015",62,5.8,"Racjin,NipponColumbia","Role-Playing,General,Trainer",No info,8,13
Kane & Lynch 2: Dog Days,PlayStation3,"August 17, 2010",62,5.2,IoInteractive,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 12 ,53,137
TNA iMPACT!,Xbox360,"September 9, 2008",62,6.1,MidwayStudios-LosAngeles,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",2  Online,44,20
Dangerous Driving,PlayStation4,"April 9, 2019",62,3.8,ThreeFieldsEntertainment,"Racing,Arcade,Automobile",No Online Multiplayer,36,41
Scooby-Doo! Unmasked,Xbox,"September 12, 2005",62,7.6,ArtificialMindandMovement,"Action,Platformer,3D",1 Player,15,5
Gas Guzzlers Extreme,XboxOne,"November 4, 2016",62,6.9,IcebergInteractive,"Simulation,Vehicle,Combat",No info,10,7
WireWay,DS,"November 3, 2009",62,tbd,Konami,"Action,Platformer,Platformer,2D,2D",No info,9,0
Kao the Kangaroo Round 2,Xbox,"March 21, 2006",62,tbd,TateInteractive,"Action,Platformer,3D",1 Player,7,0
Digimon Racing,GameBoyAdvance,"September 13, 2004",62,tbd,GriptoniteGames,"Driving,Racing,Arcade",1-4 ,10,0
Pro Fishing Challenge,Xbox,"August 31, 2004",62,7.9,Opus,"Sports,Nature,Fishing",8  Online,11,11
ESPN International Winter Sports 2002,Xbox,"February 28, 2002",62,tbd,Konami,"Sports,Olympic Sports",1-2 ,10,0
WWF Road to Wrestlemania,GameBoyAdvance,"November 18, 2001",62,tbd,Natsume,"Action,Fighting,Wrestling",No info,7,0
Hood: Outlaws & Legends,XboxSeriesX,"May 7, 2021",62,5.0,SumoNewcastle,"Action Adventure,General",Up to 8 ,9,4
NEON STRUCT,PC,"May 20, 2015",62,6.4,MinorKeyGames,"Action Adventure,General",No Online Multiplayer,7,8
