name,platform,r-date,score,user score,developer,genre,players,critics,users
Batman: The Telltale Series - Episode 1: Realm of Shadows,XboxOne,"August 2, 2016",65,7.0,TelltaleGames,"Adventure,Point-and-Click",No info,15,44
Call of Duty: Ghosts - Onslaught,XboxOne,"January 28, 2014",65,4.0,InfinityWard,"Action,Shooter,First-Person,Modern,Arcade",No info,12,44
Senran Kagura Burst Re:Newal,PlayStation4,"January 22, 2019",65,5.1,HoneyParadeGames,"Action,Beat-'Em-Up,2D",No Online Multiplayer,19,53
Tiger Woods PGA Tour 08,PlayStation2,"August 28, 2007",65,tbd,EASaltLake,"Sports,Traditional,Golf,Sim",4  Online,10,0
Heroland,Switch,"December 3, 2019",65,tbd,FuRyu,"Role-Playing,Japanese-Style",No Online Multiplayer,13,0
Heroes of Normandie,PC,"October 1, 2015",65,3.6,CatRabbit,"Miscellaneous,Board / Card Game",No info,7,20
Insecticide: Episode 1,PC,"June 13, 2008",65,6.0,CreatStudios,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,8,16
Custom Robo,GameCube,"May 10, 2004",65,8.1,NoiseInc.,"Action,Fighting,3D",1-4 ,31,35
Dig Dug,Xbox360,"October 11, 2006",65,6.8,NamcoBandaiGames,"Action,Puzzle,General,General,Arcade",1 Player,15,8
Feeding Frenzy,Xbox360,"March 10, 2006",65,7.2,SproutGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1 Player,16,18
Metal Gear Solid: Portable Ops Plus,PSP,"November 13, 2007",65,7.5,KojimaProductions,"Action Adventure,Modern,General,Modern",Up to 6 ,19,33
Armored Core: Verdict Day,Xbox360,"September 24, 2013",65,7.4,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",Up to 10 ,8,13
The Raven: Legacy of a Master Thief - A Murder of Ravens,PC,"September 24, 2013",65,4.5,KINGArt,"Adventure,General,General,Point-and-Click",No info,12,14
Arthur and the Invisibles: The Game,PC,"January 12, 2007",65,6.8,EtrangesLibellules,"Action Adventure,Fantasy,General,Fantasy",1 Player,7,6
Armored Core V,PlayStation3,"March 20, 2012",65,7.3,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",Up to 20 ,26,55
Afro Samurai,Xbox360,"January 27, 2009",65,6.2,"NamcoBandaiGamesAmerica,NamcoBandaiGames","Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No Online Multiplayer,70,64
My Hero One's Justice 2,XboxOne,"March 13, 2020",65,5.3,BandaiNamcoGames,"Action,Fighting,3D",Up to 4 ,9,12
DEXED,PlayStation4,"January 31, 2017",65,tbd,NinjaTheory,"Action,Shooter,Rail",No Online Multiplayer,11,0
Cradle,PC,"July 24, 2015",65,7.6,FlyingCafeforSemianimals,"Fantasy,Adventure,3D,First-Person",No info,9,67
Payday 2: Crimewave Edition,XboxOne,"June 16, 2015",65,3.7,OverkillSoftware,"Action,Shooter,First-Person,General,Fantasy,Arcade",Up to 4 ,17,101
Flockers,XboxOne,"September 19, 2014",65,5.0,Team17,"Puzzle,Action",No Online Multiplayer,10,9
Sorcery Saga: The Curse of the Great Curry God,PlayStationVita,"December 10, 2013",65,7.3,Zerodiv,"Role-Playing,General,General,Roguelike",No Online Multiplayer,17,44
Need for Speed: Undercover,PC,"November 17, 2008",65,5.3,EABlackBox,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",8  Online,18,354
Hinterland,PC,"September 30, 2008",65,6.7,TiltedMill,"Strategy,Real-Time,Fantasy,General",No info,10,42
Atelier Rorona: The Alchemist of Arland,PlayStation3,"September 28, 2010",65,7.6,Gust,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,25,62
Ash of Gods: Redemption,PC,"March 23, 2018",65,7.9,AurumDust,"Strategy,Turn-Based,Tactics",Online Multiplayer,21,90
MotoGP 08,PC,"October 28, 2008",65,5.6,MilestoneS.r.l,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",12  Online,9,8
Teenage Mutant Ninja Turtles 2: Battle Nexus,GameBoyAdvance,"October 19, 2004",65,7.5,Konami,"Action,Beat-'Em-Up",1-4 ,9,6
Enter the Matrix,Xbox,"May 14, 2003",65,7.2,ShinyEntertainment,"Action,Shooter,Third-Person,Sci-Fi",1 Player,33,71
No Gravity: The Plague of Mind,PSP,"February 26, 2009",65,tbd,RealtechVR,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",No info,8,0
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PlayStation2,"September 13, 2004",65,7.9,THQ,"Adventure,General",1 Player,8,9
Advance Guardian Heroes,GameBoyAdvance,"September 14, 2004",65,tbd,Treasure,"Action,Beat-'Em-Up",1-4 ,25,0
The Hardy Boys: Treasure on the Tracks,DS,"September 1, 2009",65,tbd,HerInteractive,"Action Adventure,Adventure,Modern,General,General",No info,9,0
RC Cars,PC,"December 11, 2003",65,6.3,CreatStudios,"Driving,Racing,Arcade,Arcade,Automobile",1-6 ,19,19
Battle Engine Aquila,PC,"October 23, 2003",65,8.5,LostToys,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-2 ,11,14
Indiana Jones and the Emperor's Tomb,PlayStation2,"June 26, 2003",65,8.3,LucasArts,"Action Adventure,Modern",1 Player,17,23
The Muppets: On With The Show!,GameBoyAdvance,"March 18, 2003",65,tbd,VicariousVisions,"Action,General",1 Player,8,0
Casino Empire,PC,"September 23, 2002",65,7.6,SierraEntertainment,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,10,13
Cel Damage,Xbox,"November 14, 2001",65,7.6,PseudoInteractive,"Driving,Racing,Kart",1-4 ,24,8
Mad Dash Racing,Xbox,"November 14, 2001",65,7.4,CrystalDynamics,"Driving,Racing,On-foot",1-4 ,21,7
Star Trek: Armada II,PC,"November 12, 2001",65,7.4,MadDocSoftware,"Strategy,General,General",1-8 ,13,29
Stupid Invaders,PC,"February 21, 2001",65,7.8,Xilam,"Adventure,General,General",1 Player,23,12
Battleship: Surface Thunder,PC,"October 15, 2000",65,tbd,Meyer/GlassInteractive,"Action,Miscellaneous,General,General,Board / Card Game",1-4 ,8,0
LEGO The Incredibles,Switch,"June 15, 2018",65,7.1,"TTGames,TTFusion","Action Adventure,General,Open-World",No Online Multiplayer,14,23
MXGP2: The Official Motocross Videogame,PlayStation4,"June 21, 2016",65,6.6,MilestoneS.r.l,"Racing,Simulation,Automobile",Up to 12 ,16,25
Rustler,PC,"August 31, 2021",65,5.7,JutsuGames,"Action Adventure,Open-World",Online Multiplayer,13,9
Final Fantasy XV: Episode Prompto,PlayStation4,"June 27, 2017",65,8.7,SquareEnix,"Role-Playing,Action RPG",No info,7,251
Mystery Case Files: MillionHeir,DS,"September 8, 2008",65,tbd,GriptoniteGames,"Miscellaneous,Adventure,Puzzle,General,Hidden Object,Puzzle",No Online Multiplayer,28,0
Pirates of the Caribbean,Xbox,"July 1, 2003",65,7.4,Akella,"Role-Playing,Action RPG",1 Player,30,28
The Red Lantern,Switch,"October 22, 2020",65,3.9,TimberlineStudio,"Action Adventure,General",No Online Multiplayer,14,7
The LEGO Movie 2 Videogame,XboxOne,"February 26, 2019",65,4.8,TTGames,"Action Adventure,General",No Online Multiplayer,9,13
88 Heroes: 98 Heroes Edition,Switch,"October 10, 2017",65,6.4,BitmapBureau,"Action,Platformer,2D",No Online Multiplayer,10,8
Kick & Fennick,PlayStationVita,"February 5, 2015",65,7.3,JaywalkersInteractive,"Action,Platformer,2D",No info,15,41
Heroes Over Europe,PC,"September 8, 2009",65,7.3,"Atari,TransmissionGames,AtariSA","Simulation,Flight,WWII,WWII,Combat",No info,20,12
Barrow Hill: Curse of the Ancient Circle,PC,"August 25, 2006",65,7.4,ShadowTorStudios,"Adventure,3D,Point-and-Click,Modern,Third-Person,Modern",1 Player,21,18
Saints Row: Gat Out of Hell,XboxOne,"January 20, 2015",65,6.1,VolitionInc.,"Action Adventure,General,Modern,Open-World",No info,16,37
Harvest Moon DS: Island of Happiness,DS,"August 26, 2008",65,7.2,TOSE,"Strategy,Breeding/Constructing,Management,Breeding/Constructing,Business / Tycoon",1 Player,15,25
Dragon Age II: Legacy,PlayStation3,"July 26, 2011",65,5.4,BioWare,"Role-Playing,PC-style RPG,Action RPG",No info,10,39
Legion Arena,PC,"November 22, 2005",65,7.8,Slitherine,"Strategy,Turn-Based,Historic,General,Historic",2  Online,20,11
Torchlight III,PC,"October 13, 2020",65,3.0,"EchtraGames,Inc.","Role-Playing,Action RPG",Online Multiplayer,28,61
Squad Assault: Second Wave,PC,"August 31, 2005",65,tbd,FreedomLLC,"Strategy,Real-Time,Historic,General,Historic",2  Online,10,0
Dungeons,PC,"February 10, 2011",65,4.6,RealmforgeStudios,"Strategy,General,General",No info,35,107
Last Stop,PlayStation5,"July 22, 2021",65,3.8,VariableState,"Adventure,3D,Third-Person",No Online Multiplayer,8,8
Super Blood Hockey,Switch,"April 26, 2019",65,5.5,"LorenLemcke,KittehfaceSoftware","Sports,Team,Ice Hockey,Arcade",No Online Multiplayer,7,11
Brawlout,XboxOne,"August 21, 2018",65,7.2,AngryMobGames,"Beat-'Em-Up,Action,Fighting,2D",Online Multiplayer,8,5
Gretzky NHL 06,PSP,"October 4, 2005",65,6.8,Page44Studios,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",2  Online,22,4
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GameCube,"September 13, 2004",65,tbd,THQ,"Adventure,General",1 Player,8,0
Aliens vs. Predator,PlayStation3,"February 16, 2010",65,7.4,Rebellion,"Action,General,Shooter,First-Person,Sci-Fi,Arcade",Up to 18 ,57,189
Immortal Planet,PC,"July 27, 2017",65,6.7,teedoubleuGAMES,"Role-Playing,Action RPG",No Online Multiplayer,16,6
Kung Fu Rabbit,WiiU,"May 2, 2013",65,5.1,"NekoEntertainment,Bulkypix","Action,Platformer,Platformer,2D,2D",1 Player,14,28
Dillon's Rolling Western,3DS,"February 22, 2012",65,7.5,Vanpool,"Action,General,General",No Online Multiplayer,21,33
The Grim Adventures of Billy & Mandy,PlayStation2,"September 25, 2006",65,8.3,HighVoltageSoftware,"Action,Beat-'Em-Up",1-4 ,9,10
Dynasty Warriors: Strikeforce,PSP,"April 28, 2009",65,6.7,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",Up to 4 ,28,13
Elements of Destruction,Xbox360,"June 18, 2008",65,tbd,FrozenCodebase,"Action,Strategy,General,General,General",4  Online,16,0
Disney's Meet the Robinsons,Xbox360,"March 27, 2007",65,6.6,BuenaVistaGames,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,21,5
Virtua Tennis 4,Wii,"May 10, 2011",65,7.5,Sega,"Sports,Traditional,Individual,Tennis,Tennis",4  Online,15,4
Ms. Pac-Man,Xbox360,"January 10, 2007",65,7.2,NamcoBandaiGames,"Action,General,General,Arcade",1 Player,11,5
Vostok Inc.,Switch,"December 7, 2017",65,7.1,NosebleedInteractive,"Action,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,8,12
Surf World Series,PlayStation4,"August 29, 2017",65,tbd,ClimaxStudios,"Sports,Individual,Surf / Wakeboard",Up to 16 ,8,0
Capcom Digital Collection,Xbox360,"March 27, 2012",65,5.3,Capcom,"Miscellaneous,Compilation,Compilation",Up to 4 ,11,4
The Sims 2: Pets,Wii,"June 12, 2007",65,7.0,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,15,5
007: Quantum of Solace,Xbox360,"November 4, 2008",65,7.0,Treyarch,"Action,General,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 12 ,69,86
Resident Evil Code: Veronica X HD,PlayStation3,"September 27, 2011",65,8.1,Capcom,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,18,99
Farming Simulator 17,XboxOne,"October 25, 2016",65,7.0,GiantsSoftware,"Simulation,Virtual,Career",Up to 6 ,9,7
