name,platform,r-date,score,user score,developer,genre,players,critics,users
Naval Ops: Commander,PlayStation2,"March 9, 2004",65,tbd,MicroCabin,"Simulation,Ship",1 Player,12,0
Conflict: Desert Storm II - Back to Baghdad,PC,"October 7, 2003",65,7.5,PivotalGames,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",1 Player,10,34
Disciples II: Servants of the Dark,PC,"June 30, 2003",65,7.4,StrategyFirst,"Strategy,Turn-Based,Fantasy,General,Fantasy",1-4 ,10,27
Worms Blast,GameCube,"October 24, 2002",65,7.3,Team17,"Miscellaneous,Puzzle,General",1-2 ,12,6
Mega Man X6,PlayStation,"December 4, 2001",65,7.8,Capcom,"Action,Platformer,2D",1 Player,14,127
ESPN NFL PrimeTime 2002,PlayStation2,"December 2, 2001",65,tbd,Konami,"Sports,Traditional,Football,Sim",1-4 ,8,0
Tetris Worlds,GameBoyAdvance,"September 5, 2001",65,8.0,3d6Games,"Miscellaneous,Puzzle,Stacking",No info,10,7
Razor Freestyle Scooter,PlayStation,"December 11, 2000",65,tbd,ShabaGames,"Action,General",No info,11,0
Gunman Chronicles,PC,"November 19, 2000",65,7.1,RewolfSoftware,"Action,General,General,Shooter,First-Person,Arcade",1-12 ,26,31
Eat Them!,PlayStation3,"December 21, 2010",65,7.2,FluffyLogic,"Action,General,General",No info,20,6
Trillion: God of Destruction,PlayStationVita,"March 29, 2016",65,7.4,CompileHeart,"Role-Playing,General,Japanese-Style",No Online Multiplayer,21,46
Aragami 2,PlayStation5,"September 17, 2021",65,5.9,LinceWorks,"Action Adventure,General",No info,21,14
Izuna 2: The Unemployed Ninja Returns,DS,"July 22, 2008",65,8.2,NinjaStudio,"Role-Playing,Console-style RPG,Console-style RPG,Roguelike",No Online Multiplayer,18,15
007: Quantum of Solace,DS,"November 4, 2008",65,tbd,VicariousVisions,"Action,Action Adventure,General,Modern,Shooter,First-Person,Modern,Arcade",No info,10,0
Fossil League: Dino Tournament Championship,DS,"January 22, 2007",65,tbd,MTO,"Role-Playing,Console-style RPG,Console-style RPG",2  Online,7,0
Eternal Poison,PlayStation2,"November 11, 2008",65,8.6,Flight-Plan,"Strategy,General",No info,11,14
Axis & Allies,PC,"November 2, 2004",65,8.2,TimeGateStudios,"Strategy,Real-Time,Military,General,Military",8  Online,27,19
