name,platform,r-date,score,user score,developer,genre,players,critics,users
Zubo,DS,"March 10, 2009",75,7.6,EABrightLight,"Action,Miscellaneous,Rhythm,Music,Music",No Online Multiplayer,19,76
Grow Home,PC,"February 4, 2015",75,7.4,UbisoftReflections,"Action Adventure,Sandbox,Open-World",No Online Multiplayer,46,154
The House of the Dead: Overkill - Extended Cut,PlayStation3,"October 25, 2011",75,7.4,HeadstrongGames,"Action,Shooter,Shooter,Light Gun,Light Gun",No Online Multiplayer,48,36
DiRT Showdown,PlayStation3,"June 12, 2012",75,6.6,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 8 ,27,47
Fable III,PC,"May 17, 2011",75,5.6,LionheadStudios,"Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",1 Player,39,634
Crysis Remastered Trilogy,Switch,"October 15, 2021",75,5.6,Crytek,"Miscellaneous,Compilation",No info,7,11
Road 96,Switch,"August 16, 2021",75,7.9,DigixartEntertainment,"Adventure,3D,First-Person",No info,20,22
The Falconeer: Warrior Edition,PlayStation5,"August 5, 2021",75,tbd,TomasSala,"Simulation,Flight,Combat",No Online Multiplayer,9,0
Evil Genius 2: World Domination,PC,"March 30, 2021",75,5.0,Rebellion,"Strategy,Real-Time,General",No Online Multiplayer,57,48
Blizzard Arcade Collection,Switch,"February 19, 2021",75,tbd,"BlizzardEntertainment,DigitalEclipse","Miscellaneous,Compilation",No Online Multiplayer,7,0
The Sinking City,PlayStation5,"February 19, 2021",75,7.2,Frogwares,"Action Adventure,Survival",No Online Multiplayer,14,18
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,Switch,"December 2, 2020",75,7.8,SpikeChunsoft,"Role-Playing,Roguelike",No Online Multiplayer,12,6
QV,Switch,"November 26, 2020",75,tbd,Izzle,"Action,Action Adventure,General,Platformer,3D",No Online Multiplayer,9,0
Cake Bash,Switch,"November 19, 2020",75,tbd,CoatsinkSoftware,"Miscellaneous,Party / Minigame",Up to 4 ,8,0
Need for Speed: Hot Pursuit Remastered,PC,"November 6, 2020",75,3.7,CriterionGames,"Racing,Arcade,Automobile",Online Multiplayer,11,32
ScourgeBringer,XboxOne,"October 21, 2020",75,6.8,FlyingOakGames,"Action,Platformer,2D",No Online Multiplayer,7,5
Drake Hollow,XboxOne,"August 28, 2020",75,6.6,TheMolassesFlood,"Action Adventure,General",No Online Multiplayer,7,24
Superliminal,Switch,"July 7, 2020",75,9.6,PillowCastleGames,"Adventure,3D,First-Person",No Online Multiplayer,8,1059
Death Come True,Switch,"June 24, 2020",75,4.1,"IzanagiGames,TooKyoGames","Adventure,General",No Online Multiplayer,8,13
Evan's Remains,PC,"June 11, 2020",75,tbd,MatiasSchmied,"Adventure,General",No Online Multiplayer,10,0
Arcade Spirits,Switch,"May 1, 2020",75,tbd,FictionFactoryGames,"Adventure,Visual Novel",No Online Multiplayer,9,0
"Yes, Your Grace",PC,"March 6, 2020",75,7.8,BraveatNight,"Strategy,Management,Business / Tycoon",No Online Multiplayer,26,68
Candleman,Switch,"October 3, 2019",75,8.0,SpotlightorInteractive,"Action,Platformer,3D",No Online Multiplayer,7,5
Headliner: NoviNews,Switch,"September 5, 2019",75,7.6,UnboundCreations,"Adventure,General",No Online Multiplayer,15,9
We. The Revolution,Switch,"June 25, 2019",75,7.4,Polyslash,"Adventure,General",No Online Multiplayer,10,10
MotoGP 19,XboxOne,"June 6, 2019",75,7.4,MilestoneS.r.l,"Racing,Simulation,Automobile",Up to 16 ,9,11
X-Morph: Defense,Switch,"February 21, 2019",75,8.4,EXORStudios,"Strategy,Real-Time,Defense",No Online Multiplayer,12,22
City of Brass,Switch,"February 8, 2019",75,6.6,UppercutGamesPtyLtd,"Action Adventure,General",No Online Multiplayer,7,16
The Council - Episode 4: Burning Bridges,PlayStation4,"September 25, 2018",75,6.3,BigBadWolf,"Adventure,General",No Online Multiplayer,8,15
Labyrinth of Refrain: Coven of Dusk,Switch,"September 18, 2018",75,7.8,NipponIchiSoftware,"Role-Playing,Adventure,General,Japanese-Style",No Online Multiplayer,8,34
ONRUSH,PlayStation4,"June 5, 2018",75,6.0,Codemasters,"Racing,Arcade,Automobile",Up to 12 ,54,181
The Council - Episode 1: The Mad Ones,PlayStation4,"March 13, 2018",75,7.4,BigBadWolf,"Adventure,General",No Online Multiplayer,27,45
Graceful Explosion Machine,PlayStation4,"August 8, 2017",75,tbd,VertexPop,"Action,Shooter,Shoot-'Em-Up,Horizontal",No info,10,0
Bulb Boy,Switch,"July 6, 2017",75,7.3,Bulbware,"Adventure,Point-and-Click",No Online Multiplayer,13,45
Stars in Shadow,PC,"January 19, 2017",75,8.3,AshdarGames,"Strategy,Turn-Based,General,4X",No Online Multiplayer,9,23
Batman: The Telltale Series - Episode 4: Guardian of Gotham,XboxOne,"November 22, 2016",75,6.3,TelltaleGames,"Adventure,Point-and-Click",No info,7,11
Road to Ballhalla,PC,"August 5, 2016",75,7.1,TorchedHill,"Puzzle,Action,Platformer,3D",No Online Multiplayer,8,14
Resident Evil 5,XboxOne,"June 28, 2016",75,7.3,Capcom,"Action Adventure,Survival",Up to 4 ,8,92
Dengeki Bunko: Fighting Climax,PlayStationVita,"October 6, 2015",75,8.4,"Sega,French-Bread","Action,Fighting,2D",Up to 4 ,7,29
Airscape: The Fall of Gravity,PC,"August 11, 2015",75,6.6,Cross-Product,"Action,Platformer,2D",No Online Multiplayer,9,15
Call of Duty: Advanced Warfare - Reckoning,XboxOne,"August 4, 2015",75,5.3,SledgehammerGames,"Action,Shooter,First-Person,Arcade",No info,7,14
Call of Duty: Advanced Warfare - Ascendance,XboxOne,"March 31, 2015",75,6.3,SledgehammerGames,"Action,Shooter,First-Person,Arcade",No info,7,19
GRID Autosport,Xbox360,"June 24, 2014",75,6.0,Codemasters,"Driving,Racing,Simulation,GT / Street,Automobile",Up to 12 ,15,61
Blood of the Werewolf,Xbox360,"June 11, 2014",75,6.6,ScientificallyProven,"Action,Platformer,2D",No info,8,17
Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,XboxOne,"June 9, 2014",75,6.2,CapcomVancouver,"Action,Action Adventure,General,Open-World",No info,13,32
Akai Katana,Xbox360,"May 15, 2012",75,8.1,Cave,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",No Online Multiplayer,17,28
Supreme Commander 2,Xbox360,"March 17, 2010",75,7.0,GasPoweredGames,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General,Command",Up to 4 ,28,26
The Sims 2 Apartment Life,PC,"August 26, 2008",75,7.7,ElectronicArts,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,10,25
NBA 08,PSP,"October 12, 2007",75,7.5,SCEA,"Sports,Traditional,Team,Basketball,Sim,Sim",2  Online,18,8
City Life: World Edition,PC,"February 9, 2007",75,7.5,"MonteCristoMultimedia,MonteCristo","Strategy,Breeding/Constructing,Management,Breeding/Constructing,Government,Business / Tycoon",1 Player,7,10
Bust-A-Move DS,DS,"December 6, 2005",75,7.3,HappyHappening,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",No Online Multiplayer,14,7
Legacy of Kain: Defiance,PlayStation2,"November 11, 2003",75,8.8,CrystalDynamics,"Action Adventure,Horror",No info,34,80
kill.switch,Xbox,"October 28, 2003",75,7.9,Namco,"Action,Shooter,Third-Person,Modern",1 Player,26,10
Star Wars Rogue Squadron III: Rebel Strike,GameCube,"October 15, 2003",75,7.6,Factor5,"Simulation,Sci-Fi,Small Spaceship",1-2 ,36,64
Savage: The Battle for Newerth,PC,"September 9, 2003",75,7.6,S2Games,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",Massively Multiplayer,29,28
Hegemonia: Legions of Iron,PC,"November 13, 2002",75,7.6,DigitalReality,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",1-8 ,15,26
Need for Speed: Hot Pursuit 2,Xbox,"October 1, 2002",75,7.5,EASeattle,"Driving,Racing,Arcade",1-2 ,18,15
The Sims: Vacation,PC,"March 25, 2002",75,7.8,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,18,30
Victorious Boxers: Ippo's Road to Glory,PlayStation2,"November 5, 2001",75,8.0,New,"Sports,Traditional,Boxing",1-2 ,15,10
World Driver Championship,Nintendo64,"May 31, 1999",75,8.2,BossGameStudios,"Driving,Racing,GT / Street",1-2 ,14,13
WWE All Stars,PlayStation3,"March 29, 2011",75,6.6,THQ,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Up to 4 ,51,42
Last Day of June,PlayStation4,"August 31, 2017",75,7.3,Ovosonico,"Adventure,General,3D,Third-Person",No Online Multiplayer,31,45
Def Jam Rapstar,PlayStation3,"October 5, 2010",75,6.6,"TerminalReality,4mmGames","Action,Miscellaneous,Rhythm,Music,Music",1 Player,25,5
Rugby 2005,Xbox,"March 8, 2005",75,7.7,HBStudiosMultimedia,"Sports,Alternative,Rugby",1-4 ,20,11
Payday 2,Xbox360,"August 13, 2013",75,6.3,OverkillSoftware,"Action,Shooter,Shooter,First-Person,Fantasy,General,Fantasy,Arcade",Up to 4 ,18,202
Zone of the Enders HD Collection,Xbox360,"October 30, 2012",75,7.9,HighVoltageSoftware,"Miscellaneous,Compilation,Compilation",No Online Multiplayer,21,27
Ridge Racer 3D,3DS,"March 22, 2011",75,7.4,"NamcoBandaiGames,Xeen","Driving,Racing,General,General,Arcade,Automobile",No info,59,60
