name,platform,r-date,score,user score,developer,genre,players,critics,users
Mario Tennis,Nintendo64,"August 28, 2000",91,8.8,CamelotSoftwarePlanning,"Sports,Traditional,Tennis",No info,16,147
FreeSpace 2,PC,"September 30, 1999",91,8.7,VolitionInc.,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",1-8 ,16,153
Colony Wars,PlayStation,"October 31, 1997",91,8.3,Psygnosis,"Simulation,Sci-Fi,Small Spaceship",1 Player,12,24
Metal Gear Solid V: The Phantom Pain,PC,"September 1, 2015",91,7.8,KojimaProductions,"Action Adventure,Modern,Open-World",Up to 16 ,13,2686
Ratchet & Clank: Up Your Arsenal,PlayStation2,"November 3, 2004",91,9.1,InsomniacGames,"Action,Platformer,3D",8  Online,65,534
Resident Evil (2002),GameCube,"April 30, 2002",91,9.2,Capcom,"Action Adventure,Horror",1 Player,35,683
FIFA Soccer 10,PlayStation3,"October 20, 2009",91,7.6,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,56,229
Assassin's Creed II,PlayStation3,"November 17, 2009",91,8.7,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,70,1880
Metal Gear Solid 3: Snake Eater,PlayStation2,"November 17, 2004",91,9.2,KCEJ,"Action Adventure,Modern",1 Player,68,1630
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,Switch,"September 27, 2019",91,8.9,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,50,629
Twisted Metal: Black,PlayStation2,"June 18, 2001",91,8.4,IncognitoInc.,"Driving,Car Combat",1-4 ,15,137
Spyro: Year of the Dragon,PlayStation,"October 23, 2000",91,8.9,InsomniacGames,"Action,Platformer,3D",1 Player,15,372
Tomb Raider,PlayStation,"November 15, 1996",91,8.4,CoreDesignLtd.,"Action Adventure,Modern",1 Player,13,277
Overwatch,XboxOne,"May 23, 2016",91,5.9,BlizzardEntertainment,"Action,Shooter,First-Person,Tactical",Up to 12 ,18,950
Factorio,PC,"August 14, 2020",91,9.1,WubeSoftwareLTD.,"Strategy,Management,Business / Tycoon",Online Multiplayer,7,480
Sekiro: Shadows Die Twice,XboxOne,"March 22, 2019",91,8.7,FromSoftware,"Action Adventure,General",No Online Multiplayer,31,1225
Resident Evil 4: Wii Edition,Wii,"June 19, 2007",91,8.9,Capcom,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,49,478
