name,platform,r-date,score,user score,developer,genre,players,critics,users
Monkey Island 2 Special Edition: LeChuck's Revenge,PlayStation3,"July 6, 2010",87,8.1,LucasArts,"Adventure,General,General,Point-and-Click",No info,10,58
Red Dead Redemption: Undead Nightmare Pack,PlayStation3,"October 26, 2010",87,8.3,RockstarSanDiego,"Action Adventure,Historic,General,Historic,Open-World",No info,30,328
Pokemon White Version,DS,"March 6, 2011",87,7.7,GameFreak,"Role-Playing,Console-style RPG,Console-style RPG,Trainer",No Online Multiplayer,56,645
Dragon Quest IX: Sentinels of the Starry Skies,DS,"July 11, 2010",87,8.6,Level5,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",Up to 4 ,65,265
Pokemon X,3DS,"October 12, 2013",87,7.5,GameFreak,"Role-Playing,Console-style RPG,Console-style RPG,Trainer",Up to 4 ,71,1419
RimWorld,PC,"October 17, 2018",87,8.9,LudeonStudios,"Sci-Fi,Strategy,Real-Time,General",No Online Multiplayer,8,488
Tom Clancy's Splinter Cell: Pandora Tomorrow,PC,"March 23, 2004",87,7.9,UbisoftShanghai,"Action Adventure,Modern,General,Modern",1-4 ,28,217
Baldur's Gate: Dark Alliance,PlayStation2,"December 2, 2001",87,8.4,SnowblindStudios,"Role-Playing,Action RPG",1-2 ,29,117
Europa Universalis II,PC,"November 12, 2001",87,8.7,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",No info,11,93
Tony Hawk's Pro Skater 3,PlayStation,"October 29, 2001",87,7.8,ShabaGames,"Sports,Alternative,Skateboarding",1-2 ,10,59
Metropolis Street Racer,Dreamcast,"January 15, 2001",87,8.8,BizarreCreations,"Driving,Racing,GT / Street",No info,21,42
Power Stone 2,Dreamcast,"August 23, 2000",87,8.8,Capcom,"Action,Fighting,3D",No info,19,57
Cuphead,Switch,"April 17, 2019",87,8.3,StudioMDHR,"Action,Platformer,2D",No Online Multiplayer,40,422
Burnout Paradise: The Ultimate Box,PC,"February 5, 2009",87,7.6,CriterionGames,"Driving,Racing,Arcade,Arcade,Automobile",8  Online,26,570
FIFA Soccer 09,Xbox360,"October 13, 2008",87,7.9,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",24  Online,51,112
Guilty Gear -Strive-,PlayStation5,"June 8, 2021",87,8.1,ArcSystemWorks,"Action,Fighting,2D",Up to 32 ,52,74
Jeanne d'Arc,PSP,"August 21, 2007",87,8.2,Level5,"Strategy,Turn-Based,Historic,Historic,Tactics",1 Player,45,95
Street Fighter V: Arcade Edition,PlayStation4,"January 16, 2018",87,6.5,Capcom,"Action,Fighting,2D",Up to 8 ,36,361
Battlefield: Bad Company 2,PC,"March 2, 2010",87,8.2,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,46,1821
Guacamelee!,PlayStationVita,"April 9, 2013",87,8.3,DrinkBoxStudios,"Action,Platformer,Platformer,2D,2D",No info,22,240
FIFA Soccer 09,PlayStation3,"October 13, 2008",87,7.5,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 20 ,42,116
Astral Chain,Switch,"August 30, 2019",87,9.0,PlatinumGames,"Action Adventure,General",No Online Multiplayer,92,3343
Yakuza 6: The Song of Life,XboxOne,"March 25, 2021",87,7.2,RyugaGotokuStudios,"Action Adventure,Open-World",No Online Multiplayer,9,23
Steins;Gate,PC,"March 31, 2014",87,9.0,M2,"First-Person,Modern,Adventure,General,Visual Novel",No Online Multiplayer,9,334
NCAA Football 06,PlayStation2,"July 11, 2005",87,8.6,EASports,"Sports,Traditional,Football,Sim",2  Online,25,40
GRID (2008),PC,"June 3, 2008",87,7.9,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",12  Online,25,574
Night in the Woods,PlayStation4,"February 21, 2017",87,7.2,InfiniteFall,"Fantasy,Action Adventure,Adventure,General",No info,15,192
DiRT 3,PlayStation3,"May 24, 2011",87,7.2,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 8 ,52,130
Critter Crunch,PlayStation3,"October 8, 2009",87,7.3,PlayerX,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2 ,22,35
Crypt of the NecroDancer,PC,"April 23, 2015",87,7.8,BraceYourselfGames,"Action,Role-Playing,General,Action RPG",No info,45,216
La-Mulana,Wii,"September 20, 2012",87,7.5,"AsterizmCo.,Ltd","Action,Action Adventure,Platformer,Platformer,Open-World,2D,2D",No Online Multiplayer,7,22
Max Payne 3,PlayStation3,"May 15, 2012",87,7.9,"RockstarGames,RockstarStudios","Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 16 ,31,938
Legends of Runeterra,PC,"April 29, 2020",87,6.8,RiotGames,"Strategy,Turn-Based,Card Battle",No Online Multiplayer,12,154
Pokemon Sun,3DS,"November 18, 2016",87,7.6,GameFreak,"Role-Playing,Trainer",Up to 4 ,87,1147
Sins of a Solar Empire,PC,"February 4, 2008",87,8.2,IroncladGames,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",10  Online,52,295
Dragon Ball FighterZ,Switch,"September 28, 2018",87,7.8,ArcSystemWorks,"Action,Fighting,2D",Up to 6 ,24,170
The Walking Dead: Season Two Episode 5 - No Going Back,PlayStation3,"August 26, 2014",87,8.1,TelltaleGames,"Action,Adventure,General,General,Point-and-Click",No info,7,95
Ikaruga,Xbox360,"April 9, 2008",87,7.9,Treasure,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",2  Online,34,60
Heavy Rain,PlayStation3,"February 23, 2010",87,7.8,QuanticDream,"Adventure,3D,Modern,Third-Person,Modern",No Online Multiplayer,107,3172
Super Monkey Ball 2,GameCube,"August 25, 2002",87,8.4,AmusementVision,"Miscellaneous,Party",1-4 ,34,77
MechWarrior 4: Vengeance,PC,"November 23, 2000",87,7.6,FASAStudio,"Simulation,Sci-Fi,Vehicle,Mech,Combat",1-16 ,26,48
Thief II: The Metal Age,PC,"March 23, 2000",87,8.9,LookingGlassStudios,"Action Adventure,Fantasy,General,Fantasy",,18,270
Tactics Ogre: Let Us Cling Together,PSP,"February 14, 2011",87,8.7,SquareEnix,"Strategy,Turn-Based,Fantasy,Fantasy,Tactics",No Online Multiplayer,49,144
Tom Clancy's Splinter Cell Chaos Theory,PlayStation2,"March 28, 2005",87,8.5,UbisoftMontreal,"Action Adventure,Modern",4  Online,29,75
Diablo II: Lord of Destruction,PC,"June 27, 2001",87,9.0,BlizzardNorth,"Role-Playing,Action RPG,Action RPG",1-8 ,21,940
Kentucky Route Zero: TV Edition,Switch,"January 28, 2020",87,7.4,CardboardComputer,"Adventure,General",No Online Multiplayer,19,73
Monkey Island 2 Special Edition: LeChuck's Revenge,PC,"July 7, 2010",87,8.8,LucasArts,"Adventure,General,General,Point-and-Click",No Online Multiplayer,27,248
Half-Life 2: Episode One,PC,"June 1, 2006",87,8.7,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,61,3010
Devil May Cry 3: Special Edition,PlayStation2,"January 24, 2006",87,9.1,Capcom,"Action Adventure,Fantasy",1 Player,28,554
Guacamelee! 2,Switch,"December 10, 2018",87,8.3,DrinkBoxStudios,"Action,Platformer,2D",Up to 4 ,17,64
Mass Effect 2: Lair of the Shadow Broker,Xbox360,"September 7, 2010",87,8.5,BioWare,"Role-Playing,Action RPG,Action RPG",No info,19,169
DiRT 3,Xbox360,"May 24, 2011",87,7.1,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",No info,81,176
Enter the Gungeon,Switch,"December 14, 2017",87,8.0,DodgeRoll,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,18,223
Syphon Filter: Dark Mirror,PSP,"March 14, 2006",87,8.7,SonyBend,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",8  Online,58,142
The Elder Scrolls III: Morrowind,Xbox,"June 6, 2002",87,8.5,BethesdaSoftworks,"Role-Playing,First-Person",1 Player,34,139
The Swapper,PC,"May 30, 2013",87,8.6,FacepalmGames,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,36,540
Baba Is You,PC,"March 13, 2019",87,8.3,HempuliOy,"Action Adventure,Puzzle,Action,General",No Online Multiplayer,9,108
Wildermyth,PC,"June 15, 2021",87,7.9,WorldwalkerGames,"Role-Playing,Strategy,Turn-Based,General,Tactics",,21,57
Pokemon SoulSilver Version,DS,"March 14, 2010",87,9.2,GameFreak,"Role-Playing,Console-style RPG,Console-style RPG,Trainer",2 ,49,910
Castlevania: Harmony of Dissonance,GameBoyAdvance,"September 16, 2002",87,7.9,KCET,"Action,Platformer,2D",No info,27,72
Dragon Ball FighterZ,PlayStation4,"January 26, 2018",87,8.0,ArcSystemWorks,"Action,Fighting,2D",2 ,74,601
The Legend of Zelda: Link's Awakening,Switch,"September 20, 2019",87,8.4,"Nintendo,GREZZO","Action Adventure,Open-World",No Online Multiplayer,111,1381
Super Mega Baseball 3,Switch,"May 13, 2020",87,7.9,MetalheadSoftware,"Sports,Team,Baseball,Arcade",Up to 4 ,9,30
Hitman 2: Silent Assassin,PC,"October 1, 2002",87,8.2,IoInteractive,"Action Adventure,Modern,General,Modern",No Online Multiplayer,20,501
Assassin's Creed Odyssey,XboxOne,"October 2, 2018",87,6.3,Ubisoft,"Action Adventure,Open-World",No Online Multiplayer,34,828
Year Walk,PC,"March 6, 2014",87,7.1,Simogo,"Miscellaneous,Adventure,General,3D,First-Person,Modern",No info,8,150
Batman: Arkham Knight,PlayStation4,"June 23, 2015",87,7.9,RocksteadyStudios,"General,Fantasy,Action Adventure,Open-World",No Online Multiplayer,89,4368
Dead or Alive 3,Xbox,"November 14, 2001",87,8.6,TeamNinja,"Action,Fighting,3D",1-4 ,35,64
Jak II,PlayStation2,"October 14, 2003",87,8.3,NaughtyDog,"Action,Platformer,3D",1 Player,47,383
Mario Kart 8 DLC Pack 1,WiiU,"November 13, 2014",87,8.9,Nintendo,"Driving,Racing,Arcade,Kart,Automobile",No info,7,397
Final Fantasy Tactics Advance,GameBoyAdvance,"September 8, 2003",87,9.0,SquareEnix,"Strategy,Turn-Based,Fantasy",1-2 ,44,354
NCAA Football 06,Xbox,"July 11, 2005",87,7.7,EASports,"Sports,Traditional,Football,Sim",2  Online,38,30
Red Dead Redemption: Undead Nightmare Pack,Xbox360,"October 26, 2010",87,8.5,RockstarSanDiego,"Action Adventure,Historic,General,Historic,Open-World",No info,49,250
Max Payne 3,PC,"May 31, 2012",87,7.8,"RockstarGames,RockstarStudios","Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",No info,30,2861
Marvel's Spider-Man,PlayStation4,"September 7, 2018",87,8.7,InsomniacGames,"Action Adventure,Open-World",No Online Multiplayer,116,7393
Okami HD,PlayStation4,"December 12, 2017",87,8.2,Capcom,"Action Adventure,General",No Online Multiplayer,39,209
Pokemon Moon,3DS,"November 18, 2016",87,7.6,GameFreak,"Role-Playing,Trainer",Up to 4 ,84,891
New Super Mario Bros. Wii,Wii,"November 15, 2009",87,8.3,Nintendo,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,80,826
Elite Beat Agents,DS,"November 6, 2006",87,8.5,iNiS,"Action,Miscellaneous,Rhythm,Music,Music",1-4 ,51,128
Beyond Good & Evil,GameCube,"December 11, 2003",87,8.5,UbisoftMontpellier,"Action Adventure,Fantasy",1 Player,33,66
Paper Mario: The Thousand-Year Door,GameCube,"October 11, 2004",87,9.1,IntelligentSystems,"Role-Playing,Console-style RPG",1 Player,55,577
DJ Hero,Wii,"October 27, 2009",87,7.3,ExientEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",1-2 ,22,24
TowerFall Ascension,PC,"March 11, 2014",87,6.9,MattThorson,"Action,General,Platformer,2D",No Online Multiplayer,16,160
Tomb Raider,PlayStation3,"March 5, 2013",87,8.3,"CrystalDynamics,NixxesSoftware","Action Adventure,Modern,General,Modern,Linear",Up to 8 ,27,1470
Hollow Knight,PC,"February 24, 2017",87,9.0,TeamCherry,"Action Adventure,General",No Online Multiplayer,27,1516
Mario Kart: Double Dash!!,GameCube,"November 17, 2003",87,8.6,Nintendo,"Driving,Racing,Kart",1-8 ,58,445
Rayman Legends,PlayStationVita,"September 3, 2013",87,8.4,UbisoftMontpellier,"Action,Platformer,Platformer,2D,2D",2 ,8,189
Battlefield 3: Armored Kill,PC,"September 11, 2012",87,7.1,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",No info,14,120
World Series Baseball 2K3,PlayStation2,"March 17, 2003",87,8.6,BlueShift,"Sports,Traditional,Baseball,Sim",1-2 ,21,17
Metal Gear Solid 2: Substance,PlayStation2,"March 3, 2003",87,8.9,KCEJ,"Action Adventure,Modern",1 Player,17,184
Rallisport Challenge,Xbox,"March 4, 2002",87,7.6,DigitalIllusions,"Driving,Racing,Rally / Offroad",1-4 ,32,19
NHL 2002,PC,"September 17, 2001",87,7.6,EASports,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",1-4 ,12,45
Bangai-O,Dreamcast,"March 21, 2001",87,8.4,Treasure,"Action,Shooter,Scrolling",1 Player,12,26
Icewind Dale,PC,"June 29, 2000",87,8.3,BlackIsleStudios,"Role-Playing,PC-style RPG,General,PC-style RPG,Western-Style",No info,29,255
Forza Motorsport 6,XboxOne,"September 15, 2015",87,7.7,Turn10,"Driving,GT / Street,Racing,Simulation,Automobile",Up to 24 ,85,908
Donkey Kong Country Returns,Wii,"November 21, 2010",87,8.6,RetroStudios,"Action,Adventure,General,Platformer,Platformer,2D,2D",No Online Multiplayer,77,505
Bully,PlayStation2,"October 17, 2006",87,8.9,RockstarVancouver,"Action Adventure,Modern",1 Player,69,584
Call of Duty: Black Ops,Xbox360,"November 9, 2010",87,6.6,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Tactical,Historic,Arcade",Up to 18 ,89,1677
The Witness,PC,"January 26, 2016",87,7.1,"Thekla,Inc","Miscellaneous,Puzzle,General,General,Puzzle,Puzzle,Adventure,3D,First-Person",No Online Multiplayer,20,602
Fire Emblem Fates: Conquest,3DS,"February 19, 2016",87,8.0,IntelligentSystems,"Fantasy,Strategy,Turn-Based,Tactics",No Online Multiplayer,40,564
