name,platform,r-date,score,user score,developer,genre,players,critics,users
Corpse Party,PSP,"November 22, 2011",71,8.5,TeamGrisGris,"Action Adventure,Adventure,General,Horror,Horror,Survival",No Online Multiplayer,18,90
Pipe Mania,DS,"September 26, 2008",71,tbd,Razorworks,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,13,0
Call of Juarez,Xbox360,"June 7, 2007",71,6.9,Techland,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",16  Online,37,57
MotoGP 4,PlayStation2,"June 20, 2006",71,7.8,NamcoBandaiGames,"Driving,Racing,Motorcycle,Street",8  Online,27,16
Command & Conquer: The First Decade,PC,"February 7, 2006",71,8.8,Various,"Miscellaneous,Compilation,Compilation",8  Online,12,42
Goblin Commander: Unleash the Horde,GameCube,"December 16, 2003",71,8.4,JalecoEntertainment,"Strategy,Real-Time,Fantasy",1-2 ,19,9
NBA Inside Drive 2004,Xbox,"November 18, 2003",71,8.2,HighVoltageSoftware,"Sports,Traditional,Basketball,Sim",1-4 ,31,12
NFL Blitz Pro,Xbox,"November 4, 2003",71,6.6,Midway,"Sports,Traditional,Football,Arcade",1-4 ,14,8
The Haunted Mansion,Xbox,"October 14, 2003",71,7.0,HighVoltageSoftware,"Action,Platformer,3D",No info,22,5
The Temple of Elemental Evil,PC,"September 16, 2003",71,7.7,TroikaGames,"Role-Playing,PC-style RPG,Western-Style",No Online Multiplayer,24,87
Hulk,GameCube,"May 27, 2003",71,7.0,RadicalEntertainment,"Action,Beat-'Em-Up",1 Player,26,8
Shrek: Hassle at the Castle,GameBoyAdvance,"October 10, 2002",71,7.4,TOSE,"Action,Fighting,2D",1-4 ,7,7
NCAA College Football 2K3,PlayStation2,"August 7, 2002",71,7.6,AvalancheSoftware,"Sports,Traditional,Football,Sim",1-8 ,13,5
James Bond 007: Agent Under Fire,Xbox,"March 26, 2002",71,7.2,ElectronicArts,"Action,Shooter,First-Person,Modern",1-4 ,16,18
ESPN Winter X-Games Snowboarding 2002,Xbox,"March 4, 2002",71,tbd,Konami,"Sports,Alternative,Snowboarding",No info,8,0
Combat Command 2: Desert Rats,PC,"July 29, 2001",71,tbd,BokuStrategyGames,"Strategy,General,General",No info,7,0
Star Wars: Super Bombad Racing,PlayStation2,"April 23, 2001",71,5.3,LucasLearning,"Driving,Racing,Kart",1-4 ,21,10
NBA ShootOut 2001,PlayStation,"October 30, 2000",71,tbd,989Sports,"Sports,Traditional,Basketball,Sim",No info,10,0
Panzer General III: Scorched Earth,PC,"September 28, 2000",71,7.7,SSI,"Strategy,Turn-Based,General,General,Tactics",1-4 ,17,15
Ferrari Challenge Trofeo Pirelli,PlayStation3,"August 26, 2008",71,6.2,Eutechnyx,"Driving,Racing,Simulation,Other,Other,GT / Street,Automobile",Up to 16 ,37,30
Get Even,PlayStation4,"June 23, 2017",71,7.3,TheFarm51,"Modern,Action,Shooter,First-Person,Arcade",No info,36,89
Cruis'n Blast,Switch,"September 14, 2021",71,8.1,RawThrills,"Racing,Arcade,Automobile",No info,30,35
State of Emergency,PlayStation2,"February 12, 2002",71,6.3,VISEntertainment,"Action,Beat-'Em-Up",1 Player,34,34
Stranger of Sword City,PlayStationVita,"April 26, 2016",71,8.1,ExperienceInc.,"Role-Playing,General",No Online Multiplayer,24,37
God Eater 3,PlayStation4,"February 8, 2019",71,7.4,"BandaiNamcoGames,MarvelousFirstStudio","Role-Playing,Action RPG",Up to 8 ,60,63
Batman: The Enemy Within - Episode 3: The Fractured Mask,PC,"November 21, 2017",71,7.3,TelltaleGames,"Adventure,Point-and-Click",No Online Multiplayer,18,26
Mass Effect 2: Kasumi - Stolen Memory,PC,"April 6, 2010",71,7.4,BioWare,"Role-Playing,Action RPG,Action RPG",No info,13,118
Tokyo 42,XboxOne,"May 31, 2017",71,4.3,SMACGames,"Action,Shooter,Shoot-'Em-Up,Top-Down",No info,15,8
WWE All Stars,3DS,"November 22, 2011",71,7.1,THQ,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",No info,12,13
Guitar Hero: Aerosmith,PlayStation2,"June 29, 2008",71,6.7,BudCat,"Miscellaneous,Rhythm,Music",1-2 ,11,20
DreamWorks Kung Fu Panda,DS,"June 3, 2008",71,5.5,VicariousVisions,"Action,Platformer,Platformer,3D,2D,3D",1 Player,10,6
One Piece: Unlimited World Red,PlayStation3,"July 8, 2014",71,7.1,Ganbarion,"Action,General",No info,28,47
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GameCube,"November 14, 2005",71,5.5,Traveller'sTales,"Action Adventure,Fantasy",1-2 ,17,4
