name,platform,r-date,score,user score,developer,genre,players,critics,users
Judge Dredd: Dredd VS Death,PC,"March 3, 2005",55,7.1,Rebellion,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-16 ,12,48
The Incredibles,GameBoyAdvance,"October 31, 2004",55,5.3,Helixe,"Action Adventure,Modern",1 Player,13,6
The Park,PlayStation4,"May 3, 2016",55,5.2,Funcom,"Action Adventure,Survival",No info,14,21
Babel Rising,PlayStation3,"June 12, 2012",55,tbd,MondoProductions,"Strategy,General,General",No info,10,0
Conflict: Vietnam,PC,"October 5, 2004",55,7.1,PivotalGames,"Action,Shooter,Shooter,Third-Person,Historic,Historic,Arcade",1 Player,18,16
GERRRMS,Switch,"July 23, 2020",55,tbd,BugbombStudio,"Action,Miscellaneous,General,Party / Minigame",Up to 4 ,7,0
Warhammer: Battle for Atluma,PSP,"November 14, 2006",55,7.4,SabertoothGames,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",1-2 ,8,9
Transformers: The Game,PC,"June 26, 2007",55,5.4,Traveller'sTales,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,13,45
Alias (2004),PC,"June 17, 2004",55,6.9,AcclaimStudiosCheltenham,"Action Adventure,Modern,General,Modern",No Online Multiplayer,9,12
The Great Escape,Xbox,"July 23, 2003",55,7.3,PivotalGames,"Action Adventure,Historic",1 Player,24,4
The Simpsons: Road Rage,GameBoyAdvance,"June 30, 2003",55,7.2,Altron,"Driving,Car Combat",1-2 ,14,11
The Italian Job,PlayStation2,"June 25, 2003",55,6.0,ClimaxGroup,"Driving,Mission-based",1-2 ,18,7
Gunfighter: The Legend of Jesse James,PlayStation,"November 30, 2001",55,5.4,Rebellion,"Action,Shooter,Light Gun",1 Player,7,5
Driving Emotion Type-S,PlayStation2,"January 29, 2001",55,2.5,Escape,"Driving,Racing,GT / Street",1-2 ,18,6
Samurai Warriors 2: Empires,PlayStation2,"February 27, 2007",55,7.6,OmegaForce,"Action,Beat-'Em-Up",1-2 ,20,8
Terminator: Resistance,XboxOne,"December 10, 2019",55,8.3,Teyon,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,10,53
STONE,PC,"September 21, 2018",55,4.3,ConvictGames,"Adventure,General,3D,Third-Person",No Online Multiplayer,7,8
Darkout,PC,"January 14, 2013",55,6.8,Allgraf,"Action,Miscellaneous,Platformer,2D,General,Action Adventure,Sandbox",No info,13,17
The Cursed Crusade,PC,"October 25, 2011",55,5.6,Kylotonn,"Action Adventure,Fantasy,General,Fantasy",No info,7,41
Lost: Via Domus,Xbox360,"February 26, 2008",55,6.3,UbisoftMontreal,"Action Adventure,Modern,General,Modern",No Online Multiplayer,50,66
Spider-Man: Friend or Foe,DS,"October 2, 2007",55,tbd,ArtificialMindandMovement,"Action,Action Adventure,General,General",1-2 ,12,0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XboxOne,"May 24, 2016",55,6.0,PlatinumGames,"Action,Beat-'Em-Up,3D",Up to 4 ,14,45
Marvel Super Hero Squad: The Infinity Gauntlet,Xbox360,"November 16, 2010",55,7.0,THQ,"Action,General,General",No info,10,9
Way of the Samurai 3,Xbox360,"October 20, 2009",55,7.3,Acquire,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,22,19
Titan Quest,PlayStation4,"March 20, 2018",55,5.9,THQNordic,"Role-Playing,Action RPG",Up to 6 ,14,51
The Incredible Hulk,Xbox360,"June 5, 2008",55,6.8,EdgeofReality,"Action,Action Adventure,General,General",No Online Multiplayer,42,28
Evil Dead: A Fistful of Boomstick,PlayStation2,"May 20, 2003",55,8.7,VISEntertainment,"Action Adventure,Horror",1 Player,25,46
Saint Seiya: Brave Soldiers,PlayStation3,"November 26, 2013",55,7.4,DimpsCorporation,"Action,Fighting,Fighting,3D,3D",Up to 4 ,32,53
DiRT 2,PSP,"September 8, 2009",55,6.3,"Codemasters,SumoDigital","Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 4 ,13,15
X-Men Origins: Wolverine,DS,"May 1, 2009",55,8.5,GriptoniteGames,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No info,8,11
Pirates of the Caribbean: At World's End,PlayStation3,"May 22, 2007",55,7.0,"EurocomEntertainmentSoftware,Eurocom","Action Adventure,Historic,Historic,Linear",1-2 ,24,32
Anamorphine,PlayStation4,"July 31, 2018",55,3.8,Artifact5,"Adventure,General",No Online Multiplayer,7,5
Don King Boxing,Wii,"March 31, 2009",55,5.5,2KShanghai,"Sports,Traditional,Individual,Boxing,Boxing,Combat,Boxing / Martial Arts",1-2 ,17,4
Virtua Quest,GameCube,"January 19, 2005",55,5.2,ArtificialMindandMovement,"Role-Playing,Action RPG",1 Player,19,13
Kingdom Under Fire: Circle of Doom,Xbox360,"January 8, 2008",55,5.7,Blueside,"Role-Playing,Action RPG,Action RPG",4  Online,44,55
