name,platform,r-date,score,user score,developer,genre,players,critics,users
Madden NFL 08,Xbox360,"August 14, 2007",85,7.0,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",2  Online,46,146
Pro Evolution Soccer 2016,XboxOne,"September 15, 2015",85,6.0,Konami,"Sports,Team,Soccer,Sim",Up to 22 ,14,151
Far Cry 2,PlayStation3,"October 21, 2008",85,6.6,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 16 ,49,300
Rogue Legacy,PC,"June 27, 2013",85,7.9,CellarDoorGames,"Role-Playing,General,Action,Platformer,Platformer,2D,2D",No Online Multiplayer,43,667
BattleBlock Theater,Xbox360,"April 3, 2013",85,7.9,TheBehemoth,"Action,Platformer,Platformer,2D,2D",No info,51,170
Dragon Quest Builders 2,Switch,"July 12, 2019",85,8.3,SquareEnix,"Role-Playing,General,Action Adventure,Sandbox",Up to 4 ,27,175
Castlevania: Lords of Shadow,PlayStation3,"October 5, 2010",85,8.1,MercurySteam,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,62,568
Pokemon Diamond Version,DS,"April 22, 2007",85,8.3,GameFreak,"Role-Playing,Console-style RPG,Console-style RPG,Trainer",2 ,42,539
Death Stranding: Director's Cut,PlayStation5,"September 24, 2021",85,6.6,KojimaProductions,"Action,General",No Online Multiplayer,63,483
Virtua Fighter 5,PlayStation3,"February 20, 2007",85,7.3,SegaAM2,"Action,Fighting,Fighting,3D,3D",No Online Multiplayer,47,81
Ikaruga,GameCube,"April 15, 2003",85,8.5,Treasure,"Action,Shooter,Scrolling",1-2 ,52,51
Yakuza Kiwami 2,PlayStation4,"August 28, 2018",85,8.3,"Sega,RyugaGotokuStudios","Action Adventure,Open-World",No Online Multiplayer,69,344
Thief: Deadly Shadows,PC,"May 25, 2004",85,8.3,IonStorm,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,45,310
Heroes of Hammerwatch - Ultimate Edition,Switch,"July 29, 2020",85,7.5,Crackshell,"Role-Playing,Action RPG",Up to 4 ,8,11
Borderlands: The Secret Armory of General Knoxx,Xbox360,"February 23, 2010",85,7.9,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,25,62
West of Loathing,Switch,"May 31, 2018",85,8.1,AsymmetricPublications,"Role-Playing,General",No Online Multiplayer,17,60
Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,PlayStation3,"May 18, 2010",85,7.9,TelltaleGames,"Miscellaneous,Adventure,General,3D,Compilation,Third-Person",No info,12,14
UFC Undisputed 3,Xbox360,"February 14, 2012",85,7.6,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",2 ,60,97
South Park: The Stick of Truth,PlayStation3,"March 4, 2014",85,8.4,ObsidianEntertainment,"General,Role-Playing,General",No Online Multiplayer,31,663
The Wolf Among Us: Episode 5 - Cry Wolf,Xbox360,"July 9, 2014",85,8.1,TelltaleGames,"Action Adventure,Adventure,General,Fantasy,Point-and-Click",No info,15,94
Rogue Legacy,PlayStation4,"July 29, 2014",85,7.7,CellarDoorGames,"Action,Platformer,Platformer,2D,2D",1 Player,22,264
Brothers: A Tale of Two Sons,PlayStation3,"September 3, 2013",85,8.6,Starbreeze,"Action Adventure,Fantasy,Fantasy,Linear",No info,15,313
Ghosts 'n Goblins Resurrection,XboxOne,"June 1, 2021",85,4.8,Capcom,"Action,Platformer,2D",No Online Multiplayer,7,5
Football Manager 2014,PC,"October 30, 2013",85,5.7,SportsInteractive,"Sports,Traditional,Team,Soccer,Management,Management",No info,41,296
Age of Wonders: Planetfall,XboxOne,"August 6, 2019",85,6.5,TriumphStudios,"Strategy,Turn-Based,General,4X",Up to 8 ,10,25
System Shock: Enhanced Edition,PC,"September 22, 2015",85,8.6,LookingGlassStudios,"Action Adventure,General",No Online Multiplayer,9,74
Metal Gear Solid: The Twin Snakes,GameCube,"March 9, 2004",85,8.9,SiliconKnights,"Action Adventure,Modern",1 Player,54,214
EverQuest: Gates of Discord,PC,"February 9, 2004",85,7.3,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,7,7
The Lord of the Rings: The Return of the King,PlayStation2,"November 5, 2003",85,8.6,EAGames,"Action,Beat-'Em-Up",1-2 ,31,173
The Sims,GameCube,"March 25, 2003",85,7.5,EdgeofReality,"Miscellaneous,Virtual Life",1-2 ,16,26
NASCAR Thunder 2003,GameCube,"September 19, 2002",85,7.0,EASports,"Driving,Racing,Stock Car",1-4 ,12,4
FIFA 2001 Major League Soccer,PC,"October 30, 2000",85,6.9,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",1-8 ,14,32
Fight Night 2004,Xbox,"April 5, 2004",85,8.3,EASports,"Sports,Traditional,Boxing",1-2 ,47,24
Wipeout: Omega Collection,PlayStation4,"June 6, 2017",85,8.0,SonyInteractiveEntertainment,"Racing,Arcade,Futuristic",Up to 8 ,53,318
Tony Hawk's Pro Skater 1 + 2,Switch,"June 25, 2021",85,7.1,"VicariousVisions,TurnMeUpGames","Sports,Individual,Skate / Skateboard",Up to 8 ,28,27
Tangle Tower,Switch,"October 22, 2019",85,8.3,SFBGames,"Action,Adventure,General",No Online Multiplayer,11,20
Mortal Kombat XL,PlayStation4,"March 1, 2016",85,7.7,NetherRealmStudios,"Action,Fighting,2D",Up to 10 ,12,562
Lego Star Wars II: The Original Trilogy,Xbox,"September 12, 2006",85,8.5,Traveller'sTales,"Action Adventure,Sci-Fi",1-2 ,27,22
Sid Meier's Civilization V: Brave New World,PC,"July 8, 2013",85,8.6,FiraxisGames,"Strategy,Turn-Based,Historic,Historic,4X",No info,55,690
The Warriors,Xbox,"October 17, 2005",85,8.2,RockstarToronto,"Action,Beat-'Em-Up",1-2 ,55,23
Red Faction: Guerrilla,Xbox360,"June 2, 2009",85,8.0,VolitionInc.,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Up to 16 ,84,252
Geometry Wars 3: Dimensions,PlayStation4,"November 25, 2014",85,7.4,LucidGames,"Action,Shooter,Static,Shoot-'Em-Up,Top-Down",Up to 8 ,25,91
Ratchet & Clank,PlayStation4,"April 12, 2016",85,8.4,InsomniacGames,"Action,Platformer,3D",No Online Multiplayer,101,2387
MLB The Show 16,PlayStation4,"March 29, 2016",85,7.3,SCEASanDiegoStudios,"Sports,Team,Baseball,Arcade,Sim",No info,37,185
Football Manager 2021,PC,"November 24, 2020",85,6.3,SportsInteractive,"Sports,Team,Soccer,Management",Online Multiplayer,32,71
Valkyria Chronicles 4,PlayStation4,"September 25, 2018",85,8.1,"Sega,Media.Vision","Strategy,Turn-Based,Tactics",No Online Multiplayer,46,190
Final Fantasy IV,DS,"July 21, 2008",85,8.4,MatrixSoftware,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,52,313
Marvel vs. Capcom 2,PlayStation3,"August 13, 2009",85,7.7,BackboneEntertainment,"Action,Fighting,Fighting,2D,2D",1-2 ,16,45
Steins;Gate Elite,Switch,"February 19, 2019",85,7.9,"5pb,Mages.","Action,Adventure,General,Visual Novel",No Online Multiplayer,9,67
Darkest Dungeon,Switch,"January 18, 2018",85,8.0,RedHookStudios,"Role-Playing,General",No Online Multiplayer,18,144
Mutant Mudds Collection,Switch,"December 14, 2017",85,8.3,"RenegadeKid,AtooiLLC","Action,Miscellaneous,Platformer,Compilation,2D",No Online Multiplayer,10,34
