name,platform,r-date,score,user score,developer,genre,players,critics,users
The Banner Saga 3,Switch,"July 26, 2018",83,8.4,Stoic,"Strategy,Turn-Based,Tactics",No Online Multiplayer,9,30
Steins;Gate,PlayStation3,"June 5, 2015",83,8.8,Nitro+,"Adventure,General,Visual Novel",No Online Multiplayer,8,83
SteamWorld Dig,XboxOne,"June 5, 2015",83,7.9,Image&Form,"Action,Action Adventure,General,Platformer,2D",No info,8,20
Oddworld: Stranger's Wrath HD,PlayStationVita,"December 18, 2012",83,8.1,JustAddWater,"Action Adventure,Fantasy,General,Fantasy",No info,9,83
NHL 13,Xbox360,"September 11, 2012",83,6.5,ElectronicArts,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",Up to 12 ,44,88
Madden NFL 13,PlayStation3,"August 28, 2012",83,5.5,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",Up to 4 ,22,108
Fallout: New Vegas - Old World Blues,Xbox360,"July 19, 2011",83,8.3,ObsidianEntertainment,"Role-Playing,First-Person,First-Person,Western-Style",No info,19,104
Darksiders,PC,"September 23, 2010",83,7.7,VigilGames,"Action Adventure,Modern,Fantasy,Modern,Open-World",No Online Multiplayer,18,818
Clubhouse Games,DS,"October 9, 2006",83,7.8,Agenda,"Miscellaneous,Board Games,Board Games,Board / Card Game,Party / Minigame",Up to 8 ,30,33
Super Puzzle Fighter II,GameBoyAdvance,"March 31, 2003",83,tbd,AtomicPlanetEntertainment,"Miscellaneous,Puzzle,Matching",1-2 ,22,0
Tom Clancy's Rainbow Six 3: Raven Shield,PC,"March 19, 2003",83,8.7,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1-16 ,29,95
Xenosaga Episode I: Der Wille zur Macht,PlayStation2,"February 26, 2003",83,8.5,MonolithSoft,"Role-Playing,Console-style RPG",1 Player,35,135
World of Outlaws: Sprint Cars,PC,"February 11, 2003",83,7.2,Ratbag,"Driving,Racing,Simulation,Arcade,Stock Car,Other,Automobile",1-10 ,10,10
Street Fighter Alpha 3,GameBoyAdvance,"December 1, 2002",83,8.3,CrawfishInteractive,"Action,Fighting,2D",1-2 ,17,18
Colin McRae Rally 2.0,PC,"February 13, 2001",83,8.5,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",1-8 ,14,108
Combat Flight Simulator 2: WWII Pacific Theater,PC,"October 13, 2000",83,7.0,MicrosoftGameStudios,"Simulation,Flight,WWII,WWII,Combat",1-16 ,22,9
Resistance 3,PlayStation3,"September 6, 2011",83,7.8,InsomniacGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Modern,Sci-Fi,Arcade",Up to 16 ,91,653
Orcs Must Die! 2,PC,"July 30, 2012",83,7.9,RobotEntertainment,"Action,Strategy,General,Real-Time,General,Defense",No info,43,544
